"Rank","Title","Status","Study Results","Conditions","Interventions","Locations","URL"
1418,"HSV G207 Alone or With a Single Radiation Dose in Children With Progressive or Recurrent Supratentorial Brain Tumors","Active, not recruiting","No Results Available","Supratentorial Neoplasms, Malignant|Malignant Glioma|Glioblastoma|Anaplastic Astrocytoma|PNET|Cerebral Primitive Neuroectodermal Tumor|Embryonal Tumor","Biological: G207","Children's of Alabama, Birmingham, Alabama, United States|Nationwide Children's Hospital, Columbus, Ohio, United States","https://ClinicalTrials.gov/show/NCT02457845"
1419,"Multiple Doses of Neural Stem Cell Virotherapy (NSC-CRAd-S-pk7) for the Treatment of Recurrent High-Grade Gliomas","Not yet recruiting","No Results Available","Recurrent Anaplastic Astrocytoma|Recurrent Anaplastic Oligoastrocytoma|Recurrent Anaplastic Oligodendroglioma|Recurrent Glioblastoma|Recurrent Gliosarcoma|Recurrent Malignant Glioma|Recurrent WHO Grade II Glioma|Recurrent WHO Grade III Glioma","Biological: Neural Stem Cells-expressing CRAd-S-pk7|Procedure: Resection","City of Hope Medical Center, Duarte, California, United States","https://ClinicalTrials.gov/show/NCT05139056"
1420,"18F-FPPRGD2 PET/CT or PET/MRI in Predicting Early Response in Patients With Cancer Receiving Anti-Angiogenesis Therapy","Completed","Has Results","Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Male Breast Cancer|Metastatic Squamous Neck Cancer With Occult Primary Squamous Cell Carcinoma|Recurrent Adenoid Cystic Carcinoma of the Oral Cavity|Recurrent Adult Brain Tumor|Recurrent Basal Cell Carcinoma of the Lip|Recurrent Colon Cancer|Recurrent Esthesioneuroblastoma of the Paranasal Sinus and Nasal Cavity|Recurrent Hypopharyngeal Cancer|Recurrent Inverted Papilloma of the Paranasal Sinus and Nasal Cavity|Recurrent Laryngeal Cancer|Recurrent Lip and Oral Cavity Cancer|Recurrent Lymphoepithelioma of the Nasopharynx|Recurrent Lymphoepithelioma of the Oropharynx|Recurrent Metastatic Squamous Neck Cancer With Occult Primary|Recurrent Midline Lethal Granuloma of the Paranasal Sinus and Nasal Cavity|Recurrent Mucoepidermoid Carcinoma of the Oral Cavity|Recurrent Nasopharyngeal Cancer|Recurrent Non-small Cell Lung Cancer|Recurrent Oropharyngeal Cancer|Recurrent Pancreatic Cancer|Recurrent Paranasal Sinus and Nasal Cavity Cancer|Recurrent Rectal Cancer|Recurrent Renal Cell Cancer|Recurrent Salivary Gland Cancer|Stage IIIA Breast Cancer|Stage IIIA Non-small Cell Lung Cancer|Stage IIIB Breast Cancer|Stage IIIB Non-small Cell Lung Cancer|Stage IIIC Breast Cancer|Stage IV Breast Cancer|Stage IV Non-small Cell Lung Cancer|Stage IV Pancreatic Cancer|Stage IV Renal Cell Cancer|Stage IVA Colon Cancer|Stage IVA Rectal Cancer|Stage IVA Salivary Gland Cancer|Stage IVB Colon Cancer|Stage IVB Salivary Gland Cancer|Stage IVC Salivary Gland Cancer|Tongue Cancer|Unspecified Adult Solid Tumor, Protocol Specific","Drug: 18F-fludeoxyglucose (18F-FDG)|Drug: 18F-FPPRGD2","Stanford University, School of Medicine, Stanford, California, United States","https://ClinicalTrials.gov/show/NCT01806675"
1421,"Gefitinib and Radiation Therapy in Treating Children With Newly Diagnosed Gliomas","Completed","Has Results","Untreated Childhood Anaplastic Astrocytoma|Untreated Childhood Anaplastic Oligodendroglioma|Untreated Childhood Brain Stem Glioma|Untreated Childhood Giant Cell Glioblastoma|Untreated Childhood Glioblastoma|Untreated Childhood Gliomatosis Cerebri|Untreated Childhood Gliosarcoma|Untreated Childhood Oligodendroglioma","Drug: gefitinib|Radiation: radiation therapy|Other: pharmacological study|Other: laboratory biomarker analysis","Pediatric Brain Tumor Consortium, Memphis, Tennessee, United States","https://ClinicalTrials.gov/show/NCT00042991"
1422,"Gadobutrol Versus Gadopentetate Dimeglumine or Gadobenate Dimeglumine Before DCE-MRI in Diagnosing Patients With Multiple Sclerosis, Grade II-IV Glioma, or Brain Metastases","Terminated","No Results Available","Adult Anaplastic (Malignant) Meningioma|Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Oligodendroglioma|Adult Brain Stem Glioma|Adult Choroid Plexus Neoplasm|Adult Diffuse Astrocytoma|Adult Ependymoblastoma|Adult Ependymoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Grade II Meningioma|Adult Medulloblastoma|Adult Mixed Glioma|Adult Oligodendroglioma|Adult Papillary Meningioma|Adult Pineal Gland Astrocytoma|Adult Pineoblastoma|Adult Primary Melanocytic Lesion of Meninges|Adult Supratentorial Primitive Neuroectodermal Tumor|Malignant Adult Intracranial Hemangiopericytoma|Metastatic Malignant Neoplasm in the Brain|Multiple Sclerosis|Recurrent Adult Brain Neoplasm","Procedure: Dynamic Contrast-Enhanced Magnetic Resonance Imaging|Drug: Gadobenate Dimeglumine|Drug: Gadobutrol|Radiation: Gadopentetate Dimeglumine","USC / Norris Comprehensive Cancer Center, Los Angeles, California, United States","https://ClinicalTrials.gov/show/NCT02967380"
1423,"Carboxylesterase-Expressing Allogeneic Neural Stem Cells and Irinotecan Hydrochloride in Treating Patients With Recurrent High-Grade Gliomas","Recruiting","No Results Available","Recurrent Anaplastic Astrocytoma|Recurrent Anaplastic Oligoastrocytoma|Recurrent Anaplastic Oligodendroglioma|Recurrent Glioblastoma|Recurrent Gliosarcoma|Recurrent Malignant Glioma|Recurrent WHO Grade III Glioma","Biological: Carboxylesterase-expressing Allogeneic Neural Stem Cells|Drug: Irinotecan|Drug: Irinotecan Hydrochloride|Other: Laboratory Biomarker Analysis|Other: Pharmacological Study","City of Hope Medical Center, Duarte, California, United States","https://ClinicalTrials.gov/show/NCT02192359"
1424,"Fluorine F 18 Fluorodopa-Labeled PET Scan in Planning Surgery and Radiation Therapy in Treating Patients With Newly Diagnosed High- or Low-Grade Malignant Glioma","Active, not recruiting","No Results Available","Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Oligodendroglioma|Adult Brain Stem Glioma|Adult Diffuse Astrocytoma|Adult Ependymoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Mixed Glioma|Adult Myxopapillary Ependymoma|Adult Oligodendroglioma|Adult Pilocytic Astrocytoma|Adult Pineal Gland Astrocytoma|Adult Subependymal Giant Cell Astrocytoma|Adult Subependymoma","Procedure: biopsy|Procedure: computed tomography|Procedure: therapeutic conventional surgery|Radiation: radiation therapy treatment planning/simulation|Radiation: radiation therapy|Procedure: magnetic resonance imaging|Procedure: positron emission tomography|Drug: fluorine F 18 fluorodopa","Mayo Clinic, Rochester, Minnesota, United States","https://ClinicalTrials.gov/show/NCT01165632"
1425,"RO4929097, Temozolomide, and Radiation Therapy in Treating Patients With Newly Diagnosed Malignant Glioma","Completed","No Results Available","Acoustic Schwannoma|Adult Anaplastic (Malignant) Meningioma|Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Brain Stem Glioma|Adult Choroid Plexus Neoplasm|Adult Craniopharyngioma|Adult Diffuse Astrocytoma|Adult Ependymoblastoma|Adult Ependymoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Grade I Meningioma|Adult Grade II Meningioma|Adult Medulloblastoma|Adult Mixed Glioma|Adult Myxopapillary Ependymoma|Adult Oligodendroglioma|Adult Papillary Meningioma|Adult Pilocytic Astrocytoma|Adult Pineal Gland Astrocytoma|Adult Pineoblastoma|Adult Pineocytoma|Adult Primary Melanocytic Lesion of Meninges|Adult Subependymal Giant Cell Astrocytoma|Adult Subependymoma|Adult Supratentorial Primitive Neuroectodermal Tumor|Malignant Adult Intracranial Hemangiopericytoma","Radiation: 3-Dimensional Conformal Radiation Therapy|Drug: Gamma-Secretase Inhibitor RO4929097|Radiation: Intensity-Modulated Radiation Therapy|Other: Laboratory Biomarker Analysis|Other: Pharmacological Study|Drug: Temozolomide|Procedure: Therapeutic Conventional Surgery","Memorial Sloan-Kettering Cancer Center, New York, New York, United States|University of Virginia Cancer Center, Charlottesville, Virginia, United States","https://ClinicalTrials.gov/show/NCT01119599"
1426,"Yoga Therapy in Treating Patients With Malignant Brain Tumors","Terminated","No Results Available","Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Meningioma|Adult Anaplastic Oligodendroglioma|Adult Brain Stem Glioma|Adult Choroid Plexus Tumor|Adult Diffuse Astrocytoma|Adult Ependymoblastoma|Adult Ependymoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Grade II Meningioma|Adult Medulloblastoma|Adult Meningeal Hemangiopericytoma|Adult Mixed Glioma|Adult Oligodendroglioma|Adult Papillary Meningioma|Adult Pineal Gland Astrocytoma|Adult Pineoblastoma|Adult Pineocytoma|Adult Supratentorial Primitive Neuroectodermal Tumor (PNET)|Recurrent Adult Brain Tumor","Procedure: yoga therapy|Other: questionnaire administration|Procedure: quality-of-life assessment","Comprehensive Cancer Center of Wake Forest University, Winston-Salem, North Carolina, United States","https://ClinicalTrials.gov/show/NCT01234805"
1427,"Use of EF5 to Measure the Oxygen Level in Tumor Cells of Patients Undergoing Surgery or Biopsy for Newly Diagnosed Supratentorial Malignant Glioma","Terminated","No Results Available","Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Oligodendroglioma|Adult Diffuse Astrocytoma|Adult Ependymoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Mixed Glioma|Adult Myxopapillary Ependymoma|Adult Oligodendroglioma|Adult Pilocytic Astrocytoma|Adult Pineal Gland Astrocytoma|Adult Subependymoma","Drug: etanidazole|Procedure: conventional surgery|Other: pharmacological study|Other: laboratory biomarker analysis","Abramson Cancer Center of The University of Pennsylvania, Philadelphia, Pennsylvania, United States","https://ClinicalTrials.gov/show/NCT00430079"
1428,"Gamma-Secretase Inhibitor RO4929097 and Cediranib Maleate in Treating Patients With Advanced Solid Tumors","Completed","No Results Available","Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Oligodendroglioma|Adult Brain Stem Glioma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Mixed Glioma|Adult Solid Neoplasm|Male Breast Carcinoma|Recurrent Adult Brain Neoplasm|Recurrent Breast Carcinoma|Recurrent Colon Carcinoma|Recurrent Melanoma|Recurrent Non-Small Cell Lung Carcinoma|Recurrent Ovarian Carcinoma|Recurrent Ovarian Germ Cell Tumor|Recurrent Pancreatic Carcinoma|Recurrent Rectal Carcinoma|Recurrent Renal Cell Carcinoma|Stage III Pancreatic Cancer|Stage III Renal Cell Cancer|Stage IIIA Colon Cancer|Stage IIIA Non-Small Cell Lung Cancer|Stage IIIA Ovarian Cancer|Stage IIIA Ovarian Germ Cell Tumor|Stage IIIA Rectal Cancer|Stage IIIA Skin Melanoma|Stage IIIB Breast Cancer|Stage IIIB Colon Cancer|Stage IIIB Non-Small Cell Lung Cancer|Stage IIIB Ovarian Cancer|Stage IIIB Ovarian Germ Cell Tumor|Stage IIIB Rectal Cancer|Stage IIIB Skin Melanoma|Stage IIIC Breast Cancer|Stage IIIC Colon Cancer|Stage IIIC Ovarian Cancer|Stage IIIC Ovarian Germ Cell Tumor|Stage IIIC Rectal Cancer|Stage IIIC Skin Melanoma|Stage IV Breast Cancer|Stage IV Non-Small Cell Lung Cancer|Stage IV Ovarian Cancer|Stage IV Ovarian Germ Cell Tumor|Stage IV Pancreatic Cancer|Stage IV Renal Cell Cancer|Stage IV Skin Melanoma|Stage IVA Colon Cancer|Stage IVA Rectal Cancer|Stage IVB Colon Cancer|Stage IVB Rectal Cancer","Drug: Gamma-Secretase Inhibitor RO4929097|Drug: Cediranib Maleate|Other: Pharmacological Study|Other: Laboratory Biomarker Analysis","Juravinski Cancer Centre at Hamilton Health Sciences, Hamilton, Ontario, Canada|University Health Network-Princess Margaret Hospital, Toronto, Ontario, Canada","https://ClinicalTrials.gov/show/NCT01131234"
1429,"Positron Emission Tomography Using Fluorine F 18 EF5 to Find Oxygen in Tumor Cells of Patients Who Are Undergoing Surgery or Biopsy for Newly Diagnosed Brain Tumors","Terminated","No Results Available","Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Oligodendroglioma|Adult Brain Stem Glioma|Adult Central Nervous System Germ Cell Tumor|Adult Choroid Plexus Tumor|Adult Craniopharyngioma|Adult Diffuse Astrocytoma|Adult Ependymoblastoma|Adult Ependymoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Grade I Meningioma|Adult Grade II Meningioma|Adult Grade III Meningioma|Adult Medulloblastoma|Adult Meningeal Hemangiopericytoma|Adult Mixed Glioma|Adult Myxopapillary Ependymoma|Adult Oligodendroglioma|Adult Pilocytic Astrocytoma|Adult Pineoblastoma|Adult Pineocytoma|Adult Subependymoma|Adult Supratentorial Primitive Neuroectodermal Tumor (PNET)|Meningeal Melanocytoma","Drug: EF5|Procedure: conventional surgery|Procedure: positron emission tomography|Radiation: fluorine F 18 EF5|Other: pharmacological study","Abramson Cancer Center of The University of Pennsylvania, Philadelphia, Pennsylvania, United States","https://ClinicalTrials.gov/show/NCT00110032"
1430,"Palbociclib Isethionate in Treating Younger Patients With Recurrent, Progressive, or Refractory Central Nervous System Tumors","Terminated","Has Results","Childhood Choroid Plexus Tumor|Childhood Ependymoblastoma|Childhood Grade III Meningioma|Childhood High-grade Cerebellar Astrocytoma|Childhood High-grade Cerebral Astrocytoma|Childhood Medulloepithelioma|Recurrent Childhood Anaplastic Astrocytoma|Recurrent Childhood Anaplastic Oligoastrocytoma|Recurrent Childhood Anaplastic Oligodendroglioma|Recurrent Childhood Brain Stem Glioma|Recurrent Childhood Cerebellar Astrocytoma|Recurrent Childhood Cerebral Astrocytoma|Recurrent Childhood Giant Cell Glioblastoma|Recurrent Childhood Glioblastoma|Recurrent Childhood Gliomatosis Cerebri|Recurrent Childhood Gliosarcoma|Recurrent Childhood Medulloblastoma|Recurrent Childhood Pineoblastoma|Recurrent Childhood Supratentorial Primitive Neuroectodermal Tumor","Drug: palbociclib isethionate|Other: pharmacological study|Other: laboratory biomarker analysis","Childrens Hospital Los Angeles, Los Angeles, California, United States|Lucile Packard Children Hospital Stanford University, Palo Alto, California, United States|Childrens National Medical Center, Washington, District of Columbia, United States|Lurie Childrens Hospital-Chicago, Chicago, Illinois, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Duke University Medical Center, Durham, North Carolina, United States|Cincinnati Children Hospital Medical Center, Cincinnati, Ohio, United States|Children Hospital of Pittsburgh of UPMC, Pittsburgh, Pennsylvania, United States|St. Jude Children Research Hospital, Memphis, Tennessee, United States|Texas Childrens Hospital, Houston, Texas, United States|Seattle Children Hospital, Seattle, Washington, United States","https://ClinicalTrials.gov/show/NCT02255461"
1431,"Erlotinib in Treating Patients With Solid Tumors and Liver or Kidney Dysfunction","Completed","No Results Available","Adult Anaplastic Astrocytoma|Adult Anaplastic Ependymoma|Adult Anaplastic Oligodendroglioma|Adult Brain Stem Glioma|Adult Diffuse Astrocytoma|Adult Ependymoblastoma|Adult Giant Cell Glioblastoma|Adult Glioblastoma|Adult Gliosarcoma|Adult Mixed Glioma|Adult Myxopapillary Ependymoma|Adult Oligodendroglioma|Adult Pilocytic Astrocytoma|Adult Primary Hepatocellular Carcinoma|Adult Subependymoma|Advanced Adult Primary Liver Cancer|Advanced Malignant Mesothelioma|Male Breast Cancer|Recurrent Adenoid Cystic Carcinoma of the Oral Cavity|Recurrent Adult Brain Tumor|Recurrent Adult Primary Liver Cancer|Recurrent Anal Cancer|Recurrent Basal Cell Carcinoma of the Lip|Recurrent Bladder Cancer|Recurrent Breast Cancer|Recurrent Cervical Cancer|Recurrent Colon Cancer|Recurrent Esophageal Cancer|Recurrent Esthesioneuroblastoma of the Paranasal Sinus and Nasal Cavity|Recurrent Inverted Papilloma of the Paranasal Sinus and Nasal Cavity|Recurrent Lymphoepithelioma of the Nasopharynx|Recurrent Lymphoepithelioma of the Oropharynx|Recurrent Malignant Mesothelioma|Recurrent Metastatic Squamous Neck Cancer With Occult Primary|Recurrent Midline Lethal Granuloma of the Paranasal Sinus and Nasal Cavity|Recurrent Mucoepidermoid Carcinoma of the Oral Cavity|Recurrent Non-small Cell Lung Cancer|Recurrent Ovarian Epithelial Cancer|Recurrent Pancreatic Cancer|Recurrent Prostate Cancer|Recurrent Rectal Cancer|Recurrent Salivary Gland Cancer|Recurrent Squamous Cell Carcinoma of the Hypopharynx|Recurrent Squamous Cell Carcinoma of the Larynx|Recurrent Squamous Cell Carcinoma of the Lip and Oral Cavity|Recurrent Squamous Cell Carcinoma of the Nasopharynx|Recurrent Squamous Cell Carcinoma of the Oropharynx|Recurrent Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity|Recurrent Verrucous Carcinoma of the Larynx|Recurrent Verrucous Carcinoma of the Oral Cavity|Stage II Esophageal Cancer|Stage II Pancreatic Cancer|Stage III Esophageal Cancer|Stage III Pancreatic Cancer|Stage IIIB Non-small Cell Lung Cancer|Stage IV Adenoid Cystic Carcinoma of the Oral Cavity|Stage IV Anal Cancer|Stage IV Basal Cell Carcinoma of the Lip|Stage IV Bladder Cancer|Stage IV Breast Cancer|Stage IV Colon Cancer|Stage IV Esophageal Cancer|Stage IV Esthesioneuroblastoma of the Paranasal Sinus and Nasal Cavity|Stage IV Inverted Papilloma of the Paranasal Sinus and Nasal Cavity|Stage IV Lymphoepithelioma of the Nasopharynx|Stage IV Lymphoepithelioma of the Oropharynx|Stage IV Midline Lethal Granuloma of the Paranasal Sinus and Nasal Cavity|Stage IV Mucoepidermoid Carcinoma of the Oral Cavity|Stage IV Non-small Cell Lung Cancer|Stage IV Ovarian Epithelial Cancer|Stage IV Pancreatic Cancer|Stage IV Prostate Cancer|Stage IV Rectal Cancer|Stage IV Salivary Gland Cancer|Stage IV Squamous Cell Carcinoma of the Hypopharynx|Stage IV Squamous Cell Carcinoma of the Larynx|Stage IV Squamous Cell Carcinoma of the Lip and Oral Cavity|Stage IV Squamous Cell Carcinoma of the Nasopharynx|Stage IV Squamous Cell Carcinoma of the Oropharynx|Stage IV Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity|Stage IV Verrucous Carcinoma of the Larynx|Stage IV Verrucous Carcinoma of the Oral Cavity|Stage IVA Cervical Cancer|Stage IVB Cervical Cancer|Unspecified Adult Solid Tumor, Protocol Specific|Untreated Metastatic Squamous Neck Cancer With Occult Primary","Drug: erlotinib hydrochloride|Other: laboratory biomarker analysis","Cancer and Leukemia Group B, Chicago, Illinois, United States","https://ClinicalTrials.gov/show/NCT00030498"
1432,"Lapatinib in Treating Young Patients With Recurrent or Refractory Central Nervous System Tumors","Completed","Has Results","Recurrent Childhood Anaplastic Astrocytoma|Recurrent Childhood Brain Stem Glioma|Recurrent Childhood Ependymoma|Recurrent Childhood Giant Cell Glioblastoma|Recurrent Childhood Glioblastoma|Recurrent Childhood Gliosarcoma|Recurrent Childhood Medulloblastoma|Recurrent Childhood Oligodendroglioma","Drug: lapatinib ditosylate|Procedure: therapeutic conventional surgery|Other: laboratory biomarker analysis|Other: pharmacological study|Procedure: positron emission tomography|Procedure: magnetic resonance imaging","Pediatric Brain Tumor Consortium, Memphis, Tennessee, United States","https://ClinicalTrials.gov/show/NCT00095940"
1433,"Deciphering Mechanisms Underlying Cancer Immunogenicity","Recruiting","No Results Available","Head and Neck Cancer|Ovarian Cancer|Cervical Cancer|Cervical Intraepithelial Neoplasia 3|Glioblastoma Multiforme of Brain Stem|Non Small Cell Lung Cancer|Anal Cancer","Other: Blood samples, tumor biopsy specimens and ascites samples will be collected.","Hopital Larrey, Toulouse, France|Institut Universitaire du Cancer Toulouse - Oncopole, Toulouse, France","https://ClinicalTrials.gov/show/NCT03958240"
1434,"Study to Assess Safety and Tolerability of Oral CC-115 for Patients With Advanced Solid Tumors, and Hematologic Malignancies.","Completed","No Results Available","Glioblastoma Multiforme|Squamous Cell Carcinoma of Head and Neck|Prostate Cancer|Ewing's Osteosarcoma|Chronic Lymphocytic Leukemia|Neoplasm Metastasis","Drug: CC-115","Cedars-Sinai Medical Center, Los Angeles, California, United States|UCLA, Los Angeles, California, United States|University of California, San Francisco Comprehensive Cancer Center and Cancer Research Institiute, San Francisco, California, United States|Moffitt Cancer Center, Tampa, Florida, United States|University of Michigan Comprehensive Cancer Center, Ann Arbor, Michigan, United States|Henry Ford Medical Center - New Center One, Detroit, Michigan, United States|Memorial Sloan-Kettering Cancer Center, New York, New York, United States|Sarah Cannon Research Institute Drug Development Unit, Nashville, Tennessee, United States|Mary Crowley Medical Research Center, Dallas, Texas, United States|The University of Texas MD Anderson Cancer Center, Houston, Texas, United States|Gustave Roussy, Villejuif Cedex, France|Uniklinik Koln, Koeln, Germany|Universitatsklinikum Wurzburg, Würzburg, Germany|Hospital Val d'Hebron, Barcelona, Spain|Hospital Universitario Madrid Sanchinarro, Madrid, Spain|Hospital de Donosti, San Sebastián (Guipuzcoa), Spain|Hospital Virgen del Rocio, Sevilla, Spain","https://ClinicalTrials.gov/show/NCT01353625"
1435,"A Phase II Study Of Gliadel, Concomitant Temozolomide And Radiation, Followed By Dose Dense Therapy With Temozolomide Plus Bevacizumab For Newly Diagnosed Malignant High Grade Glioma","Unknown status","No Results Available","Glioma","Drug: Temozolomide and Bevacizumab","Kentuckiana Cancer Institute, Louisville, Kentucky, United States","https://ClinicalTrials.gov/show/NCT00660621"
1436,"Evaluating the Effect of a Mobile Audio Companion (Elly) to Reduce Anxiety in Cancer Patients","Recruiting","No Results Available","Cancer|Cancer Metastatic|Neoplasms|Breast Cancer|Lung Cancer|Glioblastoma|Prostate Cancer|Gynecologic Cancer|Colorectal Cancer|Sarcoma|Kidney Cancer|Bladder Cancer|Lymphoma|Leukemia|Head and Neck Cancer|Pancreas Cancer|Multiple Myeloma|Anxiety|Social Isolation|Stress|Loneliness|Melanoma|Uterine Cancer","Behavioral: Elly Mobile Phone Application","Cedars Sinai Medical Center, Los Angeles, California, United States","https://ClinicalTrials.gov/show/NCT04604158"
1437,"HYPAZ: Hypertension Induced by Pazopanib","Terminated","No Results Available","Renal Cell Carcinoma|Soft Tissue Sarcoma|Glioblastoma|Ovarian Cancer|Cervical Cancer|Breast Cancer|Non-small Cell Lung Cancer|Small Cell Lung Cancer|Pancreatic Cancer|Melanoma|Gastrointestinal Cancer","Drug: Pazopanib","Cambridge University Hospitals NHS Foundation Trust, Cambridge, Cambridgeshire, United Kingdom","https://ClinicalTrials.gov/show/NCT01392352"
1438,"Valproic Acid, Radiation, and Bevacizumab in Children With High Grade Gliomas or Diffuse Intrinsic Pontine Glioma","Completed","Has Results","Glial Cell Tumors|Malignant Gliomas|Glioblastoma Multiforme|Anaplastic Astrocytoma|Gliomatosis Cerebri|Gliosarcoma|Brainstem Glioma|Diffuse Intrinsic Pontine Glioma","Drug: Valproic acid|Drug: Bevacizumab|Radiation: Radiation therapy","University of Oklahoma Health Sciences Center, Oklahoma City, Oklahoma, United States|Children's Medical Center Dallas, Center for Cancer and Blood Disorders, Dallas, Texas, United States|Cook Children's Medical Center, Fort Worth, Texas, United States|MD Anderson Cancer Center, Houston, Texas, United States|Texas Children's Hospital, Houston, Texas, United States|University of Texas Health Science Center, San Antonio, Texas, United States","https://ClinicalTrials.gov/show/NCT00879437"
1439,"A Pilot Study of SurVaxM in Children Progressive or Relapsed Medulloblastoma, High Grade Glioma, Ependymoma and Newly Diagnosed Diffuse Intrinsic Pontine Glioma","Not yet recruiting","No Results Available","Medulloblastoma|Glioblastoma Multiforme|Anaplastic Astrocytoma|High-grade Astrocytoma NOS|Anaplastic Oligodendroglioma|Anaplastic Ependymoma|Ependymoma|Diffuse Intrinsic Pontine Glioma","Biological: SurVaxM for patients with relapsed or progressive MB, HGG or ependymoma ages ≥10 and ≤21 years|Biological: SurVaxM for patients with relapsed or progressive MB, HGG or ependymoma ages ≥1 and <10 years|Biological: SurVaxM for patients with non-relapsed DIPG post radiation-therapy ages ≥1 and ≤21 years",,"https://ClinicalTrials.gov/show/NCT04978727"
1440,"Pharmacokinetic Study of Lurbinectedin in Combination With Irinotecan in Patients With Selected Solid Tumors","Recruiting","No Results Available","Advanced Solid Tumors|Glioblastoma|Soft Tissue Sarcoma (Excluding GIST)|Endometrial Carcinoma|Epithelial Ovarian Carcinoma|Mesothelioma|Gastroenteropancreatic Neuroendocrine Tumor|SCLC|Gastric Carcinoma|Pancreatic Adenocarcinoma|Colorectal Carcinoma|Neuroendocrine Tumors","Drug: Lurbinectedin|Drug: Irinotecan","Massachusetts General Hospital -, Boston, Massachusetts, United States|Beth Israel Deaconess Medical Center, Boston, Massachusetts, United States|Hospital Universitario 12 de Octubre, Madrid, Spain|Hospital Virgen Del Rocio, Sevilla, Spain","https://ClinicalTrials.gov/show/NCT02611024"
1441,"Pediatric Long-Term Follow-up and Rollover Study","Recruiting","No Results Available","Diffuse Astrocytoma|Anaplastic Astrocytoma|Astrocytoma|Oligodendroglioma, Childhood|Anaplastic Oligodendroglioma|Glioblastoma|Pilocytic Astrocytoma|Giant Cell Astrocytoma|Pleomorphic Xanthoastrocytoma|Anaplastic Pleomorphic Xanthoastrocytoma|Angiocentric Glioma|Chordoid Glioma of Third Ventricle|Gangliocytoma|Ganglioglioma|Anaplastic Ganglioglioma|Dysplastic Gangliocytoma of Cerebrellum|Desmoplastic Infantile Astrocytoma and Ganglioglioma|Papillary Glioneuronal Tumor|Rosette-forming Glioneurona Tumor|Central Neurocytoma|Extraventricular Neurocytoma|Cerebellar Liponeurocytoma|Neurofibromatosis Type 1","Drug: dabrafenib|Drug: trametinib","Phoenix Childrens Hospital, Phoenix, Arizona, United States|Children s National Hospital CQTI571A2306, Washington, District of Columbia, United States|Johns Hopkins University IDS Pharmacy, Baltimore, Maryland, United States|Dana Farber Cancer Institute, Boston, Massachusetts, United States|University of Minnesota, Minneapolis, Minnesota, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Cincinnati Children s Hospital Medical Center, Cincinnati, Ohio, United States|St Jude Children's Research Hospital, Memphis, Tennessee, United States|Novartis Investigative Site, Toronto, Ontario, Canada|Novartis Investigative Site, Rennes, Bretagne, France|Novartis Investigative Site, Marseille Cedex 5, France|Novartis Investigative Site, Paris, France|Novartis Investigative Site, Vandoeuvre Les Nancy, France|Novartis Investigative Site, Villejuif Cedex, France|Novartis Investigative Site, Madrid, Spain|Novartis Investigative Site, Sutton, Surrey, United Kingdom|Novartis Investigative Site, London, United Kingdom","https://ClinicalTrials.gov/show/NCT03975829"
1442,"Phase 1b Study PVSRIPO for Recurrent Malignant Glioma in Children","Active, not recruiting","No Results Available","Malignant Glioma|Anaplastic Astrocytoma|Anaplastic Oligoastrocytoma|Anaplastic Oligodendroglioma|Glioblastoma|Gliosarcoma|Atypical Teratoid/Rhabdoid Tumor of Brain|Medulloblastoma|Ependymoma|Pleomorphic Xanthoastrocytoma of Brain|Embryonal Tumor of Brain","Biological: Polio/Rhinovirus Recombinant (PVSRIPO)","Duke University Medical Center, Durham, North Carolina, United States","https://ClinicalTrials.gov/show/NCT03043391"
