"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"203","hsa04140","Autophagy - animal","6/77","926/20540",0.133581005176868,0.165824696081629,0.0498720890471066,"midostaurin/bortezomib/cobimetinib/neratinib/regorafenib/bosutinib",6,2.9982937704457
"204","hsa03013","Nucleocytoplasmic transport","1/77","39/20540",0.136372017935879,0.168459551567851,0.0506645267873235,"imatinib",1,2.98252928215659
"205","hsa01524","Platinum drug resistance","5/77","758/20540",0.155000307562062,0.190536963442144,0.0573043499074119,"valrubicin/bortezomib/dactinomycin/neratinib/mitoxantrone",5,2.85937874352829
"206","hsa04940","Type I diabetes mellitus","2/77","192/20540",0.162046644271365,0.198231817264,0.0596185916583458,"tacrolimus/lenalidomide",2,2.81978781297791
"207","hsa05146","Amoebiasis","5/77","773/20540",0.164043616450515,0.199705272200627,0.0600617360001886,"midostaurin/bortezomib/tacrolimus/hydrocortisone/lenalidomide",5,2.81238231241263
"208","hsa04930","Type II diabetes mellitus","5/77","779/20540",0.16772060462223,0.203199963292318,0.0611127709149828,"midostaurin/bortezomib/lenalidomide/amlodipine/dronedarone",5,2.79503441803369
"209","hsa00190","Oxidative phosphorylation","2/77","206/20540",0.180694064147003,0.216832876976404,0.0652128953312493,"bortezomib/hexachlorophene",2,2.73009804845151
"210","hsa05110","Vibrio cholerae infection","2/77","206/20540",0.180694064147003,0.216832876976404,0.0652128953312493,"midostaurin/bumetanide",2,2.73009804845151
"211","hsa04612","Antigen processing and presentation","3/77","415/20540",0.203871037504052,0.243485788867399,0.0732288086819244,"tacrolimus/dasatinib/lenalidomide",3,2.6141663742113
"212","hsa00910","Nitrogen metabolism","2/77","230/20540",0.213335990989229,0.253588064760782,0.0762670871460998,"hexachlorophene/amlodipine",2,2.57351379488052
"213","hsa05217","Basal cell carcinoma","2/77","242/20540",0.229875705439652,0.271965623337053,0.0817941724321965,"bortezomib/fluocinonide",2,2.50354927957143
"214","hsa00220","Arginine biosynthesis","2/77","247/20540",0.236795461054858,0.278843253204787,0.0838626325427929,"hexachlorophene/hydrocortisone",2,2.4785751456169
"215","hsa03040","Spliceosome","1/77","88/20540",0.28194999980047,0.330471627673109,0.0993899632099575,"dasatinib",1,2.30870414416068
"216","hsa03420","Nucleotide excision repair","1/77","90/20540",0.287346744955313,0.335237869114532,0.100823419282566,"lenalidomide",1,2.29438461617783
"217","hsa04918","Thyroid hormone synthesis","3/77","510/20540",0.299113252141065,0.347357325067043,0.104468368441216,"midostaurin/ciclopirox/bumetanide",3,2.25887094774088
"218","hsa04978","Mineral absorption","2/77","304/20540",0.315913249950363,0.365184123795833,0.10982981166792,"ciclopirox/bumetanide",2,2.20882327794326
"219","hsa04974","Protein digestion and absorption","3/77","531/20540",0.320712752929491,0.369039332138045,0.110989272823472,"riluzole/ciclopirox/bumetanide",3,2.19832172356985
"220","hsa03015","mRNA surveillance pathway","1/77","108/20540",0.334150471252063,0.382195396322238,0.114945983856312,"imatinib",1,2.1632929665624
"221","hsa00100","Steroid biosynthesis","2/77","318/20540",0.33517929598101,0.382195396322238,0.114945983856312,"itraconazole/trifluoperazine",2,2.1632929665624
"222","hsa00250","Alanine, aspartate and glutamate metabolism","2/77","331/20540",0.35293404141086,0.400627830790706,0.120489573170137,"hexachlorophene/dasatinib",2,2.11619205950374
"223","hsa00750","Vitamin B6 metabolism","1/77","125/20540",0.375562450114267,0.424402409994598,0.127639822554766,"perphenazine",1,2.05854286777389
"224","hsa04141","Protein processing in endoplasmic reticulum","3/77","600/20540",0.391553156073747,0.440497300582966,0.132480391152772,"midostaurin/bortezomib/dasatinib",3,2.02132063580749
"225","hsa04710","Circadian rhythm","1/77","147/20540",0.425400445168779,0.476448498589033,0.143292781530536,"bosutinib",1,1.94286531854633
"226","hsa04211","Longevity regulating pathway","3/77","694/20540",0.48485198615368,0.540631418189059,0.16259591524483,"midostaurin/bortezomib/amiodarone",3,1.81648720367949
"227","hsa00020","Citrate cycle (TCA cycle)","1/77","186/20540",0.504285398377984,0.559823437846924,0.168367951232158,"hexachlorophene",1,1.78160350863403
"228","hsa04920","Adipocytokine signaling pathway","3/77","718/20540",0.507651999249455,0.561089051802029,0.168748587008129,"midostaurin/bortezomib/lenalidomide",3,1.77934532254972
"229","hsa04120","Ubiquitin mediated proteolysis","1/77","205/20540",0.538743460532373,0.592853065738681,0.17830167390637,"lenalidomide",1,1.72427836601146
"230","hsa04514","Cell adhesion molecules","1/77","216/20540",0.557600771676149,0.610936497662563,0.183740300048891,"lenalidomide",1,1.69423193113214
"231","hsa00670","One carbon pool by folate","1/77","223/20540",0.569202543802275,0.620948229602481,0.186751347248867,"trifluridine",1,1.67797724081121
"232","hsa00900","Terpenoid backbone biosynthesis","1/77","233/20540",0.585257305118553,0.63571052107705,0.191191134158511,"pitavastatin",1,1.65448164890379
"233","hsa03410","Base excision repair","1/77","240/20540",0.596142797006559,0.644755299766751,0.193911368350903,"rucaparib",1,1.64035408848365
"234","hsa00600","Sphingolipid metabolism","1/77","251/20540",0.612681416569253,0.659810756305349,0.198439325204616,"amlodipine",1,1.6172718920559
"235","hsa04913","Ovarian steroidogenesis","2/77","554/20540",0.618740262760321,0.663500196662131,0.199548931326957,"hydrocortisone/anastrozole",2,1.61169580291663
"236","hsa04979","Cholesterol metabolism","1/77","290/20540",0.666108716489444,0.711268629471779,0.213915377284745,"pitavastatin",1,1.54217477541348
"237","hsa05150","Staphylococcus aureus infection","1/77","300/20540",0.678592500246332,0.721541392666986,0.217004930125409,"tacrolimus",1,1.52783520622783
"238","hsa04146","Peroxisome","2/77","642/20540",0.69842120963184,0.739504810198419,0.22240746171381,"hydrocortisone/fulvestrant",2,1.50324416629708
"239","hsa00760","Nicotinate and nicotinamide metabolism","1/77","332/20540",0.715525159164604,0.754444937696571,0.226900733141826,"perphenazine",1,1.48324265607849
"240","hsa04215","Apoptosis - multiple species","1/77","392/20540",0.773838323244505,0.81192358180996,0.244187543401492,"bortezomib",1,1.40981872842848
"241","hsa03320","PPAR signaling pathway","2/77","749/20540",0.77648247308016,0.81192358180996,0.244187543401492,"pitavastatin/amiodarone",2,1.40981872842848
"242","hsa00270","Cysteine and methionine metabolism","1/77","421/20540",0.797623349559313,0.830582992103087,0.249799396121229,"flucytosine",1,1.38709709874263
"243","hsa00240","Pyrimidine metabolism","1/77","446/20540",0.816133680649311,0.846360854006693,0.254544617746374,"trifluridine",1,1.36827914304758
"244","hsa04931","Insulin resistance","3/77","1226/20540",0.845857538238863,0.873590572279482,0.262734006700596,"midostaurin/bortezomib/lenalidomide",3,1.33661313996217
"245","hsa00280","Valine, leucine and isoleucine degradation","1/77","516/20540",0.859530407699626,0.884088419348186,0.265891253939304,"perphenazine",1,1.32466787356708
"246","hsa00230","Purine metabolism","2/77","963/20540",0.881797088167379,0.903304334220242,0.271670476457216,"dasatinib/trifluoperazine",2,1.30316543073882
"247","hsa01232","Nucleotide metabolism","1/77","583/20540",0.891535125101476,0.906339963245246,0.272583447592555,"trifluridine",1,1.29981048206013
"248","hsa00330","Arginine and proline metabolism","1/77","584/20540",0.891953614622305,0.906339963245246,0.272583447592555,"hydrocortisone",1,1.29981048206013
"249","hsa04142","Lysosome","1/77","602/20540",0.899219611174322,0.91005358239329,0.273700325531817,"amlodipine",1,1.29572147356165
"250","hsa00380","Tryptophan metabolism","1/77","619/20540",0.905638165839759,0.912883271166477,0.274551359749316,"perphenazine",1,1.29261693262222
"251","hsa00350","Tyrosine metabolism","1/77","696/20540",0.93000925753239,0.933714473697858,0.280816383067025,"perphenazine",1,1.27005426427665
"252","hsa01200","Carbon metabolism","1/77","843/20540",0.960561700791506,0.960561700791506,0.288890737080152,"hexachlorophene",1,1.24170673474411
