"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"251","VU-0410183-2","44631784","A549","trt_cp","down",-0.461887800402735,2.34129368835527e-05,0.000131690733657776,-1.36027853376916,-1.43406230072883,47,69,NA,-92.6888836366501,FALSE,FALSE
"252","tigecycline","73707446","A549","trt_cp","down",-0.461880870241853,2.34129368835527e-05,0.000131690733657776,-1.36025812416086,-1.26557843856875,47,69,NA,-95.8451508705586,TRUE,FALSE
"253","SR-33805",NA,"A549","trt_cp","down",-0.461341412563719,2.34564553535965e-05,0.000131690733657776,-1.35866939915275,-1.50600560919265,47,69,NA,-94.5531001339321,FALSE,FALSE
"254","WH-4-025",NA,"A549","trt_cp","down",-0.461093377385759,2.34564553535965e-05,0.000131690733657776,-1.35793892537123,-1.22966927176887,47,69,NA,-93.3575592846451,FALSE,FALSE
"255","oligomycin-c","5281901","A549","trt_cp","down",-0.460921020785514,2.34564553535965e-05,0.000131690733657776,-1.35743132810786,-1.31316175254009,47,69,"ATP5A1",-94.7648310092177,FALSE,FALSE
"256","mycophenolate-mofetil","5281078","A549","trt_cp","down",-0.460760941553716,2.34564553535965e-05,0.000131690733657776,-1.35695988819859,-1.20513357092636,47,69,"HCAR2; IMPDH1; IMPDH2",-95.3507838966359,TRUE,FALSE
"257","riluzole","5070","A549","trt_cp","down",-0.460361295604779,2.34999738236403e-05,0.000131690733657776,-1.35578291447256,-0.777834647913067,47,69,"BDNF; GDNF; KCND3; KCNK10; KCNK2; KCNK4; KCNN4; MAP2; NGF; SCN5A; SLC7A11",-94.7884660836682,TRUE,FALSE
"258","BRD-K80786583","44616501","A549","trt_cp","down",-0.46019881455215,2.34999738236403e-05,0.000131690733657776,-1.35530440110233,-1.2350354556187,47,69,NA,-94.0794138501536,FALSE,FALSE
"259","tetrindole","160019","A549","trt_cp","down",-0.460108144056169,2.34999738236403e-05,0.000131690733657776,-1.35503737276944,-1.23152219070085,47,69,"MAOA",-96.4754195225715,FALSE,FALSE
"260","BRD-K77987635","44485164","A549","trt_cp","down",-0.459525053201649,2.34999738236403e-05,0.000131690733657776,-1.35332014626562,-0.895478425649674,47,69,NA,-96.8653982510045,FALSE,FALSE
"261","BRD-K98004941","44504041","A549","trt_cp","down",-0.459321341656041,2.3543492293684e-05,0.000131690733657776,-1.35272020740097,0,47,69,NA,-95.3822973292366,FALSE,FALSE
"262","clobetasol","5311051","A549","trt_cp","down",-0.459138536162337,2.3543492293684e-05,0.000131690733657776,-1.35218183771741,-0.627361984681605,47,69,"NR3C1; PLA2G1B",-93.6126211297566,TRUE,FALSE
"263","WAY-213613","24868316","A549","trt_cp","down",-0.458425723731801,2.35870107637278e-05,0.000131690733657776,-1.35008257584685,0.0804614443874789,47,69,"SLC1A2",-93.7554163712282,FALSE,FALSE
"264","BRD-K00573290",NA,"A549","trt_cp","down",-0.458185408221067,2.35870107637278e-05,0.000131690733657776,-1.34937483680222,-1.44152895270652,47,69,NA,-93.6845111478768,FALSE,FALSE
"265","AMN-082","1894361","A549","trt_cp","down",-0.457710134213198,2.35870107637278e-05,0.000131690733657776,-1.34797513533793,0.0262248368693719,47,69,"GRM7",-96.4320885527456,FALSE,FALSE
"266","BRD-K53610452","44506930","A549","trt_cp","down",-0.457541362252826,2.35870107637278e-05,0.000131690733657776,-1.34747809498615,-1.02163809621267,47,69,NA,-92.6061608760734,FALSE,FALSE
"267","BRD-K59333713",NA,"A549","trt_cp","down",-0.457485997060225,2.36305292337716e-05,0.000131690733657776,-1.34731504222107,-1.44727904697152,47,69,NA,-93.6687544315765,FALSE,FALSE
"268","BRD-K04472231",NA,"A549","trt_cp","down",-0.457235919119918,2.36305292337716e-05,0.000131690733657776,-1.34657855242057,-1.32377454758342,47,69,NA,-93.2324903490113,FALSE,FALSE
"269","MLN-4924",NA,"A549","trt_cp","down",-0.457054501234783,2.36305292337716e-05,0.000131690733657776,-1.34604426930122,-1.1408568820085,47,69,"NAE1; UBA3",-96.3296698967935,FALSE,FALSE
"270","PD-0325901","10206158","A549","trt_cp","down",-0.456857696848579,2.36305292337716e-05,0.000131690733657776,-1.34546467230456,-1.05701945061482,47,69,"MAP2K1; MAP2K2",-95.9347671945167,FALSE,FALSE
"271","AT-CSC-07","6538121","A549","trt_cp","down",-0.456843405231636,2.36305292337716e-05,0.000131690733657776,-1.34542258290596,-0.0161779744390403,47,69,NA,-93.8470022847239,FALSE,FALSE
"272","PCI-24781","11749858","A549","trt_cp","down",-0.456672129820076,2.36305292337716e-05,0.000131690733657776,-1.34491816978766,-1.4536981197281,47,69,NA,-94.3384148743402,FALSE,FALSE
"273","SA-1973507","54657689","A549","trt_cp","down",-0.456540959045441,2.36305292337716e-05,0.000131690733657776,-1.34453186647149,-1.24988269197704,47,69,NA,-94.5422673914756,FALSE,FALSE
"274","BRD-K81335188",NA,"A549","trt_cp","down",-0.456037507171823,2.36740477038154e-05,0.000131690733657776,-1.3430491800358,-1.24435280437445,47,69,NA,-94.7303631923107,FALSE,FALSE
"275","BRD-K67090983","44506705","A549","trt_cp","down",-0.455977019270351,2.36740477038154e-05,0.000131690733657776,-1.34287104068279,-1.34533969685805,47,69,NA,-96.6605609391003,FALSE,FALSE
"276","BRD-A99518825","4207918","A549","trt_cp","down",-0.455864399554843,2.36740477038154e-05,0.000131690733657776,-1.34253937099731,-0.956799221385574,47,69,NA,-96.7925234381155,FALSE,FALSE
"277","BRD-K08307026","44631783","A549","trt_cp","down",-0.455628171961298,2.36740477038154e-05,0.000131690733657776,-1.34184367103662,-1.36584203311221,47,69,NA,-93.3358937997321,FALSE,FALSE
"278","BRD-K41335306","54666693","A549","trt_cp","down",-0.455571040232112,2.36740477038154e-05,0.000131690733657776,-1.34167541574878,-1.27147672571737,47,69,NA,-92.8385724415032,FALSE,FALSE
"279","ryuvidine","481747","A549","trt_cp","down",-0.455553332140755,2.36740477038154e-05,0.000131690733657776,-1.34162326469277,-1.1669110303907,47,69,"CDK2; CDK4",-93.816473646892,FALSE,FALSE
"280","tunicamycin","73438893","A549","trt_cp","down",-0.455509234728952,2.36740477038154e-05,0.000131690733657776,-1.34149339600471,-1.17342591983783,47,69,"GNPTAB",-93.9897975261955,FALSE,FALSE
"281","CCCP","2603","A549","trt_cp","down",-0.455451843033462,2.37175661738592e-05,0.000131690733657776,-1.34132437510543,-1.16918250425427,47,69,NA,-92.7115339163318,FALSE,FALSE
"282","BRD-K83670234","46907618","A549","trt_cp","down",-0.454592060291828,2.37175661738592e-05,0.000131690733657776,-1.33879227963521,-1.33895092618976,47,69,NA,-89.0480973765067,FALSE,FALSE
"283","BRD-K11072542","2016258","A549","trt_cp","down",-0.45445094188617,2.37610846439029e-05,0.000131690733657776,-1.3383766801373,-0.997934153586341,47,69,NA,-93.3703616166391,FALSE,FALSE
"284","vorinostat","5311","A549","trt_cp","down",-0.454410891905535,2.37610846439029e-05,0.000131690733657776,-1.33825873130019,-1.28758432953276,47,69,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-94.8308122587253,TRUE,FALSE
"285","TG-101209",NA,"A549","trt_cp","down",-0.454300260923347,2.37610846439029e-05,0.000131690733657776,-1.33793291851598,-1.51985404014497,47,69,NA,-90.6621760025211,FALSE,FALSE
"286","NTNCB","9982218","A549","trt_cp","down",-0.454142220135401,2.37610846439029e-05,0.000131690733657776,-1.33746748190753,-1.40842499119357,47,69,"NPY5R",-93.0059875521941,FALSE,FALSE
"287","BRD-K99582188","8056691","A549","trt_cp","down",-0.453775304970639,2.37610846439029e-05,0.000131690733657776,-1.33638690168457,-1.33902176479035,47,69,NA,-94.022295753565,FALSE,FALSE
"288","sertindole","60149","A549","trt_cp","down",-0.453288347134209,2.38046031139467e-05,0.000131690733657776,-1.33495279086552,-1.24344334495757,47,69,"ADRA1B; ADRA1D; HTR6; KCNH2",-92.2575435279288,FALSE,FALSE
"289","pheniramine","4761","A549","trt_cp","down",-0.453236605222859,2.38046031139467e-05,0.000131690733657776,-1.33480040881247,0.830722520267199,47,69,"HRH1; NR1I3",-92.8169069565902,TRUE,FALSE
"290","BRD-A40431293","45934191","A549","trt_cp","down",-0.453010487598709,2.38046031139467e-05,0.000131690733657776,-1.33413448312668,0,47,69,NA,-93.7534467816907,FALSE,FALSE
"291","BRD-K28366633","44142134","A549","trt_cp","down",-0.452280973990244,2.38481215839905e-05,0.000131690733657776,-1.3319860356015,-1.33217198992078,47,69,NA,-93.8263215945797,FALSE,FALSE
"292","indatraline","10314472","A549","trt_cp","down",-0.451967089860342,2.38481215839905e-05,0.000131690733657776,-1.33106163395326,-1.331989941236,47,69,"CDK5; SLC6A2; SLC6A3; SLC6A4",-93.6943590955645,FALSE,FALSE
"293","RS-17053","3894573","A549","trt_cp","down",-0.451930096124004,2.38481215839905e-05,0.000131690733657776,-1.33095268588106,-1.48572158111158,47,69,"ADRA1A; ADRA1D",-93.4274797132278,FALSE,FALSE
"294","avicin-g","73707604","A549","trt_cp","down",-0.45162799355244,2.38481215839905e-05,0.000131690733657776,-1.33006298140578,-1.33351405810029,47,69,NA,-91.5475064996455,FALSE,FALSE
"295","BRD-A47832959","3913264","A549","trt_cp","down",-0.451511799058647,2.38481215839905e-05,0.000131690733657776,-1.3297207838515,-0.912269839347253,47,69,NA,-91.8646104151895,FALSE,FALSE
"296","GSK-1070916","46885626","A549","trt_cp","down",-0.451184167456017,2.38916400540343e-05,0.000131690733657776,-1.32875589533171,-1.22446536725539,47,69,"AURKA; AURKB; AURKC; CYP2D6; CYP3A4",-93.0719688017017,FALSE,FALSE
"297","NCH-51","11395181","A549","trt_cp","down",-0.450923030351123,2.38916400540343e-05,0.000131690733657776,-1.3279868358375,-1.36116486022627,47,69,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-95.3950996612306,FALSE,FALSE
"298","BRD-K25079130",NA,"A549","trt_cp","down",-0.450850495996233,2.38916400540343e-05,0.000131690733657776,-1.32777321918465,-0.603270811106377,47,69,NA,-92.8740250531789,FALSE,FALSE
"299","BRD-K12105018","1721551","A549","trt_cp","down",-0.450436031790626,2.39351585240781e-05,0.000131690733657776,-1.3265526050844,-1.01101957925591,47,69,NA,-93.2521862443867,FALSE,FALSE
"300","BRD-K32581454","54657690","A549","trt_cp","down",-0.45032312821355,2.39351585240781e-05,0.000131690733657776,-1.32622009941495,-1.14678992042258,47,69,NA,-94.0291893169463,FALSE,FALSE
"301","BRD-K53932786","781660","A549","trt_cp","down",-0.450089183046897,2.39351585240781e-05,0.000131690733657776,-1.32553112129516,-0.0132553112129516,47,69,NA,-95.5093358544079,FALSE,FALSE
"302","BRD-K20197338","54657749","A549","trt_cp","down",-0.449827416751114,2.39351585240781e-05,0.000131690733657776,-1.32476020880795,-1.13659953440423,47,69,NA,-92.8208461356653,FALSE,FALSE
"303","dactinomycin","457193","A549","trt_cp","down",-0.449529723191246,2.39351585240781e-05,0.000131690733657776,-1.32388348905312,-1.34464076131617,47,69,"POLR2A; TOP2A; TOP2B",-91.2038131253447,TRUE,FALSE
"304","BRD-K57701450",NA,"A549","trt_cp","down",-0.449476891940913,2.39786769941218e-05,0.000131690733657776,-1.32372789885204,0.944466645892127,47,69,NA,-96.6172299692744,FALSE,FALSE
"305","BRD-K44732214","60190163","A549","trt_cp","down",-0.449375818739813,2.39786769941218e-05,0.000131690733657776,-1.32343023412551,-0.0361799458612973,47,69,NA,-93.1556763570472,FALSE,FALSE
"306","GSK-2126458","52914946","A549","trt_cp","down",-0.449212424064686,2.39786769941218e-05,0.000131690733657776,-1.32294903009952,-1.34255572737517,47,69,NA,-91.8252186244387,FALSE,FALSE
"307","BML-259",NA,"A549","trt_cp","down",-0.449047243212854,2.39786769941218e-05,0.000131690733657776,-1.32246256570982,0,47,69,NA,-97.7812573859608,FALSE,FALSE
"308","BRD-K96704648","44142088","A549","trt_cp","down",-0.449014438861145,2.39786769941218e-05,0.000131690733657776,-1.32236595554734,-0.745722582467409,47,69,NA,-94.3029622626645,FALSE,FALSE
"309","vanoxerine","10238982","A549","trt_cp","down",-0.448824812212444,2.39786769941218e-05,0.000131690733657776,-1.32180749728229,-0.984503208790385,47,69,"MAOA; MAOB; SLC6A3",-93.7475380130781,FALSE,FALSE
"310","niclosamide","4477","A549","trt_cp","down",-0.448679522130412,2.39786769941218e-05,0.000131690733657776,-1.32137961202621,-1.44008036322052,47,69,"STAT3",-93.3181674938943,FALSE,FALSE
"311","BRD-K33396764",NA,"A549","trt_cp","down",-0.448633730853684,2.39786769941218e-05,0.000131690733657776,-1.3212447548364,-0.0197076191351731,47,69,NA,-95.5684235405342,FALSE,FALSE
"312","BRD-A28105619",NA,"A549","trt_cp","down",-0.447714309906954,2.40221954641656e-05,0.000131690733657776,-1.31853702240389,-1.19973610749107,47,69,NA,-91.8971086425589,FALSE,FALSE
"313","amuvatinib","11282283","A549","trt_cp","down",-0.447611657809219,2.40221954641656e-05,0.000131690733657776,-1.31823470776194,-0.780604785869354,47,69,"FLT3; KIT; MET; PDGFRA; RAD51; RET",-90.7714882218546,FALSE,FALSE
"314","BRD-K73460574",NA,"A549","trt_cp","down",-0.447377002920128,2.40657139342094e-05,0.000131690733657776,-1.31754363948044,0.616093489681018,47,69,NA,-93.6825415583392,FALSE,FALSE
"315","CGP-60474","644215","A549","trt_cp","down",-0.447101058116191,2.40657139342094e-05,0.000131690733657776,-1.31673097070466,-1.29913731315619,47,69,"CDK1; CDK2",-89.4892854329158,FALSE,FALSE
"316","OSI-027","72698550","A549","trt_cp","down",-0.446770970442728,2.40657139342094e-05,0.000131690733657776,-1.31575884895543,-1.19874176206336,47,69,"MTOR",-93.3733160009454,FALSE,FALSE
"317","BRD-K90446118","44501122","A549","trt_cp","down",-0.446766303457003,2.40657139342094e-05,0.000131690733657776,-1.31574510449088,0,47,69,NA,-94.3019774678957,FALSE,FALSE
"318","BRD-A43126523","44142346","A549","trt_cp","down",-0.446481116974585,2.41092324042532e-05,0.000131690733657776,-1.31490521859258,-1.37303869871252,47,69,NA,-90.4346884109352,FALSE,FALSE
"319","quizartinib","24889392","A549","trt_cp","down",-0.44637831237155,2.41092324042532e-05,0.000131690733657776,-1.31460245481627,-0.72263434115201,47,69,"CSF1R; DDR1; FLT3; FLT4; KIT; PDGFRA; PDGFRB; RET",-93.7248877333964,FALSE,FALSE
"320","MAZ-51","53230017","A549","trt_cp","down",-0.446367247495442,2.41092324042532e-05,0.000131690733657776,-1.31456986830189,-0.878375414651648,47,69,"FLT4",-94.2940991097455,FALSE,FALSE
"321","cilastatin","6435415","A549","trt_cp","down",-0.446065779278315,2.41092324042532e-05,0.000131690733657776,-1.31368203202647,0.700436348729233,47,69,"DPEP1",-93.2905932403687,TRUE,FALSE
"322","BRD-K55844427","53338860","A549","trt_cp","down",-0.445504845667562,2.41092324042532e-05,0.000131690733657776,-1.31203005951516,-1.29567183002518,47,69,NA,-91.2402505317892,FALSE,FALSE
"323","MEK-162",NA,"A549","trt_cp","down",-0.445406573513298,2.41527508742969e-05,0.000131690733657776,-1.31174064398655,-1.38146587540171,47,69,NA,-93.7071614275585,FALSE,FALSE
"324","devazepide","443375","A549","trt_cp","down",-0.445274011993211,2.41527508742969e-05,0.000131690733657776,-1.31135024486793,-0.0231910048289176,47,69,"CCKAR; CCKBR; GAST",-94.6673363271094,FALSE,FALSE
"325","dicycloverine","3042","A549","trt_cp","down",-0.445226674021007,2.41527508742969e-05,0.000131690733657776,-1.31121083259645,0.734710537545565,47,69,"CHRM1",-93.9307098400693,FALSE,FALSE
"326","EMF-bca1-16","4183496","A549","trt_cp","down",-0.445108087789155,2.41527508742969e-05,0.000131690733657776,-1.31086159127541,-0.0131086159127541,47,69,NA,-88.9368155676357,FALSE,FALSE
"327","BRD-K35638681","44506808","A549","trt_cp","down",-0.445053157401402,2.41527508742969e-05,0.000131690733657776,-1.31069981902845,-1.30682904430546,47,69,NA,-95.2109430394706,FALSE,FALSE
"328","BRD-K76381171",NA,"A549","trt_cp","down",-0.444846771756602,2.41527508742969e-05,0.000131690733657776,-1.3100920048319,0.420673982672819,47,69,NA,-94.6387772788151,FALSE,FALSE
"329","dorsomorphin","11524144","A549","trt_cp","down",-0.444786479780728,2.41527508742969e-05,0.000131690733657776,-1.30991444248782,-1.18640546639753,47,69,"ACVR1; BMPR1A; BMPR1B; EPHA2; FKBP1A; FLT1; FLT3; KDR; LCK; MKNK1; PRKAA1; RPS6KA1; SRC",-94.1365319467423,FALSE,FALSE
"330","SA-1919584","54666568","A549","trt_cp","down",-0.444682174413376,2.41527508742969e-05,0.000131690733657776,-1.30960725889899,-0.443811655362611,47,69,NA,-92.8188765461278,FALSE,FALSE
"331","quercetin","16212154","A549","trt_cp","down",-0.44467418433066,2.41527508742969e-05,0.000131690733657776,-1.30958372777738,0,47,69,"ACTB; AHR; AKR1B1; AOX1; ATP5A1; ATP5B; ATP5C1; ATP5F1A; ATP5F1B; ATP5F1C; CBR1; CEBPB; CSNK2A1; CSNK2B; CYP1B1; CYP2C8; EGFR; EIF3F; ERN1; ERN2; ESR2; GAA; HCK; HIBCH; HSP90AA1; HSPA2; MAOA; NQO2; NR1I2; PIK3CG; PIM1; PTPN1; RUVBL2; SCN5A; SF3B3; SHBG; SIRT1; STK17B; UBA1; UGT3A1",-93.087725518002,FALSE,FALSE
"332","dexchlorpheniramine","5281070","A549","trt_cp","down",-0.444612417324202,2.41527508742969e-05,0.000131690733657776,-1.30940182140768,-0.850911917583558,47,69,NA,-94.2862207515954,TRUE,FALSE
"333","cefotiam","43708","A549","trt_cp","down",-0.444096486118293,2.41962693443407e-05,0.000131690733657776,-1.30788238282608,0.918097806913974,47,69,NA,-96.3030804380367,FALSE,FALSE
"334","BRD-K18163752","24030598","A549","trt_cp","down",-0.443654126770691,2.41962693443407e-05,0.000131690733657776,-1.3065796163875,-1.11229752111926,47,69,NA,-91.6321988497597,FALSE,FALSE
"335","SA-25547","5337366","A549","trt_cp","down",-0.443620013628622,2.41962693443407e-05,0.000131690733657776,-1.30647915178369,-1.30845362717586,47,69,NA,-87.2409989758134,FALSE,FALSE
"336","SA-247384","44506630","A549","trt_cp","down",-0.44348526411252,2.42397878143845e-05,0.000131690733657776,-1.30608230892698,-1.30007966076055,47,69,NA,-95.3044985425038,FALSE,FALSE
"337","GDC-0941","17755052","A549","trt_cp","down",-0.443465117506078,2.42397878143845e-05,0.000131690733657776,-1.30602297634394,-1.2070473280339,47,69,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",-93.452099582447,FALSE,FALSE
"338","salubrinal","5717801","A549","trt_cp","down",-0.443220536168718,2.42397878143845e-05,0.000131690733657776,-1.30530267426478,-0.716258826744389,47,69,"EIF2S1; SLC6A9",-93.9218466871504,FALSE,FALSE
"339","BRD-K82176364",NA,"A549","trt_cp","down",-0.442462778367555,2.42833062844283e-05,0.000131690733657776,-1.3030710464326,-0.0260351347082979,47,69,NA,-95.9298432206728,FALSE,FALSE
"340","dasatinib","3062316","A549","trt_cp","down",-0.442441742125482,2.42833062844283e-05,0.000131690733657776,-1.30300909383612,-1.05098825765376,47,69,"ABL1; ABL2; ACVRL1; BCR; BLK; BMPR1B; BMX; BTK; CSK; DDR1; DDR2; EPHA1; EPHA2; EPHA3; EPHA4; EPHA5; EPHA6; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; EPHB6; ERBB3; ERBB4; FGR; FRK; FYN; GAK; HCK; HSPA8; KIT; LCK; LIMK1; LIMK2; LYN; MAP2K5; MAP3K19; MAP3K20; MAP4K5; MAPK14; MLTK; NEK11; NLK; NR4A3; PDGFRA; PDGFRB; PPAT; PTK6; RIPK2; SIK1; SIK2; SIK3; SRC; SRMS; STAT5B; TEC; TESK1; TNK2; TNNI3K; TXK; TYK2; YES1",-91.9709682502167,TRUE,TRUE
"341","camptothecin","2538","A549","trt_cp","down",-0.442305997998287,2.42833062844283e-05,0.000131690733657776,-1.30260932180891,-1.20993835993252,47,69,"HIF1A; TOP1",-93.328015441582,FALSE,FALSE
"342","BRD-K88198340","12043281","A549","trt_cp","down",-0.441991622671209,2.42833062844283e-05,0.000131690733657776,-1.30168347356481,-0.0248583225562424,47,69,NA,-94.6909714015599,FALSE,FALSE
"343","nilotinib","644241","A549","trt_cp","down",-0.441834848612795,2.42833062844283e-05,0.000131690733657776,-1.30122176752684,-0.922794787935757,47,69,"ABL1; ABL2; BCR; CYP2B6; CYP2C8; DDR1; DDR2; EPHA2; EPHA4; EPHA5; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; KIT; MAPK11; MLTK; PDGFRA",-91.5199322461199,TRUE,FALSE
"344","BRD-K61175124","44511206","A549","trt_cp","down",-0.44161397982956,2.42833062844283e-05,0.000131690733657776,-1.30057129989303,-1.05069434439807,47,69,NA,-93.9248010714567,FALSE,FALSE
"345","BRD-K00313977","53338852","A549","trt_cp","down",-0.441269955255691,2.43268247544721e-05,0.000131690733657776,-1.29955813339997,-1.30141959537544,47,69,NA,-91.8360513668951,FALSE,FALSE
"346","BRD-U86222656","NotFound","A549","trt_cp","down",-0.441057650513298,2.43268247544721e-05,0.000131690733657776,-1.29893288721801,-1.01025020458442,47,69,NA,-92.8769794374852,FALSE,FALSE
"347","BRD-A37735495","4380267","A549","trt_cp","down",-0.440953689282048,2.43268247544721e-05,0.000131690733657776,-1.29862671712412,-1.29892106925036,47,69,NA,-90.1244780587726,FALSE,FALSE
"348","BRD-K68038686","44497912","A549","trt_cp","down",-0.440537502515387,2.43268247544721e-05,0.000131690733657776,-1.29740103001086,-1.34003761121179,47,69,NA,-90.4169621050973,FALSE,FALSE
"349","BRD-K37043259","44506240","A549","trt_cp","down",-0.440408297321568,2.43703432245158e-05,0.000131690733657776,-1.29702051541088,-1.30470155252463,47,69,NA,-94.3403844638777,FALSE,FALSE
"350","BRD-K26304855","46907611","A549","trt_cp","down",-0.440366033884095,2.43703432245158e-05,0.000131690733657776,-1.29689604785251,-1.2969828348067,47,69,NA,-87.547270148901,FALSE,FALSE
"351","KHS-101",NA,"A549","trt_cp","down",-0.43966888196841,2.43703432245158e-05,0.000131690733657776,-1.29484290684109,-1.40537657629992,47,69,NA,-92.6396438982116,FALSE,FALSE
"352","BRD-K21064560","16759163","A549","trt_cp","down",-0.439585860682786,2.43703432245158e-05,0.000131690733657776,-1.29459840574671,-1.26327961835732,47,69,NA,-85.8238793035531,FALSE,FALSE
"353","KM-03949SC","2820381","A549","trt_cp","down",-0.439203477374047,2.44138616945596e-05,0.000131690733657776,-1.29347227120473,-1.41168687746822,47,69,NA,-93.0246986528008,FALSE,FALSE
"354","UNC-0638",NA,"A549","trt_cp","down",-0.439136418980009,2.44138616945596e-05,0.000131690733657776,-1.29327478148139,-1.27662094909331,47,69,NA,-93.5397463168676,FALSE,FALSE
"355","STOCK1S-03920","5286534","A549","trt_cp","down",-0.439050637325262,2.44138616945596e-05,0.000131690733657776,-1.29302215098662,0,47,69,NA,-94.2113763491688,FALSE,FALSE
"356","PF-562271","11713159","A549","trt_cp","down",-0.438768500182196,2.44138616945596e-05,0.000131690733657776,-1.29219124551789,-1.31330038953044,47,69,"PTK2; PTK2B",-89.9580477428504,FALSE,FALSE
"357","EMF-sumo1-8","260972","A549","trt_cp","down",-0.438580808245077,2.44138616945596e-05,0.000131690733657776,-1.29163848505788,-0.720256221616779,47,69,NA,-92.3471598518869,FALSE,FALSE
"358","betamethasone","9782","A549","trt_cp","down",-0.438567089618625,2.44138616945596e-05,0.000131690733657776,-1.2915980831398,0.982649537798866,47,69,"NR3C1",-93.3565744898763,TRUE,FALSE
"359","BRD-K88069074",NA,"A549","trt_cp","down",-0.438556631896799,2.44138616945596e-05,0.000131690733657776,-1.29156728471971,1.17970575541232,47,69,NA,-87.8811155755141,FALSE,FALSE
"360","serdemetan","60167550","A549","trt_cp","down",-0.438505081596371,2.44138616945596e-05,0.000131690733657776,-1.29141546696869,-1.0040940630345,47,69,"MDM2",-94.2862207515954,FALSE,FALSE
"361","BRD-K61255301",NA,"A549","trt_cp","down",-0.438502086804165,2.44138616945596e-05,0.000131690733657776,-1.2914066471827,-1.27792506787664,47,69,NA,-93.5318679587174,FALSE,FALSE
"362","metergoline","28693","A549","trt_cp","down",-0.438389462088668,2.44573801646034e-05,0.000131690733657776,-1.29107496277205,-0.997594683617143,47,69,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR5A; HTR6; HTR7; SCN2A",-93.5663357756244,FALSE,FALSE
"363","BRD-A49447682",NA,"A549","trt_cp","down",-0.438146153147887,2.44573801646034e-05,0.000131690733657776,-1.29035840795304,-1.08084461167806,47,69,NA,-91.64795556606,FALSE,FALSE
"364","flumetasone","5702178","A549","trt_cp","down",-0.437979312148435,2.44573801646034e-05,0.000131690733657776,-1.28986705436044,-0.632251332134813,47,69,"NR3C1; PLA2G1B",-91.3091861656031,FALSE,FALSE
"365","KU-C104486","44640183","A549","trt_cp","down",-0.437817548824524,2.44573801646034e-05,0.000131690733657776,-1.28939065473075,-1.22441773233813,47,69,NA,-93.6441345623572,FALSE,FALSE
"366","prednisolone","5755","A549","trt_cp","down",-0.437786044218851,2.44573801646034e-05,0.000131690733657776,-1.28929787237371,0.922685199976012,47,69,"CRP; NR3C1; NR3C2; SERPINA6",-92.1482313085953,TRUE,FALSE
"367","BRD-K03006541","54666402","A549","trt_cp","down",-0.437302523005916,2.45008986346472e-05,0.000131690733657776,-1.28787388255193,-0.0251979674502821,47,69,NA,-92.8759946427164,FALSE,FALSE
"368","BRD-K55116708","44507138","A549","trt_cp","down",-0.437090034808046,2.45008986346472e-05,0.000131690733657776,-1.28724809608606,-1.39704345720274,47,69,NA,-94.7825573150555,FALSE,FALSE
"369","DBeQ",NA,"A549","trt_cp","down",-0.437039287189581,2.45008986346472e-05,0.000131690733657776,-1.28709864226637,-1.21686491064334,47,69,NA,-86.4482391869534,FALSE,FALSE
"370","GSK-2334470",NA,"A549","trt_cp","down",-0.436924012712308,2.45008986346472e-05,0.000131690733657776,-1.28675915419852,-1.29034165326056,47,69,NA,-85.8741038367604,FALSE,FALSE
"371","BRD-A24021119","44142351","A549","trt_cp","down",-0.436819096894292,2.45008986346472e-05,0.000131690733657776,-1.28645017280742,-1.43482353466196,47,69,NA,-92.9409910974553,FALSE,FALSE
"372","arcyriaflavin-a","5327723","A549","trt_cp","down",-0.436722495024821,2.45008986346472e-05,0.000131690733657776,-1.28616567633609,-1.02395769984843,47,69,"CCND1; CCNE1; CDK2; CDK4",-95.9062081462223,FALSE,FALSE
"373","BRD-K15050703","54615109","A549","trt_cp","down",-0.436685544758174,2.45008986346472e-05,0.000131690733657776,-1.28605685628392,-1.23578356677584,47,69,NA,-92.6425982825179,FALSE,FALSE
"374","BRD-K93215584","23975579","A549","trt_cp","down",-0.436160742253305,2.45444171046909e-05,0.000131690733657776,-1.2845112913627,-1.31490698339148,47,69,NA,-93.255140628693,FALSE,FALSE
"375","olopatadine","5281071","A549","trt_cp","down",-0.436046433632172,2.45444171046909e-05,0.000131690733657776,-1.28417464778083,-1.16624978018914,47,69,"CCL17; HRH1; ICAM1; S100A1; S100A12; S100A13; S100A2; S100B",-94.0144173954148,TRUE,FALSE
"376","promazine","4926","A549","trt_cp","down",-0.43595742346857,2.45444171046909e-05,0.000131690733657776,-1.28391250919494,-1.20203523110285,47,69,"ADRA1A; ADRA1B; ADRA1D; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; HRH1; PRNP",-94.6643819428031,TRUE,FALSE
