"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"252","foretinib","42642645","A549","trt_cp","down",-0.454465892462241,2.37610846439029e-05,0.000120329764002986,-1.33948377381639,-1.23535724467001,47,49,"ABL2; ALK; AURKC; AXL; BLK; BTK; CDK14; CDK15; CDK19; CDK7; CHEK2; DDR1; DDR2; EPHA1; EPHA2; EPHA3; EPHA4; EPHA5; EPHA6; EPHA7; EPHA8; EPHB1; EPHB2; EPHB3; EPHB4; EPHB6; FER; FGR; FLT4; FYN; HCK; HGF; HIPK3; HIPK4; INSRR; ITK; KDR; MAP2K1; MAP2K2; MAP2K5; MAP3K12; MAP3K13; MAP3K19; MAP4K1; MAP4K5; MAPK13; MAPK15; MERTK; MKNK1; MKNK2; MLTK; MST1R; MUSK; NTRK1; NTRK2; NTRK3; PDGFRA; PIP4K2C; PLK4; PTK2B; PTK6; RET; RIPK2; ROS1; SLK; SRMS; STK10; TEK; TIE1; TNK1; TYRO3; YES1",-93.3358937997321,FALSE,FALSE
"253","BRD-K16290432","23863781","A549","trt_cp","down",-0.453688073120481,2.37610846439029e-05,0.000120329764002986,-1.33719124448794,-0.937601022114514,47,49,NA,-95.8293941542583,FALSE,FALSE
"254","ZSTK-474","11647372","A549","trt_cp","down",-0.453547167908246,2.37610846439029e-05,0.000120329764002986,-1.33677594325508,-1.1621994291419,47,49,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",-94.3472780272591,FALSE,FALSE
"255","farnesylthiotriazole","5353633","A549","trt_cp","down",-0.453533584938189,2.37610846439029e-05,0.000120329764002986,-1.33673590907805,-0.779384554484301,47,49,NA,-96.5197352871662,FALSE,FALSE
"256","BRD-A49765801",NA,"A549","trt_cp","down",-0.453510689519646,2.37610846439029e-05,0.000120329764002986,-1.33666842757472,0.76696858457682,47,49,NA,-94.9125502245332,FALSE,FALSE
"257","HG-14-10-04",NA,"A549","trt_cp","down",-0.453456870101064,2.38046031139467e-05,0.000120329764002986,-1.33650980128593,-1.33615265231852,47,49,NA,-92.0625541637123,FALSE,FALSE
"258","SA-25547","5337366","A549","trt_cp","down",-0.453425718879524,2.38046031139467e-05,0.000120329764002986,-1.3364179867923,-1.33928060255768,47,49,NA,-89.3021744268494,FALSE,FALSE
"259","BRD-K37043259","44506240","A549","trt_cp","down",-0.453418773233485,2.38046031139467e-05,0.000120329764002986,-1.33639751533267,-1.42091424250006,47,49,NA,-95.6541006854171,FALSE,FALSE
"260","ceritinib",NA,"A549","trt_cp","down",-0.453394362747272,2.38046031139467e-05,0.000120329764002986,-1.3363255683489,-1.09507223476901,47,49,"ALK",-86.5900496336563,TRUE,TRUE
"261","BRD-K98004941","44504041","A549","trt_cp","down",-0.453111492090214,2.38046031139467e-05,0.000120329764002986,-1.33549184097463,0.946841170343545,47,49,NA,-94.5501457496258,FALSE,FALSE
"262","spiperone","5265","A549","trt_cp","down",-0.452964196573238,2.38046031139467e-05,0.000120329764002986,-1.33505770508408,-0.804160368569189,47,49,"ADRA1A; ADRA1B; ADRA1D; DRD1; DRD3; DRD4; HTR1D; HTR1F; HTR2B; HTR6; HTR7",-95.7643976995194,FALSE,FALSE
"263","romidepsin",NA,"A549","trt_cp","down",-0.4516925045805,2.38481215839905e-05,0.000120329764002986,-1.33130954528196,-1.35263022901708,47,49,"ABCC1; HDAC1; HDAC2; HDAC4; HDAC6",-92.5677538800914,TRUE,TRUE
"264","JW-7-24-1","69923936","A549","trt_cp","down",-0.451671364439744,2.38481215839905e-05,0.000120329764002986,-1.33124723724963,-1.40137661469442,47,49,"LCK",-92.5559363428661,FALSE,FALSE
"265","SA-425500","44498587","A549","trt_cp","down",-0.451235099220612,2.38916400540343e-05,0.000120329764002986,-1.32996139778004,-1.23299255734106,47,49,NA,-92.2742850389979,FALSE,FALSE
"266","BRD-K59023263",NA,"A549","trt_cp","down",-0.451100571585832,2.38916400540343e-05,0.000120329764002986,-1.32956489369271,-1.35784104253123,47,49,NA,-91.5593240368707,FALSE,FALSE
"267","BRD-K47147974","44460111","A549","trt_cp","down",-0.450904109290991,2.38916400540343e-05,0.000120329764002986,-1.3289858446145,-1.0903266765672,47,49,NA,-91.780902859844,FALSE,FALSE
"268","SA-1919875","54666573","A549","trt_cp","down",-0.450090473944505,2.39351585240781e-05,0.000120329764002986,-1.32658775190282,-1.09186406194773,47,49,NA,-92.779484755377,FALSE,FALSE
"269","BRD-A68061604","21422218","A549","trt_cp","down",-0.449975368117728,2.39351585240781e-05,0.000120329764002986,-1.32624849126787,-1.32911409507713,47,49,NA,-93.9888127314268,FALSE,FALSE
"270","SGI-1776",NA,"A549","trt_cp","down",-0.449884270718873,2.39351585240781e-05,0.000120329764002986,-1.32597999259805,-1.31325436894734,47,49,NA,-92.316631214055,FALSE,FALSE
"271","CCCP","2603","A549","trt_cp","down",-0.449768024538866,2.39351585240781e-05,0.000120329764002986,-1.32563737090857,-1.10207580466512,47,49,NA,-91.8724887733396,FALSE,FALSE
"272","BRD-K52981369",NA,"A549","trt_cp","down",-0.449671166677867,2.39351585240781e-05,0.000120329764002986,-1.32535189396668,-0.984274072420709,47,49,NA,-93.9011659970062,FALSE,FALSE
"273","BRD-K64140008",NA,"A549","trt_cp","down",-0.449271183489653,2.39786769941218e-05,0.000120329764002986,-1.3241729914367,-1.17594816467173,47,49,NA,-92.8956905380919,FALSE,FALSE
"274","BRD-K90446118","44501122","A549","trt_cp","down",-0.44910424478744,2.39786769941218e-05,0.000120329764002986,-1.32368095961089,0.984931105841665,47,49,NA,-94.660442763728,FALSE,FALSE
"275","GSK-2334470",NA,"A549","trt_cp","down",-0.448845061002655,2.39786769941218e-05,0.000120329764002986,-1.322917046455,-1.32710653321825,47,49,NA,-88.7654612778697,FALSE,FALSE
"276","AS-703026","44187362","A549","trt_cp","down",-0.448668395605161,2.39786769941218e-05,0.000120329764002986,-1.32239634636009,-1.3143721695225,47,49,"MAP2K1; MAP2K2",-93.3004411880564,FALSE,FALSE
"277","PD-198306","9956637","A549","trt_cp","down",-0.448597964576219,2.39786769941218e-05,0.000120329764002986,-1.3221887593398,-1.27705822413869,47,49,"MAP2K1; MAP2K2; MAPK3",-92.5529819585598,FALSE,FALSE
"278","BRD-K01614657","24869085","A549","trt_cp","down",-0.448452540625654,2.40221954641656e-05,0.000120329764002986,-1.32176013966704,-1.34099271934169,47,49,NA,-91.6331836445285,FALSE,FALSE
"279","BRD-K95676198",NA,"A549","trt_cp","down",-0.448376387155232,2.40221954641656e-05,0.000120329764002986,-1.32153568643603,-0.653291209763763,47,49,NA,-94.3472780272591,FALSE,FALSE
"280","BRD-K90219001",NA,"A549","trt_cp","down",-0.44818430202767,2.40221954641656e-05,0.000120329764002986,-1.320969538534,-1.12216375858812,47,49,NA,-92.2624675017726,FALSE,FALSE
"281","sertindole","60149","A549","trt_cp","down",-0.447700062851738,2.40221954641656e-05,0.000120329764002986,-1.31954230157394,-1.29426029307868,47,49,"ADRA1B; ADRA1D; HTR6; KCNH2",-91.6528795399039,FALSE,FALSE
"282","nebivolol",NA,"A549","trt_cp","down",-0.447491979467828,2.40657139342094e-05,0.000120329764002986,-1.31892900072789,-0.915920829539644,47,49,"ADRB1; ADRB2",-93.8489718742614,TRUE,FALSE
"283","cobimetinib",NA,"A549","trt_cp","down",-0.447428589921383,2.40657139342094e-05,0.000120329764002986,-1.3187421676337,-1.1956898364973,47,49,"MAP2K1",-93.6953438903332,TRUE,FALSE
"284","dacomitinib",NA,"A549","trt_cp","down",-0.447346342836945,2.40657139342094e-05,0.000120329764002986,-1.31849975420537,-1.2467887683256,47,49,"EGFR",-93.8046561096668,TRUE,TRUE
"285","BRD-K11624501","44618473","A549","trt_cp","down",-0.447292050954152,2.40657139342094e-05,0.000120329764002986,-1.31833973538491,-1.29008103963718,47,49,NA,-91.8636256204207,FALSE,FALSE
"286","BMS-833923",NA,"A549","trt_cp","down",-0.447153374855404,2.40657139342094e-05,0.000120329764002986,-1.31793100419701,-1.30997280450413,47,49,NA,-86.5477034585992,FALSE,FALSE
"287","BRD-K53932786","781660","A549","trt_cp","down",-0.447092671239546,2.40657139342094e-05,0.000120329764002986,-1.31775208756145,-0.917788799368232,47,49,NA,-95.132159457969,FALSE,FALSE
"288","ASC-J9",NA,"A549","trt_cp","down",-0.446949615751765,2.40657139342094e-05,0.000120329764002986,-1.31733044864901,-0.971216653607313,47,49,NA,-94.4969668321122,FALSE,FALSE
"289","BRD-K88069074",NA,"A549","trt_cp","down",-0.446804409164945,2.40657139342094e-05,0.000120329764002986,-1.31690246962986,0.656141932953054,47,49,NA,-89.3376270385252,FALSE,FALSE
"290","BRD-K95976153","44619763","A549","trt_cp","down",-0.446621079797805,2.40657139342094e-05,0.000120329764002986,-1.31636212828275,-1.02166477221552,47,49,NA,-94.4201528401481,FALSE,FALSE
"291","BRD-A13133631",NA,"A549","trt_cp","down",-0.44634000078762,2.41092324042532e-05,0.000120329764002986,-1.315533681573,-0.403698625481507,47,49,NA,-95.7456865989128,FALSE,FALSE
"292","thioridazine","5452","A549","trt_cp","down",-0.446319395037699,2.41092324042532e-05,0.000120329764002986,-1.31547294859364,-1.09033675689789,47,49,"ADRA1A; ADRA1B; CHRNA7; DRD1; HRH1; HTR1E; HTR6; HTR7; KCNH2; MALT1",-92.5963129283857,TRUE,FALSE
"293","MGCD-265","24901704","A549","trt_cp","down",-0.446222238771692,2.41092324042532e-05,0.000120329764002986,-1.31518659213873,-0.878173746737457,47,49,NA,-94.5816591822264,FALSE,FALSE
"294","VU-0410183-2","44631784","A549","trt_cp","down",-0.446211187850571,2.41092324042532e-05,0.000120329764002986,-1.31515402087261,-1.43855963255095,47,49,NA,-90.315528243914,FALSE,FALSE
"295","BRD-K08307026","44631783","A549","trt_cp","down",-0.445713428677753,2.41092324042532e-05,0.000120329764002986,-1.31368693534141,-1.35782218637292,47,49,NA,-92.3609469786497,FALSE,FALSE
"296","vanoxerine","10238982","A549","trt_cp","down",-0.445517397343872,2.41092324042532e-05,0.000120329764002986,-1.313109156469,-1.066922834025,47,49,"MAOA; MAOB; SLC6A3",-93.4235405341527,FALSE,FALSE
"297","BRD-K59333713",NA,"A549","trt_cp","down",-0.445327842700236,2.41527508742969e-05,0.000120329764002986,-1.3125504668652,-1.40185101777121,47,49,NA,-92.890766564248,FALSE,FALSE
"298","JTC-801","5311340","A549","trt_cp","down",-0.444835321006644,2.41527508742969e-05,0.000120329764002986,-1.31109881817657,-1.25741974149144,47,49,"OPRL1; VWF",-92.6514614354369,FALSE,FALSE
"299","BRD-K61776140","44503649","A549","trt_cp","down",-0.444781064435808,2.41527508742969e-05,0.000120329764002986,-1.31093890343387,-1.35176666159235,47,49,NA,-92.9744741195935,FALSE,FALSE
"300","BRD-K09640010","54631446","A549","trt_cp","down",-0.444576250113283,2.41527508742969e-05,0.000120329764002986,-1.31033523775463,-0.76827478578479,47,49,NA,-94.5412825967068,FALSE,FALSE
"301","ZK-164015","9806489","A549","trt_cp","down",-0.444329663866302,2.41962693443407e-05,0.000120329764002986,-1.30960845433225,-1.24613672595101,47,49,"ESR1; ESR2",-92.9587174032932,FALSE,FALSE
"302","dactinomycin","457193","A549","trt_cp","down",-0.444213270499357,2.41962693443407e-05,0.000120329764002986,-1.3092653988269,-1.30638925794819,47,49,"POLR2A; TOP2A; TOP2B",-90.0141810446703,TRUE,FALSE
"303","BRD-K55009937",NA,"A549","trt_cp","down",-0.443878434138623,2.41962693443407e-05,0.000120329764002986,-1.30827850876644,0,47,49,NA,-94.0932009769164,FALSE,FALSE
"304","BRD-K25079130",NA,"A549","trt_cp","down",-0.443857198578082,2.41962693443407e-05,0.000120329764002986,-1.30821591949573,-1.11621402911178,47,49,NA,-91.840975340739,FALSE,FALSE
"305","rizatriptan","5078","A549","trt_cp","down",-0.443685660944912,2.41962693443407e-05,0.000120329764002986,-1.30771033287187,0,47,49,"HTR1B; HTR1D; HTR1E; HTR1F",-97.6630820137083,TRUE,FALSE
"306","R-547",NA,"A549","trt_cp","down",-0.443541582653135,2.41962693443407e-05,0.000120329764002986,-1.30728567936718,-1.27346631520463,47,49,"CASK; CDK1; CDK14; CDK15; CDK16; CDK17; CDK18; CDK4; CDK5; CDK7; CDK9; CLK1; CLK2; CLK3; DYRK1A; ICK; MAK; MAPK15",-87.1169148349484,FALSE,FALSE
"307","fluticasone-propionate","444036","A549","trt_cp","down",-0.443489843099938,2.42397878143845e-05,0.000120329764002986,-1.30713318323245,-0.310208911140122,47,49,NA,-95.6787205546364,FALSE,FALSE
"308","EMF-bca1-16","4183496","A549","trt_cp","down",-0.443287891583576,2.42397878143845e-05,0.000120329764002986,-1.3065379553314,-1.10543706706141,47,49,NA,-88.3380603482234,FALSE,FALSE
"309","NVP-BHG712",NA,"A549","trt_cp","down",-0.44307392816998,2.42397878143845e-05,0.000120329764002986,-1.30590732380227,-1.30663095691216,47,49,NA,-91.7129520207989,FALSE,FALSE
"310","atomoxetine","54840","A549","trt_cp","down",-0.44279136271279,2.42397878143845e-05,0.000120329764002986,-1.30507449596805,0.934024972632725,47,49,"GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; SLC6A2; SLC6A3; SLC6A4",-95.5024422910265,TRUE,FALSE
"311","BRD-K14636731","44490782","A549","trt_cp","down",-0.442691155587045,2.42397878143845e-05,0.000120329764002986,-1.30477914746955,0.960050234977611,47,49,NA,-94.4812101158119,FALSE,FALSE
"312","LY-2603618",NA,"A549","trt_cp","down",-0.4422675620035,2.42833062844283e-05,0.000120329764002986,-1.30353065612782,-1.22071284815294,47,49,NA,-92.3717797211061,FALSE,FALSE
"313","neratinib","9915743","A549","trt_cp","down",-0.442263653214789,2.42833062844283e-05,0.000120329764002986,-1.30351913544136,-1.21615097909527,47,49,"BLK; EGFR; ERBB2; ERBB3; ERBB4; KDR; MAP2K1; MAP2K2; MAP2K5; MAP3K19; MAP3K4; MAP4K1; MAP4K3; MAP4K5; MINK1; MST4; PAK2; SLK; STK10; STK24; STK25; STK3",-92.0487670369495,TRUE,FALSE
"314","voapaxar",NA,"A549","trt_cp","down",-0.442234579741631,2.42833062844283e-05,0.000120329764002986,-1.30343344486218,-1.09857602883297,47,49,NA,-93.3910423067833,FALSE,FALSE
"315","niclosamide","4477","A549","trt_cp","down",-0.44209883655609,2.42833062844283e-05,0.000120329764002986,-1.30303335808459,-1.3696289300702,47,49,"STAT3",-92.6219175923737,FALSE,FALSE
"316","GDC-0980",NA,"A549","trt_cp","down",-0.442063115894076,2.42833062844283e-05,0.000120329764002986,-1.30292807571258,-1.32338496107888,47,49,NA,-87.4290947766485,FALSE,FALSE
"317","BRD-K67090983","44506705","A549","trt_cp","down",-0.44192207655996,2.42833062844283e-05,0.000120329764002986,-1.30251237917154,-1.30441650589631,47,49,NA,-95.401993224612,FALSE,FALSE
"318","BRD-K25731886","23892255","A549","trt_cp","down",-0.44179732524637,2.42833062844283e-05,0.000120329764002986,-1.30214468961972,-0.946649447900088,47,49,NA,-95.1410226108879,FALSE,FALSE
"319","CCT-031374",NA,"A549","trt_cp","down",-0.441764477885043,2.42833062844283e-05,0.000120329764002986,-1.30204787595727,-1.14818259910379,47,49,NA,-92.0832348538565,FALSE,FALSE
"320","BRD-K80786583","44616501","A549","trt_cp","down",-0.441264354672157,2.43268247544721e-05,0.000120329764002986,-1.30057382270117,-1.16092785815445,47,49,NA,-92.7144883006381,FALSE,FALSE
"321","semagacestat",NA,"A549","trt_cp","down",-0.441182855968775,2.43268247544721e-05,0.000120329764002986,-1.30033361503635,0,47,49,NA,-95.1262506893563,FALSE,FALSE
"322","BRD-K69406317","44617510","A549","trt_cp","down",-0.44109410059682,2.43268247544721e-05,0.000120329764002986,-1.30007201921025,-1.24043088610563,47,49,NA,-94.5816591822264,FALSE,FALSE
"323","triflupromazine","5568","A549","trt_cp","down",-0.440779213605823,2.43268247544721e-05,0.000120329764002986,-1.29914392752719,-1.0824496488499,47,49,"CHRM1; CHRNA7; DRD1; HTR2B",-89.7285905617269,FALSE,FALSE
"324","NVP-TAE684","16038120","A549","trt_cp","down",-0.440160688339245,2.43703432245158e-05,0.000120329764002986,-1.2973208984022,-1.08260174607754,47,49,"ACVR1; ACVRL1; ADCK4; ALK; AURKC; AXL; BMPR1B; BTK; CAMK4; CAMKK1; CAMKK2; CHEK2; CLK1; CLK2; DCLK1; DCLK2; DCLK3; DSTYK; EPHA1; FER; FES; GAK; INSR; INSRR; IRAK1; IRAK4; ITK; LRRK2; LTK; MAP3K12; MAP3K13; MAP4K3; MAPK10; MAPK7; MARK1; MARK2; MARK3; MARK4; MERTK; MKNK2; MYO3A; MYO3B; NUAK1; NUAK2; OXSR1; PAK3; PHKG1; PHKG2; PLK1; PLK4; PRKAA1; PRKAA2; PRKD1; PRKD3; PTK2; PTK2B; PTK6; ROCK1; ROS1; RPS6KA2; RPS6KA3; RPS6KA6; SBK1; SBK3; SIK1; SIK2; SLK; STK10; STK32A; STK32B; STK32C; STK33; TAOK1; TAOK3; TEK; TIE1; TNK1; TNK2; TSSK1B; TTK; TYK2; ULK1; ULK2; ULK3; YES1",-91.549476089183,FALSE,FALSE
"325","BRD-A66861218","NotFound","A549","trt_cp","down",-0.440123206869002,2.43703432245158e-05,0.000120329764002986,-1.29721042625887,-0.858617211691448,47,49,NA,-92.3865516426377,FALSE,FALSE
"326","BRD-K21064560","16759163","A549","trt_cp","down",-0.439328466925578,2.44138616945596e-05,0.000120329764002986,-1.29486802548408,-1.27244939192451,47,49,NA,-85.8238793035531,FALSE,FALSE
"327","AT-7519","11338033","A549","trt_cp","down",-0.439180800340185,2.44138616945596e-05,0.000120329764002986,-1.29443279591383,-1.26703221403479,47,49,"CDK1; CDK2; CDK4; CDK5; CDK6; CDK9",-88.892499803041,FALSE,FALSE
"328","BRD-K60085502",NA,"A549","trt_cp","down",-0.439038763966548,2.44138616945596e-05,0.000120329764002986,-1.29401416071824,-1.30980402343148,47,49,NA,-90.8945875679508,FALSE,FALSE
"329","cerivastatin","23663992","A549","trt_cp","down",-0.438603012488892,2.44138616945596e-05,0.000120329764002986,-1.29272983544012,-1.27860353958067,47,49,"CYP2C8; CYP3A5; HMGCR",-90.5971795477822,FALSE,FALSE
"330","pifithrin-mu","327653","A549","trt_cp","down",-0.438519155915042,2.44138616945596e-05,0.000120329764002986,-1.29248267823456,0,47,49,"HSPA1A; TP53",-94.9115654297644,FALSE,FALSE
"331","MEK-162",NA,"A549","trt_cp","down",-0.438243591037383,2.44573801646034e-05,0.000120329764002986,-1.29167048376985,-1.37046943790866,47,49,NA,-93.0867407232333,FALSE,FALSE
"332","RS-39604","5145950","A549","trt_cp","down",-0.438001551093289,2.44573801646034e-05,0.000120329764002986,-1.29095710003059,-1.0206408758953,47,49,"HTR4",-94.7027889387851,FALSE,FALSE
"333","BRD-A89907244","23777133","A549","trt_cp","down",-0.437257207336607,2.45008986346472e-05,0.000120329764002986,-1.28876323597885,-0.758096514933527,47,49,NA,-91.1565429764437,FALSE,FALSE
"334","I-070759","24086306","A549","trt_cp","down",-0.437080679501452,2.45008986346472e-05,0.000120329764002986,-1.28824294133245,-1.24945371727723,47,49,NA,-92.1610336405893,FALSE,FALSE
"335","ST-4066738","1043828","A549","trt_cp","down",-0.436750979829364,2.45008986346472e-05,0.000120329764002986,-1.28727119104642,0.676418356688153,47,49,NA,-90.5627117308753,FALSE,FALSE
"336","BRD-A40431293","45934191","A549","trt_cp","down",-0.43672003999816,2.45008986346472e-05,0.000120329764002986,-1.28717999960048,0,47,49,NA,-91.986724966517,FALSE,FALSE
"337","BRD-K41700431","54631455","A549","trt_cp","down",-0.436592306418081,2.45008986346472e-05,0.000120329764002986,-1.28680352017546,-1.01572886462371,47,49,NA,-93.242338296699,FALSE,FALSE
"338","BRD-K55844427","53338860","A549","trt_cp","down",-0.436119619402551,2.45444171046909e-05,0.000120329764002986,-1.28541033182426,-1.28610259857308,47,49,NA,-89.7492712518711,FALSE,FALSE
"339","teniposide","5396","A549","trt_cp","down",-0.435819372102481,2.45444171046909e-05,0.000120329764002986,-1.2845253888764,-1.35695474318447,47,49,"ABCC3; CYP2C9; CYP3A5; TOP2A",-91.6489403608288,FALSE,FALSE
"340","metergoline","28693","A549","trt_cp","down",-0.435242599583533,2.45879355747347e-05,0.000120329764002986,-1.28282542097314,-0.893127732940159,47,49,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR5A; HTR6; HTR7; SCN2A",-93.1970377373355,FALSE,FALSE
"341","BRD-K71303366","44617484","A549","trt_cp","down",-0.435096022875283,2.45879355747347e-05,0.000120329764002986,-1.2823934036852,-1.41402584951238,47,49,NA,-88.5438824548964,FALSE,FALSE
"342","tremulacin","442544","A549","trt_cp","down",-0.43497646372581,2.45879355747347e-05,0.000120329764002986,-1.28204101741511,-1.28390448348752,47,49,NA,-93.0483337272512,FALSE,FALSE
"343","methylstat",NA,"A549","trt_cp","down",-0.434948600084825,2.45879355747347e-05,0.000120329764002986,-1.28195889267132,-1.28673947538193,47,49,NA,-92.7834239344521,FALSE,FALSE
"344","BRD-K04887706",NA,"A549","trt_cp","down",-0.434902401735257,2.45879355747347e-05,0.000120329764002986,-1.28182272857045,-1.22995837371688,47,49,NA,-92.4909398881273,FALSE,FALSE
"345","ryuvidine","481747","A549","trt_cp","down",-0.434795315052263,2.45879355747347e-05,0.000120329764002986,-1.28150710340112,-1.10039900431502,47,49,"CDK2; CDK4",-90.7517923264792,FALSE,FALSE
"346","BRD-K48115423",NA,"A549","trt_cp","down",-0.434640007664002,2.45879355747347e-05,0.000120329764002986,-1.28104935347977,-0.0128104935347977,47,49,NA,-89.5513275033483,FALSE,FALSE
"347","BRD-K73589401",NA,"A549","trt_cp","down",-0.434487791457092,2.46314540447785e-05,0.000120329764002986,-1.28060071444514,0.820722317078072,47,49,NA,-96.7590404159773,FALSE,FALSE
"348","BRD-K76381171",NA,"A549","trt_cp","down",-0.434414775561908,2.46314540447785e-05,0.000120329764002986,-1.28038550884126,0,47,49,NA,-93.4845978098164,FALSE,FALSE
"349","BRD-K78166736",NA,"A549","trt_cp","down",-0.434160535343823,2.46314540447785e-05,0.000120329764002986,-1.27963616625599,-1.19943524032685,47,49,NA,-93.319152288663,FALSE,FALSE
"350","BRD-K60067222","54613883","A549","trt_cp","down",-0.434059588992868,2.46314540447785e-05,0.000120329764002986,-1.27933863897974,-1.50600757490749,47,49,NA,-92.5707082643977,FALSE,FALSE
"351","belinostat","6918638","A549","trt_cp","down",-0.433891193599332,2.46314540447785e-05,0.000120329764002986,-1.27884231373077,-1.27374979015852,47,49,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-95.3310880012605,TRUE,FALSE
"352","BRD-K14270862","2159213","A549","trt_cp","down",-0.433869339642928,2.46314540447785e-05,0.000120329764002986,-1.27877790181233,-0.691863346933942,47,49,NA,-89.0559757346569,FALSE,FALSE
"353","NVP-AEW541","46881851","A549","trt_cp","down",-0.433282121500249,2.46749725148223e-05,0.000120329764002986,-1.27704714668449,-1.24065167495124,47,49,NA,-86.4748286457102,FALSE,FALSE
"354","BRD-K96326565","2941653","A549","trt_cp","down",-0.433264389602901,2.46749725148223e-05,0.000120329764002986,-1.27699488404131,0.821781715736088,47,49,NA,-93.1103757976838,FALSE,FALSE
"355","AMN-082","1894361","A549","trt_cp","down",-0.433231070672015,2.46749725148223e-05,0.000120329764002986,-1.27689668048407,0,47,49,"GRM7",-94.1178208461357,FALSE,FALSE
"356","BRD-K26304855","46907611","A549","trt_cp","down",-0.433167493426483,2.46749725148223e-05,0.000120329764002986,-1.27670929416931,-1.31101183147499,47,49,NA,-86.158709524935,FALSE,FALSE
"357","axitinib","6450551","A549","trt_cp","down",-0.433010646326758,2.46749725148223e-05,0.000120329764002986,-1.27624700613287,-0.594978447694565,47,49,"ABL2; AURKC; CSF1; CYP3A5; FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB; PLK4",-94.8455841802568,TRUE,TRUE
"358","KU-C104337","44631078","A549","trt_cp","down",-0.432892478643062,2.46749725148223e-05,0.000120329764002986,-1.27589872104146,-1.30101539815828,47,49,NA,-87.8545261167573,FALSE,FALSE
"359","GSK-2816126",NA,"A549","trt_cp","down",-0.432675452470069,2.46749725148223e-05,0.000120329764002986,-1.27525906239592,-1.18684893999951,47,49,NA,-92.8464507996534,FALSE,FALSE
"360","regorafenib",NA,"A549","trt_cp","down",-0.432629335846151,2.46749725148223e-05,0.000120329764002986,-1.27512313917161,-1.18012401690094,47,49,"ABL1; BRAF; DDR2; EPHA2; FGFR2; FLT1; FLT4; FRK; KDR; KIT; MAPK11; NTRK1; PDGFRA; PDGFRB; RAF1; RET; TEK",-93.6884503269519,TRUE,FALSE
"361","BRD-K32321439","2207955","A549","trt_cp","down",-0.432534481451518,2.46749725148223e-05,0.000120329764002986,-1.27484356720682,0.94956398733108,47,49,NA,-92.8247853147404,FALSE,FALSE
"362","BRD-K07023879","24869062","A549","trt_cp","down",-0.432329396308627,2.47184909848661e-05,0.000120329764002986,-1.27423910331699,-0.951011095552569,47,49,NA,-93.8381391318049,FALSE,FALSE
"363","BRD-K03006541","54666402","A549","trt_cp","down",-0.432209399834514,2.47184909848661e-05,0.000120329764002986,-1.27388542808491,-0.0237287628206133,47,49,NA,-92.4948790672024,FALSE,FALSE
"364","BRD-K20109053","60185092","A549","trt_cp","down",-0.431737831539295,2.47184909848661e-05,0.000120329764002986,-1.2724955370278,-1.1602968553088,47,49,NA,-92.0792956747814,FALSE,FALSE
"365","BRD-K45735142","44505046","A549","trt_cp","down",-0.431571106582152,2.47184909848661e-05,0.000120329764002986,-1.27200413518998,-0.736484879073721,47,49,NA,-94.2153155282439,FALSE,FALSE
"366","donepezil","3152","A549","trt_cp","down",-0.431467731347222,2.47620094549098e-05,0.000120329764002986,-1.2716994490692,-0.344058726737503,47,49,"ACHE",-92.9439454817616,TRUE,FALSE
"367","BRD-K14441456",NA,"A549","trt_cp","down",-0.4314375183264,2.47620094549098e-05,0.000120329764002986,-1.27161039980979,-1.23152808316633,47,49,NA,-93.5939100291499,FALSE,FALSE
"368","ixazomib","25183872","A549","trt_cp","down",-0.43134376258428,2.47620094549098e-05,0.000120329764002986,-1.27133406599167,-1.05380186320327,47,49,"PSMB5",-92.5283620893406,TRUE,FALSE
"369","BRD-K74486276","44506811","A549","trt_cp","down",-0.431283245008766,2.47620094549098e-05,0.000120329764002986,-1.27115569768774,-1.27489864896512,47,49,NA,-93.6904199164894,FALSE,FALSE
"370","BRD-K21165668","44493094","A549","trt_cp","down",-0.430987788393944,2.47620094549098e-05,0.000120329764002986,-1.27028487471073,-1.16373239160695,47,49,NA,-92.3520838257307,FALSE,FALSE
"371","BRD-A49447682",NA,"A549","trt_cp","down",-0.430928468074974,2.47620094549098e-05,0.000120329764002986,-1.27011003517704,-1.12724483891699,47,49,NA,-90.7124005357283,FALSE,FALSE
"372","BRD-K27151060","44494839","A549","trt_cp","down",-0.430890153232296,2.47620094549098e-05,0.000120329764002986,-1.2699971067683,-0.959843610336263,47,49,NA,-91.7907508075317,FALSE,FALSE
"373","BRD-K40156405",NA,"A549","trt_cp","down",-0.430606083750651,2.47620094549098e-05,0.000120329764002986,-1.26915984600217,-0.891049545707176,47,49,NA,-92.989246041125,FALSE,FALSE
"374","BRD-K51189903","44486410","A549","trt_cp","down",-0.430521760271857,2.47620094549098e-05,0.000120329764002986,-1.26891131265023,-1.06945599226146,47,49,NA,-86.9219254707319,FALSE,FALSE
