"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"257","brinzolamide","68844","A549","trt_cp","down",-0.434155033248383,2.46314540447785e-05,0.000151137697748057,-1.26485890150189,-0.034442691641084,16,92,"CA1; CA12; CA13; CA14; CA3; CA4; CA5A; CA5B; CA6; CA7; CYP2B6; CYP2C8",-91.3466083668164,TRUE,FALSE
"258","BRD-K25731886","23892255","A549","trt_cp","down",-0.433909198899446,2.46314540447785e-05,0.000151137697748057,-1.26414269245044,-1.08950359553078,16,92,NA,-93.6333018199007,FALSE,FALSE
"259","XMD-1150","46843906","A549","trt_cp","down",-0.433708459389302,2.46314540447785e-05,0.000151137697748057,-1.2635578618327,-0.949498479404451,16,92,"LRRK2",-95.8983297880722,FALSE,FALSE
"260","PSB-069","24868311","A549","trt_cp","down",-0.43348009314054,2.46749725148223e-05,0.000151137697748057,-1.26289254400743,-1.01482430573282,16,92,"ENTPD1; ENTPD2; ENTPD3",-91.5573544473332,FALSE,FALSE
"261","BRD-K90281509","44501519","A549","trt_cp","down",-0.4333694505743,2.46749725148223e-05,0.000151137697748057,-1.26257020008861,-0.853633970161898,16,92,NA,-93.0424249586386,FALSE,FALSE
"262","BRD-K95676198",NA,"A549","trt_cp","down",-0.433063282625284,2.46749725148223e-05,0.000151137697748057,-1.26167821629017,-0.943490144436977,16,92,NA,-91.3830457732608,FALSE,FALSE
"263","BRD-A47816767","2876959","A549","trt_cp","down",-0.432901008831007,2.46749725148223e-05,0.000151137697748057,-1.26120545094726,-1.26182006374286,16,92,NA,-90.1156149058536,FALSE,FALSE
"264","nutlin-3",NA,"A549","trt_cp","down",-0.432784281283775,2.46749725148223e-05,0.000151137697748057,-1.26086537916216,0,16,92,NA,-89.9452454108564,FALSE,FALSE
"265","EMF-sumo1-11","659031","A549","trt_cp","down",-0.432736712831363,2.46749725148223e-05,0.000151137697748057,-1.26072679415022,-0.858719019105717,16,92,NA,-93.0906799023084,FALSE,FALSE
"266","BRD-K98634983","73707342","A549","trt_cp","down",-0.432641553297666,2.46749725148223e-05,0.000151137697748057,-1.26044955819983,-1.18653329235445,16,92,NA,-94.171984558418,FALSE,FALSE
"267","BRD-K50218765",NA,"A549","trt_cp","down",-0.432553836116264,2.46749725148223e-05,0.000151137697748057,-1.2601940046551,-0.471109711634955,16,92,NA,-90.2032616402742,FALSE,FALSE
"268","BRD-K33583600",NA,"A549","trt_cp","down",-0.432539842162574,2.46749725148223e-05,0.000151137697748057,-1.26015323494028,0.959204462602801,16,92,NA,-92.1570944615142,FALSE,FALSE
"269","AMG-208",NA,"A549","trt_cp","down",-0.432465286649542,2.47184909848661e-05,0.000151137697748057,-1.25993602634637,0.0251151769618535,16,92,NA,-92.1955014574962,FALSE,FALSE
"270","BRD-K08878345","25199559","A549","trt_cp","down",-0.432456509497401,2.47184909848661e-05,0.000151137697748057,-1.25991045516058,-0.89389134355661,16,92,NA,-91.2993382179154,FALSE,FALSE
"271","PF-03814735",NA,"A549","trt_cp","down",-0.432275958791738,2.47184909848661e-05,0.000151137697748057,-1.25938444221649,-1.12400042322557,16,92,"LRRK2",-84.2915386433467,FALSE,FALSE
"272","clocortolone-pivalate","5282493","A549","trt_cp","down",-0.432197281600548,2.47184909848661e-05,0.000151137697748057,-1.25915522560491,0,16,92,NA,-91.3978176947924,FALSE,FALSE
"273","AT-7519","11338033","A549","trt_cp","down",-0.432087320810429,2.47184909848661e-05,0.000151137697748057,-1.25883486795949,-1.07911856282461,16,92,"CDK1; CDK2; CDK4; CDK5; CDK6; CDK9",-86.1675726778539,FALSE,FALSE
"274","SIB-1757","6304902","A549","trt_cp","down",-0.431985772110849,2.47184909848661e-05,0.000151137697748057,-1.25853901793643,-0.992159110265633,16,92,"GRM5",-92.9183408177736,FALSE,FALSE
"275","salubrinal","5717801","A549","trt_cp","down",-0.431876047852269,2.47184909848661e-05,0.000151137697748057,-1.25821934939743,0.764578646818371,16,92,"EIF2S1; SLC6A9",-90.9221618214764,FALSE,FALSE
"276","levocetirizine","1549000","A549","trt_cp","down",-0.431679255934728,2.47184909848661e-05,0.000151137697748057,-1.25764601961986,-0.815722582500814,16,92,"CXCL8; HRH1",-92.4072323327819,TRUE,FALSE
"277","BRD-K98824517","5756371","A549","trt_cp","down",-0.431354536499699,2.47620094549098e-05,0.000151137697748057,-1.25669998827982,-1.26260090862136,16,92,NA,-85.5914677381234,FALSE,FALSE
"278","BRD-K87387614","44506893","A549","trt_cp","down",-0.431256985259976,2.47620094549098e-05,0.000151137697748057,-1.25641578437922,-1.16881081066818,16,92,NA,-89.3632317025132,FALSE,FALSE
"279","BRD-K69503483",NA,"A549","trt_cp","down",-0.430881284570443,2.47620094549098e-05,0.000151137697748057,-1.25532122523545,0.76939647913342,16,92,NA,-91.8508232884267,FALSE,FALSE
"280","BRD-K05353139","44618908","A549","trt_cp","down",-0.430815664227441,2.47620094549098e-05,0.000151137697748057,-1.25513004819358,0.987637593969783,16,92,NA,-92.1157330812259,FALSE,FALSE
"281","SNS-314","24995524","A549","trt_cp","down",-0.430783733467011,2.47620094549098e-05,0.000151137697748057,-1.25503702173191,-0.873364781974118,16,92,"AURKA; AURKB; AURKC",-89.9738044591507,FALSE,FALSE
"282","brazilin","73384","A549","trt_cp","down",-0.430535490642746,2.47620094549098e-05,0.000151137697748057,-1.25431379587488,0.744545299962466,16,92,NA,-92.7410777593949,FALSE,FALSE
"283","KU-C104337","44631078","A549","trt_cp","down",-0.430473019647909,2.48055279249536e-05,0.000151137697748057,-1.25413179408323,-0.426404809988297,16,92,NA,-86.659970062239,FALSE,FALSE
"284","BRD-K75641083","20862056","A549","trt_cp","down",-0.430016064131731,2.48055279249536e-05,0.000151137697748057,-1.25280050869445,-0.0125280050869445,16,92,NA,-91.9168045379343,FALSE,FALSE
"285","allopurinol","2094","A549","trt_cp","down",-0.429926283298521,2.48055279249536e-05,0.000151137697748057,-1.25253894294633,0,16,92,"HPRT1; MPO",-91.0836681635547,TRUE,FALSE
"286","alprostadil","5280723","A549","trt_cp","down",-0.429820344995465,2.48055279249536e-05,0.000151137697748057,-1.25223030433715,-0.749877993240407,16,92,"PTGDR2; PTGER1; PTGER2",-83.767627826361,TRUE,FALSE
"287","pentylenetetrazol","5917","A549","trt_cp","down",-0.429374991718352,2.48490463949974e-05,0.000151137697748057,-1.25093282068793,-0.89732156028585,16,92,"FOS",-91.0442763728039,FALSE,FALSE
"288","rifabutin","5482874","A549","trt_cp","down",-0.428802219838791,2.48490463949974e-05,0.000151137697748057,-1.2492641181395,0,16,92,"BCL6; CYP3A4; HSP90AA1; HSP90B1",-90.1934136925865,TRUE,FALSE
"289","BRD-K80094086","44507145","A549","trt_cp","down",-0.428650180721767,2.48490463949974e-05,0.000151137697748057,-1.24882117030793,-0.956996685855336,16,92,NA,-92.6583549988183,FALSE,FALSE
"290","BRD-K58214070","4257368","A549","trt_cp","down",-0.428343987570869,2.48925648650412e-05,0.000151137697748057,-1.24792911308681,-0.0124792911308681,16,92,NA,-89.9019144410305,FALSE,FALSE
"291","LY-456236","9926999","A549","trt_cp","down",-0.427726636902992,2.48925648650412e-05,0.000151137697748057,-1.24613053555618,0,16,92,"GRM1",-89.3199007326873,FALSE,FALSE
"292","BRD-A59468452",NA,"A549","trt_cp","down",-0.427669543979127,2.48925648650412e-05,0.000151137697748057,-1.24596420213279,-1.16031596196382,16,92,NA,-94.047900417553,FALSE,FALSE
"293","ellipticine","3213","A549","trt_cp","down",-0.427579089508105,2.48925648650412e-05,0.000151137697748057,-1.24570067382126,-0.862882554125523,16,92,"TOP2A; TOP2B",-94.9223981722209,FALSE,FALSE
"294","celecoxib","2662","A549","trt_cp","down",-0.426888971448643,2.4936083335085e-05,0.000151137697748057,-1.24369009717525,-0.890591291305306,16,92,"ABCB1; ABCB5; ABCG2; CA12; CA3; CASP3; CASP9; CYP2C9; LTF; PCNA; TF; VEGFA",-88.8659103442842,TRUE,TRUE
"295","Ro-60-0175","5191289","A549","trt_cp","down",-0.426547509698611,2.4936083335085e-05,0.000151137697748057,-1.24269528909755,-0.987389812576959,16,92,"HTR2B",-92.9626565823682,FALSE,FALSE
"296","BRD-K81210389","60184877","A549","trt_cp","down",-0.426480482742441,2.49796018051287e-05,0.000151137697748057,-1.24250001405601,-0.918977611410754,16,92,NA,-90.3086346805326,FALSE,FALSE
"297","ephedrine","414684","A549","trt_cp","down",-0.426420822988359,2.49796018051287e-05,0.000151137697748057,-1.24232620247896,-1.03340432800941,16,92,"ACHE; ADRA1A; ADRB2; ATF1; IL2; NFATC1; SLC18A2; SLC6A2; TNF",-93.014850705113,TRUE,FALSE
"298","tranilast","5282230","A549","trt_cp","down",-0.42617740671854,2.49796018051287e-05,0.000151137697748057,-1.24161703821257,-0.0349484246126791,16,92,"HPGDS; HRH1; IDO1; IFNG; IL10; IL2; IL4; SLC22A12; STS; TGFB1; TNF; TRPV2",-94.0754746710786,FALSE,FALSE
"299","BRD-K74126469","7217946","A549","trt_cp","down",-0.426043201330636,2.49796018051287e-05,0.000151137697748057,-1.24122604682351,0.952468457041942,16,92,NA,-92.9311431497676,FALSE,FALSE
"300","BRD-K16782389","54657812","A549","trt_cp","down",-0.42601004444477,2.49796018051287e-05,0.000151137697748057,-1.24112944819163,1.09312572069553,16,92,NA,-91.9502875600725,FALSE,FALSE
"301","dicycloverine","3042","A549","trt_cp","down",-0.425986141774969,2.49796018051287e-05,0.000151137697748057,-1.24105981061438,0,16,92,"CHRM1",-91.4047112581738,FALSE,FALSE
"302","BRD-A94567954","3719993","A549","trt_cp","down",-0.42592465894283,2.49796018051287e-05,0.000151137697748057,-1.24088068771688,-1.02529216439949,16,92,NA,-91.3013078074529,FALSE,FALSE
"303","BRD-A95795120","44460176","A549","trt_cp","down",-0.425530138873299,2.49796018051287e-05,0.000151137697748057,-1.23973130055434,-1.24111988508475,16,92,NA,-89.111124241708,FALSE,FALSE
"304","RWJ-21757","4684627","A549","trt_cp","down",-0.425448595629123,2.50231202751725e-05,0.000151137697748057,-1.23949373403926,-0.0314869528221301,16,92,"TLR7",-88.1982194910581,FALSE,FALSE
"305","mevastatin","29922189","A549","trt_cp","down",-0.425371602354612,2.50231202751725e-05,0.000151137697748057,-1.23926942331806,-1.06721179965577,16,92,"HMGCR",-92.7391081698574,FALSE,FALSE
"306","PNU-282987","9795278","A549","trt_cp","down",-0.425314203017173,2.50231202751725e-05,0.000151137697748057,-1.23910219719527,-0.729153662451871,16,92,"CHRNA7",-91.4884188135193,FALSE,FALSE
"307","RG-7388",NA,"A549","trt_cp","down",-0.425181211227953,2.50231202751725e-05,0.000151137697748057,-1.2387147414812,-0.0361597765099251,16,92,NA,-87.8712676278264,FALSE,FALSE
"308","HG-5-113-01","25226483","A549","trt_cp","down",-0.425084386653274,2.50231202751725e-05,0.000151137697748057,-1.23843265463252,-0.875235724926898,16,92,"ABL1; LTK; STK10",-88.0849680926495,FALSE,FALSE
"309","withaferin-a","73707417","A549","trt_cp","down",-0.425020819174022,2.50231202751725e-05,0.000151137697748057,-1.23824745836433,0,16,92,"ACHE; BCHE; IKBKB",-92.9705349405184,FALSE,FALSE
"310","KU-C104486","44640183","A549","trt_cp","down",-0.424365502767439,2.50666387452163e-05,0.000151137697748057,-1.23633827218269,-1.0038560049694,16,92,NA,-91.6134877491531,FALSE,FALSE
"311","BRD-K05326558","653676","A549","trt_cp","down",-0.424172452761837,2.50666387452163e-05,0.000151137697748057,-1.23577584401919,-1.00605677461531,16,92,NA,-93.8145040573544,FALSE,FALSE
"312","6-hydroxytropinone","16211224","A549","trt_cp","down",-0.424111389593922,2.50666387452163e-05,0.000151137697748057,-1.23559794376335,-0.355451051925031,16,92,NA,-85.7165366737572,FALSE,FALSE
"313","BRD-K37043259","44506240","A549","trt_cp","down",-0.423710347134432,2.50666387452163e-05,0.000151137697748057,-1.23442955439568,-1.07401934356782,16,92,NA,-91.558339242102,FALSE,FALSE
"314","BRD-K28649955","44490250","A549","trt_cp","down",-0.423462779623533,2.51101572152601e-05,0.000151137697748057,-1.23370829598359,-0.928851383716046,16,92,NA,-88.9299220042543,FALSE,FALSE
"315","BRD-K63587518","362743","A549","trt_cp","down",-0.423236592315029,2.51101572152601e-05,0.000151137697748057,-1.23304932624085,-0.611389972580457,16,92,NA,-89.5818561411802,FALSE,FALSE
"316","BRD-K16331660","23891545","A549","trt_cp","down",-0.423168787536195,2.51101572152601e-05,0.000151137697748057,-1.23285178510576,-0.883566875211572,16,92,NA,-89.8211612699913,FALSE,FALSE
"317","BRD-K41173255",NA,"A549","trt_cp","down",-0.423125526711632,2.51101572152601e-05,0.000151137697748057,-1.23272574985373,0.821569300761033,16,92,NA,-90.0644055778776,FALSE,FALSE
"318","naftopidil","4418","A549","trt_cp","down",-0.42278834289047,2.51101572152601e-05,0.000151137697748057,-1.2317434050115,-0.715236081880429,16,92,"ADRA1A; ADRA1D",-92.9734893248247,FALSE,FALSE
"319","chromomycin-a3","73707419","A549","trt_cp","down",-0.422691093842724,2.51101572152601e-05,0.000151137697748057,-1.23146008151118,-1.21743529598858,16,92,NA,-88.575395887497,FALSE,FALSE
"320","BRD-K91338578","70680400","A549","trt_cp","down",-0.422604980060561,2.51101572152601e-05,0.000151137697748057,-1.23120919927887,0,16,92,NA,-90.1648546442921,FALSE,FALSE
"321","BRD-K96704748","1182101","A549","trt_cp","down",-0.422561422833837,2.51101572152601e-05,0.000151137697748057,-1.2310823004945,-0.886393146015792,16,92,NA,-93.2039313007169,FALSE,FALSE
"322","BRD-K91781484","68296","A549","trt_cp","down",-0.42239499428194,2.51536756853038e-05,0.000151137697748057,-1.23059743076086,-0.877574541242363,16,92,NA,-91.2727487591586,FALSE,FALSE
"323","asenapine","6440510","A549","trt_cp","down",-0.422073438038996,2.51536756853038e-05,0.000151137697748057,-1.22966061500364,0.564179327635913,16,92,"ADRA2B; ADRA2C; ADRB1; ADRB2; DRD1; DRD3; DRD4; HRH2; HTR1B; HTR1E; HTR2B; HTR5A; HTR6; HTR7",-90.5105176081305,TRUE,FALSE
"324","BRD-K22210218","44142116","A549","trt_cp","down",-0.421951431417213,2.51536756853038e-05,0.000151137697748057,-1.22930516326455,-1.04977593263331,16,92,NA,-91.64795556606,FALSE,FALSE
"325","BRD-K93331292","3025945","A549","trt_cp","down",-0.421920489513466,2.51536756853038e-05,0.000151137697748057,-1.22921501771886,-0.643052175250008,16,92,NA,-85.7825179232648,FALSE,FALSE
"326","chlorphensin",NA,"A549","trt_cp","down",-0.421746559619237,2.51536756853038e-05,0.000151137697748057,-1.22870829371913,-0.66174598936493,16,92,NA,-91.0176869140471,FALSE,FALSE
"327","KHS-101",NA,"A549","trt_cp","down",-0.421704464513938,2.51536756853038e-05,0.000151137697748057,-1.22858565465112,-0.573114645848005,16,92,NA,-89.9393366422438,FALSE,FALSE
"328","BRD-K83842535",NA,"A549","trt_cp","down",-0.421538087938896,2.51536756853038e-05,0.000151137697748057,-1.22810093634585,0,16,92,NA,-91.4529662018435,FALSE,FALSE
"329","vindesine","40839","A549","trt_cp","down",-0.421534849378548,2.51536756853038e-05,0.000151137697748057,-1.22809150118658,-0.723711539197275,16,92,"TUBB; TUBB1",-93.6795871740329,FALSE,TRUE
"330","angiogenesis-inhibitor","2812173","A549","trt_cp","down",-0.42144709555727,2.51971941553476e-05,0.000151137697748057,-1.22783584089594,0.0242730105037429,16,92,"EGFR",-89.0668084771134,FALSE,FALSE
"331","JNK-9L","59588070","A549","trt_cp","down",-0.421094715941638,2.51971941553476e-05,0.000151137697748057,-1.22680922491914,-1.1699247504906,16,92,"MAPK8",-86.2818088710313,FALSE,FALSE
"332","benzamil","108107","A549","trt_cp","down",-0.420998765619131,2.51971941553476e-05,0.000151137697748057,-1.22652968509988,-0.85786687216952,16,92,"ASIC1; PKD2L1; SCNN1A; SCNN1B; SCNN1D; SCNN1G; SLC8A1",-89.441030489246,FALSE,FALSE
"333","BRD-K61195623",NA,"A549","trt_cp","down",-0.420837886067672,2.51971941553476e-05,0.000151137697748057,-1.22606098171711,-0.96367871386637,16,92,NA,-94.1000945402978,FALSE,FALSE
"334","BRD-K69438871",NA,"A549","trt_cp","down",-0.420572971520062,2.51971941553476e-05,0.000151137697748057,-1.22528918478278,0,16,92,NA,-91.6676514614354,FALSE,FALSE
"335","triciribine","16759157","A549","trt_cp","down",-0.420534091294525,2.51971941553476e-05,0.000151137697748057,-1.22517591188348,-0.967763965644197,16,92,"AKT1; AKT2; AKT3",-87.2498621287324,FALSE,FALSE
"336","BRD-K79222491","45100452","A549","trt_cp","down",-0.420445297537825,2.52407126253914e-05,0.000151137697748057,-1.22491722186503,-1.12437066824409,16,92,NA,-82.0196171117939,FALSE,FALSE
"337","BRD-K90618376",NA,"A549","trt_cp","down",-0.420125793628904,2.52407126253914e-05,0.000151137697748057,-1.22398638533818,0,16,92,NA,-90.2140943827306,FALSE,FALSE
"338","loratadine","3957","A549","trt_cp","down",-0.420119113926256,2.52407126253914e-05,0.000151137697748057,-1.2239669248213,-0.269474878623791,16,92,"CYP3A5; HRH1; ICAM1; KCNA5; KCNH2",-85.1758843457024,TRUE,FALSE
"339","pyrvinium-pamoate","73707397","A549","trt_cp","down",-0.419770364319905,2.52407126253914e-05,0.000151137697748057,-1.22295088444354,-1.14429461420688,16,92,"AR",-87.9746710785472,FALSE,FALSE
"340","BRD-K29799191",NA,"A549","trt_cp","down",-0.41966384933071,2.52407126253914e-05,0.000151137697748057,-1.22264056572809,-0.919943093680379,16,92,NA,-87.6526431891594,FALSE,FALSE
"341","clioquinol","2788","A549","trt_cp","down",-0.419624289351237,2.52407126253914e-05,0.000151137697748057,-1.22252531244677,0,16,92,"HIF1AN; OPRK1",-90.1136453163161,FALSE,FALSE
"342","BRD-K29500995","44460116","A549","trt_cp","down",-0.419265586896761,2.52842310954352e-05,0.000151137697748057,-1.22148027563322,-0.663054899225193,16,92,NA,-91.112227211849,FALSE,FALSE
"343","BRD-A66861218","NotFound","A549","trt_cp","down",-0.41917949243461,2.52842310954352e-05,0.000151137697748057,-1.22122944968746,-0.899377950215083,16,92,NA,-89.1190025998582,FALSE,FALSE
"344","MW-SHH-97","70680398","A549","trt_cp","down",-0.418607118439351,2.52842310954352e-05,0.000151137697748057,-1.21956190632749,0,16,92,NA,-83.9724651382652,FALSE,FALSE
"345","auranofin","0","A549","trt_cp","down",-0.418500298758634,2.52842310954352e-05,0.000151137697748057,-1.21925069992963,-1.11573028994672,16,92,"IKBKB; PRDX5; TRPA1; TXNRD1; TXNRD2",-81.5232805483337,TRUE,TRUE
"346","BRD-K48853221",NA,"A549","trt_cp","down",-0.418319113920736,2.5327749565479e-05,0.000151137697748057,-1.21872283951691,-0.976747704231344,16,92,NA,-88.2770030725597,FALSE,FALSE
"347","almitrine",NA,"A549","trt_cp","down",-0.418239181344318,2.5327749565479e-05,0.000151137697748057,-1.21848996549022,0,16,92,"ATP1A1",-88.0278499960608,FALSE,FALSE
"348","NCH-51","11395181","A549","trt_cp","down",-0.418046280614687,2.5327749565479e-05,0.000151137697748057,-1.21792797222446,-1.32256360255597,16,92,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-92.0714173166312,FALSE,FALSE
"349","BRD-A32449311","17757275","A549","trt_cp","down",-0.417963499518664,2.5327749565479e-05,0.000151137697748057,-1.21768679937568,-0.719455642290229,16,92,NA,-90.1195540849287,FALSE,FALSE
"350","alvespimycin","73707383","A549","trt_cp","down",-0.417860616006508,2.5327749565479e-05,0.000151137697748057,-1.2173870605354,-0.768488414718244,16,92,"HSP90AA1",-88.974237768849,FALSE,FALSE
"351","granisetron","17572266","A549","trt_cp","down",-0.417833292872509,2.5327749565479e-05,0.000151137697748057,-1.21730745784371,-0.0237422745583459,16,92,"CYP3A5; HTR3A; HTR3B; HTR3C; HTR3D; HTR3E; SSTR1",-89.6242023162373,TRUE,FALSE
"352","escitalopram","146570","A549","trt_cp","down",-0.417812074879052,2.5327749565479e-05,0.000151137697748057,-1.21724564175075,0,16,92,"ADRA1A; CHRM1; HRH1; SLC6A2; SLC6A3; SLC6A4",-89.3021744268494,TRUE,FALSE
"353","BRD-K04472231",NA,"A549","trt_cp","down",-0.417748195354188,2.5327749565479e-05,0.000151137697748057,-1.21705953637488,-1.11349336329398,16,92,NA,-88.7762940203262,FALSE,FALSE
"354","amisulpride","2159","A549","trt_cp","down",-0.417582204676179,2.5327749565479e-05,0.000151137697748057,-1.21657594233458,-0.0163865793284222,16,92,"DRD3; HTR7",-91.1713148979753,TRUE,FALSE
"355","belinostat","6918638","A549","trt_cp","down",-0.417581227316478,2.5327749565479e-05,0.000151137697748057,-1.21657309491367,-1.29456948203699,16,92,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-93.3339242101946,TRUE,FALSE
"356","mibefradil","5230270","A549","trt_cp","down",-0.417469851912928,2.53712680355227e-05,0.000151137697748057,-1.21624861596076,0.872823565212983,16,92,"ANO1; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CATSPER1; CATSPER2; CATSPER3; CATSPER4; CYP3A5; CYP3A7; SCN2A; SCN4A; SCN5A; SCN9A",-89.7463168675648,FALSE,FALSE
"357","BRD-K97951054","5281657","A549","trt_cp","down",-0.417420874199315,2.53712680355227e-05,0.000151137697748057,-1.21610592523442,-0.257153576360013,16,92,NA,-91.1437406444497,FALSE,FALSE
"358","BRD-K00540336","54666615","A549","trt_cp","down",-0.417396602100604,2.53712680355227e-05,0.000151137697748057,-1.21603521137011,-1.0569490152363,16,92,NA,-87.8889939336642,FALSE,FALSE
"359","BRD-K18861610","44142092","A549","trt_cp","down",-0.416950815629849,2.53712680355227e-05,0.000151137697748057,-1.21473646566288,-0.693152667722711,16,92,NA,-90.3342393445206,FALSE,FALSE
"360","KU-C104226","44623845","A549","trt_cp","down",-0.416876041996301,2.53712680355227e-05,0.000151137697748057,-1.21451862160085,-1.21630116384829,16,92,NA,-88.0564090443551,FALSE,FALSE
"361","CC-930",NA,"A549","trt_cp","down",-0.41671024323085,2.53712680355227e-05,0.000151137697748057,-1.2140355866749,-0.0314945302239769,16,92,"MAPK10",-83.3323485385646,FALSE,FALSE
"362","BRD-K70161581","5720066","A549","trt_cp","down",-0.416543691231122,2.53712680355227e-05,0.000151137697748057,-1.21355035729072,-0.3528468796737,16,92,NA,-83.0595603876152,FALSE,FALSE
"363","digitoxin","441207","A549","trt_cp","down",-0.416276198460501,2.54147865055665e-05,0.000151137697748057,-1.2127710490112,-1.05947285796972,16,92,"ATP1A1",-90.6936894351217,FALSE,FALSE
"364","BRD-K88741031",NA,"A549","trt_cp","down",-0.416249769295335,2.54147865055665e-05,0.000151137697748057,-1.21269405079107,-1.1195755001678,16,92,NA,-92.6091152603797,FALSE,FALSE
"365","palbociclib","5330286","A549","trt_cp","down",-0.416233948911028,2.54147865055665e-05,0.000151137697748057,-1.21264795998852,-1.01169063349106,16,92,"CCND3; CDK4; CDK6",-87.3690222957536,TRUE,TRUE
"366","BRD-K34230554","44492192","A549","trt_cp","down",-0.416093846364782,2.54147865055665e-05,0.000151137697748057,-1.21223978793206,-0.787111998334026,16,92,NA,-91.4559205861498,FALSE,FALSE
"367","mebendazole","4030","A549","trt_cp","down",-0.415969343315763,2.54147865055665e-05,0.000151137697748057,-1.21187706315,-0.668893265944343,16,92,"TUBA1A; TUBB; TUBB4B",-93.0089419365004,TRUE,FALSE
"368","ketotifen","3827","A549","trt_cp","down",-0.415922640490104,2.54147865055665e-05,0.000151137697748057,-1.21174100003836,0,16,92,"HRH1; PDE4A; PDE4B; PDE4C; PDE4D; PDE7A; PDE7B; PDE8A; PDE8B; PGD",-83.0201685968644,TRUE,FALSE
"369","BRD-K65983740","44487505","A549","trt_cp","down",-0.415777057579967,2.54147865055665e-05,0.000151137697748057,-1.21131686159542,-0.0121131686159542,16,92,NA,-90.6208146222327,FALSE,FALSE
"370","BRD-K11624501","44618473","A549","trt_cp","down",-0.415741902525881,2.54147865055665e-05,0.000151137697748057,-1.21121444153879,-0.850041569295361,16,92,NA,-88.2553375876467,FALSE,FALSE
"371","ON-01910","73707390","A549","trt_cp","down",-0.415585544382756,2.54147865055665e-05,0.000151137697748057,-1.21075891073986,-0.869527070785693,16,92,"CDK1; FLT1; FYN; MCL1; PDGFRA; PLK1; PLK2; SRC",-93.5062632947294,FALSE,FALSE
"372","VU-0403126","44241483","A549","trt_cp","down",-0.415561149103548,2.54147865055665e-05,0.000151137697748057,-1.21068783800386,-1.19044022272709,16,92,NA,-88.5616087607343,FALSE,FALSE
"373","CS-110266","123692","A549","trt_cp","down",-0.415525422860187,2.54147865055665e-05,0.000151137697748057,-1.21058375385541,0,16,92,"SLC6A3",-83.5913495627511,FALSE,FALSE
"374","BJM-CSC-15","24816775","A549","trt_cp","down",-0.41546633691743,2.54583049756103e-05,0.000151137697748057,-1.21041161400921,-1.03046446074729,16,92,NA,-88.5143386118333,FALSE,FALSE
"375","icilin","161930","A549","trt_cp","down",-0.415428231112787,2.54583049756103e-05,0.000151137697748057,-1.2103005972928,-0.990139380720647,16,92,"TRPA1; TRPM8",-92.6544158197432,FALSE,FALSE
"376","letrozole","3902","A549","trt_cp","down",-0.415359934341666,2.54583049756103e-05,0.000151137697748057,-1.21010162279687,-0.329580555651148,16,92,"CYP19A1",-88.2563223824155,TRUE,TRUE
"377","BRD-A93426597","16681731","A549","trt_cp","down",-0.41534450078347,2.54583049756103e-05,0.000151137697748057,-1.21005665896605,0.813816356614164,16,92,NA,-90.6089970850075,FALSE,FALSE
"378","BRD-K70714754","44506661","A549","trt_cp","down",-0.415106429878122,2.54583049756103e-05,0.000151137697748057,-1.20936306778143,-1.17951801699726,16,92,NA,-82.6055699992122,FALSE,FALSE
"379","DPO-1","21678144","A549","trt_cp","down",-0.415105883175562,2.54583049756103e-05,0.000151137697748057,-1.20936147502874,0,16,92,"KCNA5",-91.1191207752304,FALSE,FALSE
"380","BRD-K44696931","44488783","A549","trt_cp","down",-0.414935594177733,2.54583049756103e-05,0.000151137697748057,-1.20886535834636,-1.13506373817097,16,92,NA,-88.939769951942,FALSE,FALSE
"381","mycophenolate-mofetil","5281078","A549","trt_cp","down",-0.414869290820466,2.54583049756103e-05,0.000151137697748057,-1.20867219142391,-1.00478426691548,16,92,"HCAR2; IMPDH1; IMPDH2",-89.7689671472465,FALSE,FALSE
"382","BRD-K15918270","54652701","A549","trt_cp","down",-0.414823744946342,2.54583049756103e-05,0.000151137697748057,-1.20853949895256,0.0171275926926815,16,92,NA,-91.061017883873,FALSE,FALSE
"383","BRD-K66359319","845368","A549","trt_cp","down",-0.414565010875201,2.54583049756103e-05,0.000151137697748057,-1.20778570809919,-0.821294281507452,16,92,NA,-83.4712046009612,FALSE,FALSE
"384","SB-216641","3292447","A549","trt_cp","down",-0.414432850312599,2.55018234456541e-05,0.000151137697748057,-1.20740067406473,0.844767725021935,16,92,"HTR1B; HTR1D; HTR2B",-89.2893720948554,FALSE,FALSE
"385","tyrphostin-B44","23919058","A549","trt_cp","down",-0.414405671310569,2.55018234456541e-05,0.000151137697748057,-1.20732149128434,0.0282496317554777,16,92,NA,-89.0973371149452,FALSE,FALSE
"386","BRD-K73945663","44506745","A549","trt_cp","down",-0.414363486274313,2.55018234456541e-05,0.000151137697748057,-1.20719859021322,-0.0120719859021322,16,92,NA,-86.0080359253132,FALSE,FALSE
