"","...1","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"804",40253,"blonanserin",NA,"YAPC","trt_cp","up",0.2502669,0.02536702,0.06440478,0.8055659,0.8639961,24,97,"DRD3",37.3995509335854
"805",40479,"phentolamine","66148","YAPC","trt_cp","up",0.2492317,0.02698384,0.06809433,0.8022337,0.04691642,24,97,"ADCY10; ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C",35.3413298668557
"806",40484,"MGCD-265","24901704","YAPC","trt_cp","down",-0.2514864,0.02383905,0.0608678,-0.8021958,0,24,97,NA,-47.951626880958
"807",40498,"BRD-K54606188",NA,"YAPC","trt_cp","down",-0.25145,0.02383905,0.0608678,-0.8020799,0,24,97,NA,-64.9964547388324
"808",40518,"ranitidine","6603542","YAPC","trt_cp","down",-0.2513434,0.02383905,0.0608678,-0.8017397,-0.04810438,24,97,"ACHE; BCHE; HRH2; SLC22A2",-44.5816591822264
"809",40538,"GW-842166",NA,"YAPC","trt_cp","up",0.2489589,0.02698384,0.06809433,0.8013556,0.7474836,24,97,NA,45.3379815646419
"810",40545,"etanidazole","3276","YAPC","trt_cp","up",0.2489411,0.02698384,0.06809433,0.8012984,0.8023712,24,97,NA,43.6224690774443
"811",40563,"palonosetron","6918303","YAPC","trt_cp","up",0.2488546,0.02698384,0.06809433,0.8010199,0.8060069,24,97,"HTR3A",39.3829275978886
"812",40749,"pioglitazone","4829","YAPC","trt_cp","down",-0.2501709,0.02536702,0.06440478,-0.7979995,0.8987689,24,97,"ADIPOQ; ANGPTL4; CARM1; CCL2; CCNC; CCND3; CD36; CDK19; CDK4; CDK8; CEBPA; CEBPB; CEBPD; CHD9; CREBBP; CRP; EBF1; EGR2; EP300; EPCAM; FABP4; HDAC3; HELZ2; INS; INSR; IRS1; KLF4; LEP; LPL; MAOB; MED1; MED10; MED11; MED12; MED13; MED13L; MED14; MED15; MED16; MED17; MED18; MED19; MED20; MED21; MED22; MED23; MED24; MED25; MED26; MED27; MED29; MED30; MED31; MED4; MED6; MED7; MED8; MED9; NCOA1; NCOA2; NCOA3; NCOA6; NCOR1; NCOR2; PCK1; PLIN1; PPARA; PPARD; PPARG; PPARGC1A; RETN; SERPINE1; SLC2A1; SLC2A4; SMARCD3; TBL1X; TBL1XR1; TGFB1; TGS1; TNF; TRPM3; WNT1; WNT10B",-47.913219884976
"813",40760,"RG-2833",NA,"YAPC","trt_cp","down",-0.2501401,0.02536702,0.06440478,-0.7979014,0,24,97,NA,-52.2817694792405
"814",40872,"edoxaban",NA,"YAPC","trt_cp","up",0.2474843,0.03045638,0.07598306,0.796609,-0.3437651,24,97,"F10",35.3905696052943
"815",40896,"phenytoin","1775","YAPC","trt_cp","down",-0.2496401,0.02536702,0.06440478,-0.7963067,0.8106635,24,97,"ABCB1; CYP2B6; CYP2C9; CYP3A4; NR1I2; SCN10A; SCN11A; SCN1A; SCN1B; SCN2A; SCN3A; SCN4A; SCN5A; SCN7A; SCN8A; SHBG",-33.3540140234775
"816",40932,"PJ-34","4858","YAPC","trt_cp","down",-0.2494573,0.02698384,0.06809433,-0.7957235,-0.715317,24,97,"EEF2; PARP1; PARP15; PARP3",-42.7725911919956
"817",40945,"lisofylline",NA,"YAPC","trt_cp","up",0.2471551,0.03045638,0.07598306,0.7955495,0.7313508,24,97,"AGPAT1",39.6626093122193
"818",40949,"neostigmine","8246","YAPC","trt_cp","up",0.247141,0.03045638,0.07598306,0.795504,0.07540458,24,97,"ACHE",39.8379027810604
"819",40983,"romidepsin",NA,"YAPC","trt_cp","down",-0.2492113,0.02698384,0.06809433,-0.7949386,-0.8801452,24,97,"ABCC1; HDAC1; HDAC2; HDAC4; HDAC6",-35.6456314504057
"820",41003,"desmopressin-acetate",NA,"YAPC","trt_cp","down",-0.2491376,0.02698384,0.06809433,-0.7947035,0,24,97,NA,-41.1880564090444
"821",41051,"acrivastine",NA,"YAPC","trt_cp","down",-0.2488945,0.02698384,0.06809433,-0.7939283,-0.03175713,24,97,NA,-36.8303395572363
"822",41106,"rimcazole","5072","YAPC","trt_cp","down",-0.2486596,0.02698384,0.06809433,-0.793179,0,24,97,"SIGMAR1",-39.7354841251083
"823",41128,"moxonidine","4810","YAPC","trt_cp","up",0.246291,0.03232537,0.08018289,0.7927682,0,24,97,"ADRA2B; ADRA2C; NISCH",42.063538958481
"824",41208,"setiptiline",NA,"YAPC","trt_cp","down",-0.248091,0.02867713,0.07195251,-0.791365,-0.7341261,24,97,"ADRA2B; ADRA2C; HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR3A; HTR3B; HTR3C; HTR3D; HTR3E; HTR4; HTR6; HTR7",-35.220200110297
"825",41218,"orphenadrine","83823","YAPC","trt_cp","down",-0.2480354,0.02867713,0.07195251,-0.7911879,-0.8025674,24,97,"CYP2B6; GRIN1; GRIN2D; GRIN3A; GRIN3B; HRH1; SCN10A; SLC6A2",-42.230954069172
"826",41248,"lenvatinib",NA,"YAPC","trt_cp","up",0.2456817,0.03232537,0.08018289,0.7908069,0.5224101,24,97,"FGFR2; FGFR3; FGFR4; FLT1; FLT4; KDR; KIT",36.0700779957457
"827",41273,"bepotastine",NA,"YAPC","trt_cp","down",-0.2478487,0.02867713,0.07195251,-0.7905924,0.02484859,24,97,NA,-35.8524383518475
"828",41285,"pyrazolanthrone","8515","YAPC","trt_cp","up",0.2455725,0.03232537,0.08018289,0.7904555,0,24,97,"LRRK2; MAPK10; MAPK8; MAPK8IP1; MAPK9; TTK",50.6282990624754
"829",41311,"rasagiline",NA,"YAPC","trt_cp","up",0.2454343,0.03426995,0.08455613,0.7900106,0.8180394,24,97,"APP; BAX; BCL2; BCL2L2; BDNF; GDNF; MAOB",37.8318758370756
"830",41312,"cabozantinib",NA,"YAPC","trt_cp","up",0.2454219,0.03426995,0.08455613,0.7899707,0,24,97,"KDR; MET; RET",55.3641771054912
"831",41386,"amiprilose","73707495","YAPC","trt_cp","up",0.2450655,0.03426995,0.08455613,0.7888236,-0.9526818,24,97,NA,31.5784290553849
"832",41475,"fludarabine-phosphate",NA,"YAPC","trt_cp","up",0.2446947,0.03426995,0.08455613,0.7876298,0.4187269,24,97,NA,39.5070117387536
"833",41486,"tonabersat",NA,"YAPC","trt_cp","up",0.2446095,0.03426995,0.08455613,0.7873556,0.7903218,24,97,NA,38.1253446781691
"834",41705,"carfilzomib",NA,"YAPC","trt_cp","down",-0.24586,0.03232537,0.08018289,-0.7842485,-0.03136994,24,97,"PSMB1; PSMB10; PSMB2; PSMB5; PSMB8; PSMB9",-63.159812495076
"835",41722,"lidamidine",NA,"YAPC","trt_cp","up",0.2435806,0.03630663,0.0891395,0.7840439,0.955173,24,97,NA,31.8896242023162
"836",41859,"LCQ-908",NA,"YAPC","trt_cp","up",0.2430434,0.0384309,0.09383993,0.7823145,0.6131164,24,97,NA,31.989088473962
"837",41945,"tanespimycin","73707384","YAPC","trt_cp","down",-0.2447606,0.03426995,0.08455613,-0.7807419,0,24,97,"HSP90AA1; HSP90AB1",-37.7008981328291
"838",41957,"ibutamoren",NA,"YAPC","trt_cp","down",-0.2447156,0.03426995,0.08455613,-0.7805984,-0.03122393,24,97,NA,-35.498897029859
"839",42000,"bendroflumethiazide","2315","YAPC","trt_cp","up",0.2422802,0.04066274,0.09881675,0.7798581,0.3665333,24,97,"CA1; CA4; KCNMA1; SLC12A1; SLC12A3",36.2985503821004
"840",42007,"amoxapine","2170","YAPC","trt_cp","up",0.2422453,0.04066274,0.09881675,0.7797457,0,24,97,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; HRH1; HRH4; HTR1B; HTR2B; HTR3A; HTR6; HTR7; SLC6A2; SLC6A3; SLC6A4",38.194280311983
"841",42025,"WZ-7043","73265276","YAPC","trt_cp","down",-0.2443441,0.03630663,0.0891395,-0.7794133,0.8606957,24,97,NA,-38.5783502718034
"842",42122,"anecortave-acetate",NA,"YAPC","trt_cp","down",-0.24379,0.03630663,0.0891395,-0.7776458,-0.2611296,24,97,NA,-38.3262428109982
"843",42131,"digitoxin","441207","YAPC","trt_cp","down",-0.2437679,0.03630663,0.0891395,-0.7775753,-0.7903757,24,97,"ATP1A1",-57.8655558181675
"844",42170,"minaprine","4199","YAPC","trt_cp","up",0.2413957,0.04298691,0.1039647,0.7770108,0.7685538,24,97,"ACHE; CHRM1; DRD1; HTR2B; MAOA; SLC6A4",42.6770660994249
"845",42210,"CP-945598",NA,"YAPC","trt_cp","up",0.2411875,0.04298691,0.1039647,0.7763409,0,24,97,"CNR1",41.6637122823604
"846",42212,"naftopidil","4418","YAPC","trt_cp","up",0.2411837,0.04298691,0.1039647,0.7763286,0.9349712,24,97,"ADRA1A; ADRA1D",39.3435358071378
"847",42213,"temoporfin",NA,"YAPC","trt_cp","down",-0.2433768,0.0384309,0.09383993,-0.7763278,0,24,97,NA,-52.0385251713543
"848",42268,"anguidine",NA,"YAPC","trt_cp","down",-0.2431288,0.0384309,0.09383993,-0.7755366,-0.7730259,24,97,NA,-59.1132907901993
"849",42349,"glasdegib",NA,"YAPC","trt_cp","down",-0.2427348,0.0384309,0.09383993,-0.7742799,0.07146491,24,97,NA,-36.7653431024974
"850",42361,"BRD-A20239487",NA,"YAPC","trt_cp","down",-0.2426661,0.0384309,0.09383993,-0.7740607,0,24,97,NA,-33.3815882770031
"851",42402,"meloxicam","54677470","YAPC","trt_cp","down",-0.2425143,0.0384309,0.09383993,-0.7735766,-0.8989687,24,97,"CYP2C9",-34.3732766091547
"852",42436,"indoramin",NA,"YAPC","trt_cp","up",0.240138,0.04540726,0.1091554,0.7729628,0.2859962,24,97,NA,32.8261640274167
"853",42512,"valproic-acid","3121","YAPC","trt_cp","up",0.2397706,0.04540726,0.1091554,0.77178,0,24,97,"ABAT; ACADSB; ALDH5A1; HDAC1; HDAC2; HDAC9; OGDH; SCN10A; SCN11A; SCN1A; SCN1B; SCN2A; SCN2B; SCN3A; SCN3B; SCN4A; SCN4B; SCN5A; SCN7A; SCN8A; SCN9A",33.8720160718506
"854",42617,"alprostadil","5280723","YAPC","trt_cp","up",0.2393033,0.04793888,0.1146955,0.7702758,0,24,97,"PTGDR2; PTGER1; PTGER2",34.3683526353108
"855",42826,"halcinonide","73707616","YAPC","trt_cp","down",-0.2405243,0.04298691,0.1039647,-0.7672289,0,24,97,"NR3C1; SMO",-33.9251949893642
"856",42924,"pentobarbital","4737","YAPC","trt_cp","down",-0.2399598,0.04540726,0.1091554,-0.765428,-0.6831648,24,97,"CHRNA4; CHRNA7; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIK2; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; NR1I2",-62.6940045694477
"857",42952,"maribavir",NA,"YAPC","trt_cp","down",-0.2397882,0.04540726,0.1091554,-0.7648809,0.5816954,24,97,NA,-35.7844875128023
"858",42959,"CGP-12177","2687","YAPC","trt_cp","up",0.2376014,0.05055391,0.1202719,0.7647977,0.5087039,24,97,"ADRB1; ADRB2; ADRB3",38.6551642637674
"859",42971,"phenylacetylglutamine",NA,"YAPC","trt_cp","up",0.2375405,0.05055391,0.1202719,0.7646018,0.03058407,24,97,"ACSM1; ACSM2B",31.8718978964784
"860",43037,"MK-0812",NA,"YAPC","trt_cp","up",0.2371382,0.05326254,0.1261544,0.7633069,0,24,97,NA,33.733160009454
"861",43056,"PF-04447943",NA,"YAPC","trt_cp","up",0.2370417,0.05326254,0.1261544,0.7629961,0.9683582,24,97,NA,32.6666272748759
"862",43060,"mCPP",NA,"YAPC","trt_cp","down",-0.239179,0.04793888,0.1146955,-0.7629376,0.7013205,24,97,NA,-38.0711809658867
"863",43117,"pimobendan",NA,"YAPC","trt_cp","down",-0.2389395,0.04793888,0.1146955,-0.7621737,0.8775949,24,97,NA,-30.9471756086032
"864",43118,"GDC-0152",NA,"YAPC","trt_cp","down",-0.2389337,0.04793888,0.1146955,-0.7621551,-0.7366362,24,97,NA,-34.1152603797369
"865",43169,"entecavir","153941","YAPC","trt_cp","up",0.2365436,0.05326254,0.1261544,0.7613929,0,24,97,NA,47.1854565508548
"866",43245,"midodrine","4195","YAPC","trt_cp","up",0.2361911,0.05607287,0.1321726,0.7602582,-0.04548395,24,97,"ADRA1A; ADRA1B; ADRA1D",33.2565193413693
"867",43260,"glafenine","3474","YAPC","trt_cp","up",0.236115,0.05607287,0.1321726,0.7600132,-0.5575398,24,97,NA,40.169778618136
"868",43326,"Y-26763","121878","YAPC","trt_cp","up",0.2357566,0.05607287,0.1321726,0.7588598,0,24,97,"ABCC9; KCNJ8",32.2973292365871
"869",43331,"pramipexole","9964861","YAPC","trt_cp","up",0.2357204,0.05607287,0.1321726,0.7587433,0.2881634,24,97,"ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B",30.1839596628063
"870",43337,"AGK-2","2130404","YAPC","trt_cp","up",0.2356802,0.05607287,0.1321726,0.7586138,0.9761881,24,97,"SIRT2",34.7967383597258
"871",43408,"phenylbutyrate","4775","YAPC","trt_cp","down",-0.2374455,0.05326254,0.1261544,-0.7574081,0.7070239,24,97,"CYP3A5; HDAC1",-38.5005514850705
"872",43487,"benfluorex","2318","YAPC","trt_cp","up",0.2349196,0.05899695,0.138333,0.7561656,0.5217543,24,97,NA,39.8359331915229
"873",43499,"penciclovir","4725","YAPC","trt_cp","down",-0.2370187,0.05326254,0.1261544,-0.7560465,0,24,97,NA,-36.158709524935
"874",43514,"gemcitabine","60749","YAPC","trt_cp","down",-0.2369474,0.05326254,0.1261544,-0.755819,0.4639383,24,97,"CMPK1; DCK; DCTD; RRM1; RRM2; SLC29A1; TK2; TYMS",-62.3424328369968
"875",43547,"chlorambucil","2708","YAPC","trt_cp","up",0.2345856,0.05899695,0.138333,0.7550904,0,24,97,NA,51.6918774127472
"876",43548,"BRD-A49765801",NA,"YAPC","trt_cp","down",-0.2367101,0.05326254,0.1261544,-0.7550622,0.7963594,24,97,NA,-37.7481682817301
"877",43581,"amfepramone","7029","YAPC","trt_cp","up",0.2344292,0.0620255,0.1448289,0.754587,0.7556919,24,97,NA,33.9222406050579
"878",43696,"acexamic-acid",NA,"YAPC","trt_cp","up",0.2337554,0.0620255,0.1448289,0.752418,0.7865276,24,97,NA,48.0441975892224
"879",43742,"aminosalicylic-acid","4649","YAPC","trt_cp","down",-0.2356348,0.05607287,0.1321726,-0.7516322,0.5540584,24,97,NA,-32.5553454660049
"880",43748,"CGK-733","6605258","YAPC","trt_cp","up",0.2334738,0.06516356,0.1515186,0.7515119,0,24,97,"ATM; ATR",38.3843457023556
"881",43811,"pazufloxacin","65957","YAPC","trt_cp","up",0.233128,0.06516356,0.1515186,0.7503986,0.8649467,24,97,NA,42.0359647049555
"882",43875,"aniracetam","2196","YAPC","trt_cp","down",-0.2348614,0.05899695,0.138333,-0.749165,0,24,97,"GRIA1; GRIA3; GRIA4",-34.1546521704877
"883",43886,"imiloxan","133621","YAPC","trt_cp","up",0.2326949,0.06516356,0.1515186,0.7490045,-0.7535103,24,97,"ADRA2B",39.9353974631687
"884",43887,"naringenin","439246","YAPC","trt_cp","down",-0.234807,0.05899695,0.138333,-0.7489916,-0.7558251,24,97,"AKR1C1; CYP19A1; CYP1B1; ESR2; GLO1; HSD17B1; KANSL3; SHBG",-34.9050657842906
"885",44186,"GDC-0199",NA,"YAPC","trt_cp","up",0.2308605,0.07174899,0.1654821,0.7431,0,24,97,NA,38.2986685574726
"886",44208,"BRD-A20131130",NA,"YAPC","trt_cp","up",0.2307799,0.07174899,0.1654821,0.7428406,0.7446041,24,97,NA,43.2876388560624
"887",44375,"capecitabine","60953","YAPC","trt_cp","up",0.2297302,0.07518658,0.1727944,0.7394618,0,24,97,"CES2; CES5A; DPYD; TYMP; TYMS",36.7308752855905
"888",44399,"tramiprosate",NA,"YAPC","trt_cp","up",0.2296233,0.07518658,0.1727944,0.7391177,0.966263,24,97,NA,29.3951390530214
"889",44419,"buflomedil","6420013","YAPC","trt_cp","up",0.2294919,0.07875498,0.180265,0.7386945,0.8193195,24,97,"CACNA1C",34.9720318285669
"890",44420,"ibudilast","3671","YAPC","trt_cp","up",0.2294912,0.07875498,0.180265,0.7386923,0,24,97,"CYSLTR1; IL1B; IL6; MIF; PDE10A; PDE11A; PDE3A; PDE4A; PDE4B; PDE4C; PDE4D; PDE5A; TLR4",31.2140549909399
"891",44482,"SCH-28080","108137","YAPC","trt_cp","down",-0.2312046,0.07174899,0.1654821,-0.7375005,0.4992595,24,97,"ATP4A",-29.8954147955566
"892",44530,"glycopyrrolate","11693","YAPC","trt_cp","down",-0.2309706,0.07174899,0.1654821,-0.7367542,0,24,97,"CHRM1; CHRM4; CHRM5",-34.5308437721579
"893",44611,"granisetron","17572266","YAPC","trt_cp","down",-0.2304999,0.07518658,0.1727944,-0.7352527,-0.8499997,24,97,"CYP3A5; HTR3A; HTR3B; HTR3C; HTR3D; HTR3E; SSTR1",-34.9493815488852
"894",44738,"pidotimod","65944","YAPC","trt_cp","up",0.2276092,0.08238249,0.1878652,0.7326347,0.7558045,24,97,NA,30.0175293468841
"895",44746,"mepivacaine","4062","YAPC","trt_cp","down",-0.2296349,0.07518658,0.1727944,-0.7324937,0,24,97,"SCN10A; SCN9A",-27.5476640668085
"896",44753,"NF-449","5312111","YAPC","trt_cp","up",0.2275404,0.08238249,0.1878652,0.7324133,0,24,97,"P2RX1",31.9142440715355
"897",44770,"indirubin","10177","YAPC","trt_cp","down",-0.2294989,0.07875498,0.180265,-0.7320597,0.5303018,24,97,"AHR; CCNE1; CDK1; CDK2; CDK4; CDK5; CDK5R1; CDK9; CYP1A1; GSK3A; GSK3B; LCK; LRRK1; LRRK2",-36.732844875128
"898",44785,"acebutolol","441307","YAPC","trt_cp","up",0.2273271,0.08613861,0.1956485,0.7317267,-0.7915714,24,97,"ADRB1; ADRB2",29.3843063105649
"899",44815,"nicardipine","4474","YAPC","trt_cp","down",-0.2292308,0.07875498,0.180265,-0.7312047,-0.7819983,24,97,"ADORA3; ADRA1A; ADRA1B; ADRA1D; CACNA1C; CACNA1D; CACNA2D1; CACNB2; CALM1; CALM2; CALM3; CHRM1; CHRM4; CHRM5; PDE1A; PDE1B",-27.7534861734814
"900",44848,"enalapril","5362032","YAPC","trt_cp","down",-0.2290272,0.07875498,0.180265,-0.7305552,0.8112084,24,97,"ACE",-28.5600330891042
"901",44938,"clofarabine","119182","YAPC","trt_cp","down",-0.2284372,0.08238249,0.1878652,-0.7286732,0,24,97,"DCK; POLA1; RRM1; RRM2; SLC22A8",-63.5576695816592
"902",44992,"lamotrigine","3878","YAPC","trt_cp","down",-0.2280617,0.08238249,0.1878652,-0.7274753,0,24,97,"ADORA1; ADORA2A; ADRB1; CACNA1E; CHRM4; CHRM5; DRD1; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; HTR3A; OPRK1; SCN10A; SCN11A; SCN1A; SCN2A; SCN3A; SCN4A; SCN5A; SCN7A; SCN8A; SCN9A",-32.0481761600882
"903",44995,"histamine",NA,"YAPC","trt_cp","up",0.2259873,0.08999256,0.2036505,0.7274139,-0.04095669,24,97,"HRH2; HRH3; HRH4; SLC18A2",31.8709131017096
"904",45034,"sulforaphane","5350","YAPC","trt_cp","up",0.225733,0.08999256,0.2036505,0.7265954,0.6867029,24,97,"NFE2L2",50.998581895533
"905",45119,"apocynin",NA,"YAPC","trt_cp","down",-0.2272323,0.08613861,0.1956485,-0.7248298,0.6654864,24,97,NA,-48.7424170802805
"906",45277,"itraconazole","3793","YAPC","trt_cp","down",-0.2260997,0.08999256,0.2036505,-0.721217,0,24,97,"ABCB1; CYP3A5; CYP3A7; CYP51A1; KDR",-35.0852832269755
"907",45327,"rifabutin","5482874","YAPC","trt_cp","up",0.2237417,0.09796928,0.2201025,0.7201859,0,24,97,"BCL6; CYP3A4; HSP90AA1; HSP90B1",30.8201370834318
"908",45350,"reparixin",NA,"YAPC","trt_cp","up",0.2235915,0.09796928,0.2201025,0.7197023,-0.08754608,24,97,"CXCR1; CXCR2",30.3740250531789
"909",45507,"UNC-669",NA,"YAPC","trt_cp","down",-0.2244816,0.09796928,0.2201025,-0.7160555,0,24,97,"L3MBTL1",-26.7421019459545
"910",45516,"tivozanib","9911830","YAPC","trt_cp","down",-0.2244272,0.09796928,0.2201025,-0.715882,-0.5512291,24,97,"FLT1; FLT4; KDR; KIT; PDGFRA; PDGFRB",-26.7805089419365
"911",45571,"inosine",NA,"YAPC","trt_cp","up",0.2220258,0.1063172,0.2371365,0.7146627,1.065014,24,97,"ADA; ADAT3; GUK1; NT5C; NT5C1A; NT5C1B-RDH14; NT5C2; NT5C3A; NT5C3B; NT5E; NT5M; PNP; SLC28A2; SLC28A3; SLC29A1; SLC29A2; SLC29A3",26.7765697628614
"912",45627,"nutlin-3",NA,"YAPC","trt_cp","down",-0.2236681,0.09796928,0.2201025,-0.7134605,0.6956114,24,97,NA,-41.168360513669
"913",45634,"AZD-3514",NA,"YAPC","trt_cp","down",-0.2236149,0.09796928,0.2201025,-0.7132907,0,24,97,NA,-55.4478846608367
"914",45721,"AMG-208",NA,"YAPC","trt_cp","up",0.2209278,0.1106222,0.2459713,0.7111284,0,24,97,NA,34.7258331363744
"915",45724,"climbazole",NA,"YAPC","trt_cp","down",-0.2229188,0.1020951,0.2285173,-0.7110704,0.4108866,24,97,NA,-30.1731269203498
"916",45795,"UNC-0638",NA,"YAPC","trt_cp","down",-0.2224453,0.1063172,0.2371365,-0.70956,0,24,97,NA,-52.2591191995588
"917",45843,"melperone","15387","YAPC","trt_cp","up",0.2200992,0.1150293,0.2550781,0.7084612,0,24,97,NA,34.3191128968723
"918",45849,"carbimazole","31072","YAPC","trt_cp","down",-0.2220729,0.1063172,0.2371365,-0.7083721,-0.9432372,24,97,"TPO",-25.1762782636099
"919",45904,"dolastatin-10",NA,"YAPC","trt_cp","up",0.219634,0.1150293,0.2550781,0.706964,0.4553185,24,97,NA,60.0064996454739
"920",45909,"ziprasidone","60854","YAPC","trt_cp","up",0.2196168,0.1150293,0.2550781,0.7069084,0,24,97,"ADRA1A; ADRA1B; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; HRH1; HTR1B; HTR1D; HTR1E; HTR3A; HTR6; HTR7; SLC6A4",41.2235090207201
"921",45923,"etizolam",NA,"YAPC","trt_cp","down",-0.2215428,0.1063172,0.2371365,-0.7066812,0,24,97,"BRD4; GABRA2; GABRA3; GABRG2; PTAFR",-28.1070274954699
"922",45949,"metenkephalin",NA,"YAPC","trt_cp","up",0.2193162,0.119505,0.2642068,0.7059408,0,24,97,NA,32.2736941621366
"923",46071,"CTB",NA,"YAPC","trt_cp","up",0.2184326,0.1240573,0.2735563,0.7030969,0.7939622,24,97,NA,28.0883163948633
"924",46142,"2-iminobiotin",NA,"YAPC","trt_cp","down",-0.2198674,0.1150293,0.2550781,-0.7013371,0.2441041,24,97,NA,-36.5782320964311
"925",46274,"primidone","4909","YAPC","trt_cp","down",-0.2188855,0.119505,0.2642068,-0.6982049,-0.9537187,24,97,"CHRNA4; CHRNA7; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIK2",-28.5718506263295
"926",46317,"fomepizole","11957593","YAPC","trt_cp","down",-0.2186403,0.119505,0.2642068,-0.6974227,-0.021201,24,97,"ADH1A; ADH1B; ADH1C; CAT",-40.0880406523281
"927",46414,"bopindolol",NA,"YAPC","trt_cp","up",0.2157679,0.1333588,0.2924035,0.6945196,0.8978908,24,97,"ADRB1; ADRB2; ADRB3; HTR1B",35.9066020641298
"928",46422,"tirofiban",NA,"YAPC","trt_cp","down",-0.2176106,0.1240573,0.2735563,-0.6941382,0.9088787,24,97,"ITGA2B; ITGB3; SELP",-34.5958402268967
"929",46439,"diazepam","3016","YAPC","trt_cp","down",-0.2175054,0.1240573,0.2735563,-0.6938028,0,24,97,"ABAT; ADRA1A; DBI; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GABRR1; GABRR2; GABRR3; TSPO",-34.5318285669267
"930",46452,"voxtalisib",NA,"YAPC","trt_cp","up",0.2154374,0.1381184,0.3020435,0.6934558,0,24,97,NA,56.3351847474986
"931",46475,"telotristat",NA,"YAPC","trt_cp","up",0.2152414,0.1381184,0.3020435,0.6928248,-0.02706727,24,97,NA,39.1987709761286
"932",46477,"sumatriptan","5358","YAPC","trt_cp","up",0.2152214,0.1381184,0.3020435,0.6927604,0.6627125,24,97,"ADCY10; HTR1B; HTR1D; HTR1E; HTR1F; HTR5A; HTR6; HTR7",23.8546836839203
"933",46495,"GW-501516","9803963","YAPC","trt_cp","down",-0.2170561,0.1286736,0.2829922,-0.6923694,0,24,97,"INS; PPARA; PPARD",-31.5528243913968
"934",46508,"BIIB-021","16736529","YAPC","trt_cp","up",0.2150446,0.1381184,0.3020435,0.6921912,-0.04799828,24,97,NA,54.3941542582526
"935",46577,"dapsone","2955","YAPC","trt_cp","down",-0.2163213,0.1333588,0.2924035,-0.6900258,-0.7840651,24,97,"DHFR",-24.9576538249429
"936",46608,"NXY-059",NA,"YAPC","trt_cp","down",-0.2161379,0.1333588,0.2924035,-0.6894406,0.692391,24,97,NA,-35.1374773497203
"937",46631,"palovarotene",NA,"YAPC","trt_cp","down",-0.2158973,0.1333588,0.2924035,-0.6886731,0.5170398,24,97,NA,-42.2211061214843
"938",46635,"AMG-837",NA,"YAPC","trt_cp","up",0.2139256,0.1429115,0.311693,0.6885896,0.6921057,24,97,NA,27.8106042700701
"939",46658,"iguratimod",NA,"YAPC","trt_cp","down",-0.2156801,0.1333588,0.2924035,-0.6879804,0.6660341,24,97,NA,-27.9051445678721
"940",46672,"tranylcypromine","5530","YAPC","trt_cp","up",0.2136238,0.1429115,0.311693,0.6876181,0.4654359,24,97,"BDNF; CYP2A6; CYP2C9; CYP2E1; CYP46A1; KDM1A; MAOA; MAOB",25.8518474749862
"941",46699,"felbamate","3331","YAPC","trt_cp","down",-0.2153561,0.1381184,0.3020435,-0.6869469,0,24,97,"CYP2E1; GRIN2A; GRIN2B; GRIN3A",-28.1828566926652
"942",46737,"BMS-299897","11249248","YAPC","trt_cp","up",0.2130711,0.1477536,0.3144514,0.685839,0,24,97,NA,33.4692350114236
"943",46744,"dipraglurant",NA,"YAPC","trt_cp","down",-0.2149286,0.1381184,0.3020435,-0.6855833,-0.02742333,24,97,"GRM5",-32.2638462144489
"944",46768,"pinacidil","4826","YAPC","trt_cp","down",-0.2148106,0.1381184,0.3020435,-0.6852067,0,24,97,"ABCC8; ABCC9; KCNJ11; KCNJ8",-48.8024895611754
