"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LUAD"
"260","BRD-K94919853",NA,"A549","trt_cp","down",-0.511199026760875,2.12805318514076e-05,8.85292556538534e-05,-1.20946837419111,-0.285323213162875,115,3,NA,-90.7429291735602,FALSE,FALSE
"261","dopamine","53734236","A549","trt_cp","down",-0.510836143772072,2.12805318514076e-05,8.85292556538534e-05,-1.20860981328721,0,115,3,"DBH; DRD1; DRD3; DRD4; HTR3A; HTR3B; HTR7; SLC18A2; SLC6A2; SLC6A3; SLC6A4; SOD1",-93.5308831639486,TRUE,FALSE
"262","BRD-K58138547",NA,"A549","trt_cp","down",-0.510766666360903,2.12805318514076e-05,8.85292556538534e-05,-1.20844543360898,0,115,3,NA,-88.8422752698338,FALSE,FALSE
"263","AM-281","4302962","A549","trt_cp","down",-0.510534518342316,2.12805318514076e-05,8.85292556538534e-05,-1.20789618435005,-0.0683649399039907,115,3,"CNR1; CNR2; GPR55",-86.964271645789,FALSE,FALSE
"264","BRD-K35858371","12474112","A549","trt_cp","down",-0.510467300456943,2.13240503214514e-05,8.85292556538534e-05,-1.20773715058378,-0.0120773715058378,115,3,NA,-90.4415819743165,FALSE,FALSE
"265","BRD-K59253994","60189779","A549","trt_cp","down",-0.510384902720062,2.13240503214514e-05,8.85292556538534e-05,-1.20754220213583,-0.877136904523982,115,3,NA,-91.7090128417238,FALSE,FALSE
"266","brivanib","11451527","A549","trt_cp","down",-0.510321343650185,2.13240503214514e-05,8.85292556538534e-05,-1.20739182492288,-0.602511975090714,115,3,"CYP3A4; FGFR2; FGFR3; FLT1; FLT4; KCNH2; KDR; PDGFRA; STK35",-89.2224060505791,FALSE,FALSE
"267","BRD-K22693056",NA,"A549","trt_cp","down",-0.509902816646791,2.13240503214514e-05,8.85292556538534e-05,-1.2064016133852,-0.603358037662132,115,3,NA,-90.9566296383834,FALSE,FALSE
"268","thiostrepton","16129995","A549","trt_cp","down",-0.509385011724341,2.13675687914951e-05,8.85292556538534e-05,-1.20517651583039,0.384741148286179,115,3,"FOXM1",-86.9948002836209,FALSE,FALSE
"269","BRD-K88013557","2274454","A549","trt_cp","down",-0.509085236145409,2.13675687914951e-05,8.85292556538534e-05,-1.20446726353707,-0.719348086245048,115,3,NA,-87.9185377767273,FALSE,FALSE
"270","BRD-A60784279","25109910","A549","trt_cp","down",-0.508703416746543,2.13675687914951e-05,8.85292556538534e-05,-1.20356390014354,-1.20357278083852,115,3,NA,-87.4084140865044,FALSE,FALSE
"271","phenanthridone","1853","A549","trt_cp","down",-0.508329992594418,2.14110872615389e-05,8.85292556538534e-05,-1.20268039943538,-0.0203273815735111,115,3,"PARP1; PARP14; TNKS2",-87.889978728433,FALSE,FALSE
"272","CITCO","9600409","A549","trt_cp","down",-0.508252777959349,2.14110872615389e-05,8.85292556538534e-05,-1.20249771391712,0,115,3,"NR1I3",-89.1436224690774,FALSE,FALSE
"273","BRD-K00640357","2941340","A549","trt_cp","down",-0.508176993079092,2.14110872615389e-05,8.85292556538534e-05,-1.20231841111896,0,115,3,NA,-90.1530371070669,FALSE,FALSE
"274","BRD-A20131130",NA,"A549","trt_cp","down",-0.507827764079227,2.14110872615389e-05,8.85292556538534e-05,-1.20149215479104,0,115,3,NA,-88.9072717245726,FALSE,FALSE
"275","fidaxomicin",NA,"A549","trt_cp","down",-0.507539317590878,2.14110872615389e-05,8.85292556538534e-05,-1.20080970649392,0.811648513466232,115,3,NA,-91.0501851414165,TRUE,FALSE
"276","BRD-K63423329","54666687","A549","trt_cp","down",-0.507323474878509,2.14546057315827e-05,8.85292556538534e-05,-1.20029903467973,-1.0768416406396,115,3,NA,-88.6886472859056,FALSE,FALSE
"277","cerulenin","5282054","A549","trt_cp","down",-0.507135921768326,2.14546057315827e-05,8.85292556538534e-05,-1.19985529448584,0,115,3,"FASN",-82.8832821240053,FALSE,FALSE
"278","BRD-K16769902","60189733","A549","trt_cp","down",-0.506976706460834,2.14546057315827e-05,8.85292556538534e-05,-1.19947859995198,-0.0182214451352824,115,3,NA,-88.9289372094856,FALSE,FALSE
"279","BRD-K38622866","54650201","A549","trt_cp","down",-0.50680324486605,2.14546057315827e-05,8.85292556538534e-05,-1.19906819949727,0,115,3,NA,-88.3873000866619,FALSE,FALSE
"280","roflumilast",NA,"A549","trt_cp","down",-0.50676793490949,2.14546057315827e-05,8.85292556538534e-05,-1.19898465811022,0,115,3,"PDE4A; PDE4B; PDE4C; PDE4D",-89.0352950445127,TRUE,FALSE
"281","OMDM-2","6376692","A549","trt_cp","down",-0.506521453674788,2.14546057315827e-05,8.85292556538534e-05,-1.19840149726171,0,115,3,"GPR119",-84.7563617742063,FALSE,FALSE
"282","BRD-K81397638","9550286","A549","trt_cp","down",-0.506103729281951,2.14981242016265e-05,8.85292556538534e-05,-1.19741318465583,-1.19457172578112,115,3,NA,-88.7743244307886,FALSE,FALSE
"283","NNC-711","4515","A549","trt_cp","down",-0.505982753033042,2.14981242016265e-05,8.85292556538534e-05,-1.19712696160096,0,115,3,"SIGMAR1; SLC6A1",-87.4350035452612,FALSE,FALSE
"284","enobosarm","25226380","A549","trt_cp","down",-0.505859016569501,2.14981242016265e-05,8.85292556538534e-05,-1.19683420803229,0,115,3,"AR",-84.0738989994485,FALSE,FALSE
"285","BRD-K69888333","44506582","A549","trt_cp","down",-0.505107275748153,2.15416426716702e-05,8.85292556538534e-05,-1.1950556311935,0,115,3,NA,-87.5059087686126,FALSE,FALSE
"286","enoxacin","3229","A549","trt_cp","down",-0.504676164994889,2.15416426716702e-05,8.85292556538534e-05,-1.19403564720575,0,115,3,"TOP2A",-86.3083983297881,TRUE,FALSE
"287","ubenimex","72172","A549","trt_cp","down",-0.504111607424642,2.1585161141714e-05,8.85292556538534e-05,-1.19269993549489,0,115,3,"ANPEP; LTA4H; RNPEP",-92.4771527613645,FALSE,FALSE
"288","BRD-K40963620","60191400","A549","trt_cp","down",-0.50400265403357,2.1585161141714e-05,8.85292556538534e-05,-1.19244215785084,-0.0202370375288625,115,3,NA,-82.8941148664618,FALSE,FALSE
"289","BRD-K67269534",NA,"A549","trt_cp","down",-0.503146102805503,2.16286796117578e-05,8.85292556538534e-05,-1.19041560543781,-0.482165921653932,115,3,NA,-88.8600015756716,FALSE,FALSE
"290","nafadotride","3408722","A549","trt_cp","down",-0.503038964179726,2.16286796117578e-05,8.85292556538534e-05,-1.19016212142718,1.11053777683426,115,3,"DRD3",-90.2623493264004,FALSE,FALSE
"291","tetradecylthioacetic-acid","114924","A549","trt_cp","down",-0.502984924781199,2.16286796117578e-05,8.85292556538534e-05,-1.19003426722548,0,115,3,NA,-86.2463562593556,FALSE,FALSE
"292","CAY-10618","44819697","A549","trt_cp","down",-0.50291684366476,2.16286796117578e-05,8.85292556538534e-05,-1.18987319110267,-0.32679614109737,115,3,NA,-91.0974552903175,FALSE,FALSE
"293","BRD-K98025142","701237","A549","trt_cp","down",-0.502909860326437,2.16286796117578e-05,8.85292556538534e-05,-1.18985666891384,-0.933252465604149,115,3,NA,-88.9249980304105,FALSE,FALSE
"294","BRD-K37813153",NA,"A549","trt_cp","down",-0.502623850957987,2.16286796117578e-05,8.85292556538534e-05,-1.18917998670642,0,115,3,NA,-85.1394469392579,FALSE,FALSE
"295","BRD-K57073585","44490858","A549","trt_cp","down",-0.502285287675218,2.16721980818016e-05,8.85292556538534e-05,-1.18837896487004,0.0179859117444082,115,3,NA,-86.58709524935,FALSE,FALSE
"296","BRD-K30962405",NA,"A549","trt_cp","down",-0.502126503882928,2.16721980818016e-05,8.85292556538534e-05,-1.18800329127706,-0.676137350126723,115,3,NA,-87.2725124084141,FALSE,FALSE
"297","amisulpride","2159","A549","trt_cp","down",-0.501923820895273,2.16721980818016e-05,8.85292556538534e-05,-1.18752375463728,-0.767058751951926,115,3,"DRD3; HTR7",-89.1554400063027,TRUE,FALSE
"298","NSC-693868","438981","A549","trt_cp","down",-0.50160264302692,2.16721980818016e-05,8.85292556538534e-05,-1.18676386572136,0.622589852073824,115,3,NA,-85.1758843457024,FALSE,FALSE
"299","SJB-shh-31","25109985","A549","trt_cp","down",-0.501582801150352,2.16721980818016e-05,8.85292556538534e-05,-1.1867169209485,0,115,3,NA,-90.6503584652958,FALSE,FALSE
"300","PCI-34051","24753719","A549","trt_cp","down",-0.501248045108038,2.17157165518454e-05,8.85292556538534e-05,-1.18592490683061,0.7462726826203,115,3,NA,-80.2154730954069,FALSE,FALSE
"301","diphenoxylate","6432394","A549","trt_cp","down",-0.500993882666549,2.17157165518454e-05,8.85292556538534e-05,-1.18532357267543,-1.24351564989512,115,3,"OPRD1; OPRM1",-88.2966989679351,TRUE,FALSE
"302","ST-019386","3780913","A549","trt_cp","down",-0.500724415443148,2.17157165518454e-05,8.85292556538534e-05,-1.18468602826019,0,115,3,NA,-84.2098006775388,FALSE,FALSE
"303","rimexolone","73707479","A549","trt_cp","down",-0.500428960694693,2.17592350218891e-05,8.85292556538534e-05,-1.1839869988107,-0.0455041251450336,115,3,"NR3C1; SERPINA6",-86.5565666115182,FALSE,FALSE
"304","tenidap","57946","A549","trt_cp","down",-0.500385526813444,2.17592350218891e-05,8.85292556538534e-05,-1.18388423667112,0.0403277372225655,115,3,"ALOX5; KCNJ4",-88.2080674387458,FALSE,FALSE
"305","BRD-K29160485","44607954","A549","trt_cp","down",-0.500358331817985,2.17592350218891e-05,8.85292556538534e-05,-1.18381989482925,-0.839811229343097,115,3,NA,-91.5553848577956,FALSE,FALSE
"306","BRD-A92439610",NA,"A549","trt_cp","down",-0.500271841149796,2.17592350218891e-05,8.85292556538534e-05,-1.18361526273419,-0.997403286625316,115,3,NA,-89.8369179862917,FALSE,FALSE
"307","BRD-K60218670","44460122","A549","trt_cp","down",-0.500270492126894,2.17592350218891e-05,8.85292556538534e-05,-1.18361207102128,0.0121141362835145,115,3,NA,-87.6437800362404,FALSE,FALSE
"308","mazindol",NA,"A549","trt_cp","down",-0.49972959010556,2.17592350218891e-05,8.85292556538534e-05,-1.18233232701925,0,115,3,"SLC18A2; SLC6A2; SLC6A3; SLC6A4",-90.049633656346,FALSE,FALSE
"309","BRD-K40094191","17452347","A549","trt_cp","down",-0.499575063795771,2.17592350218891e-05,8.85292556538534e-05,-1.18196672639232,-0.310952241514666,115,3,NA,-89.586780115024,FALSE,FALSE
"310","BRD-K32949592","1304413","A549","trt_cp","down",-0.499317042751549,2.18027534919329e-05,8.85292556538534e-05,-1.18135626299837,0,115,3,NA,-88.4907035373828,FALSE,FALSE
"311","PSH-013","6572379","A549","trt_cp","down",-0.499281424988885,2.18027534919329e-05,8.85292556538534e-05,-1.18127199335925,0.951173883516341,115,3,NA,-83.1028913574411,FALSE,FALSE
"312","halcinonide","73707616","A549","trt_cp","down",-0.499159164190839,2.18027534919329e-05,8.85292556538534e-05,-1.1809827311328,-0.567974648865042,115,3,"NR3C1; SMO",-88.0583786338927,TRUE,FALSE
"313","BRD-A45657137","2885102","A549","trt_cp","down",-0.498972351365247,2.18027534919329e-05,8.85292556538534e-05,-1.18054074241095,-0.0118054074241095,115,3,NA,-84.6500039391791,FALSE,FALSE
"314","erbstatin-analog","5353609","A549","trt_cp","down",-0.498777391214161,2.18027534919329e-05,8.85292556538534e-05,-1.18007947757158,0,115,3,"EGFR",-86.792917356023,FALSE,FALSE
"315","BRD-K72676786","24747271","A549","trt_cp","down",-0.498697960918659,2.18027534919329e-05,8.85292556538534e-05,-1.17989154992436,0.719912309840003,115,3,NA,-89.2253604348854,FALSE,FALSE
"316","zolpidem","5732","A549","trt_cp","down",-0.498193682903735,2.18462719619767e-05,8.85292556538534e-05,-1.178698456278,-0.847434700004102,115,3,"GABRA2; GABRA3; GABRB3; GABRG2",-91.4096352320176,TRUE,FALSE
"317","mycophenolate-mofetil","5281078","A549","trt_cp","down",-0.498024285603646,2.18462719619767e-05,8.85292556538534e-05,-1.17829767171777,0,115,3,"HCAR2; IMPDH1; IMPDH2",-88.0426219175924,TRUE,FALSE
"318","BRD-K89832926","4014737","A549","trt_cp","down",-0.497890095848818,2.18462719619767e-05,8.85292556538534e-05,-1.17798018624517,-0.898390336586903,115,3,NA,-87.3010714567084,FALSE,FALSE
"319","ciglitazone","2750","A549","trt_cp","down",-0.497836104297621,2.18462719619767e-05,8.85292556538534e-05,-1.17785244524758,-0.86760842767514,115,3,"INS; PPARG",-87.2616796659576,FALSE,FALSE
"320","AZ-628","11676786","A549","trt_cp","down",-0.497829762583274,2.18462719619767e-05,8.85292556538534e-05,-1.17783744110528,0,115,3,"BRAF; RAF1",-87.5886315291893,FALSE,FALSE
"321","BRD-K80456018",NA,"A549","trt_cp","down",-0.497653672000482,2.18462719619767e-05,8.85292556538534e-05,-1.17742082061163,-0.846712861970864,115,3,NA,-85.8406208146222,FALSE,FALSE
"322","BRD-K26548821",NA,"A549","trt_cp","down",-0.497620026598132,2.18462719619767e-05,8.85292556538534e-05,-1.17734121746697,0,115,3,NA,-85.3176947924053,FALSE,FALSE
"323","BRD-K95786246","54631580","A549","trt_cp","down",-0.497539632614753,2.18462719619767e-05,8.85292556538534e-05,-1.177151009788,0.869367362657221,115,3,NA,-85.6328291184117,FALSE,FALSE
"324","ganglioside","4673190","A549","trt_cp","down",-0.49656208006516,2.18897904320205e-05,8.85292556538534e-05,-1.17483817499969,-0.733407904713021,115,3,NA,-90.3864334672654,FALSE,FALSE
"325","lenvatinib",NA,"A549","trt_cp","down",-0.496105010551883,2.19333089020643e-05,8.85292556538534e-05,-1.17375677403416,-0.77907576600134,115,3,"FGFR2; FGFR3; FGFR4; FLT1; FLT4; KDR; KIT",-89.2322539982668,TRUE,TRUE
"326","BRD-K39289507","44500050","A549","trt_cp","down",-0.495988642915491,2.19333089020643e-05,8.85292556538534e-05,-1.17348145469937,-1.17441226561077,115,3,NA,-83.1836445284803,FALSE,FALSE
"327","BRD-K76381171",NA,"A549","trt_cp","down",-0.495824386691343,2.19333089020643e-05,8.85292556538534e-05,-1.17309283363796,0.730781871604159,115,3,NA,-87.2518317182699,FALSE,FALSE
"328","alpelisib",NA,"A549","trt_cp","down",-0.49552738243548,2.19333089020643e-05,8.85292556538534e-05,-1.17239013814039,0.0618712796387148,115,3,NA,-89.0884739620263,TRUE,FALSE
"329","BRD-K64885524","936254","A549","trt_cp","down",-0.495323243906334,2.1976827372108e-05,8.85292556538534e-05,-1.17190715777065,-0.323650422850295,115,3,NA,-83.8395178444812,FALSE,FALSE
"330","BRD-K63550534","44142042","A549","trt_cp","down",-0.495258111981879,2.1976827372108e-05,8.85292556538534e-05,-1.17175305927152,-0.0144774787883603,115,3,NA,-84.5150870558576,FALSE,FALSE
"331","BRD-K38921908",NA,"A549","trt_cp","down",-0.495257796393163,2.1976827372108e-05,8.85292556538534e-05,-1.17175231260623,-1.24492533267139,115,3,NA,-93.1901441739542,FALSE,FALSE
"332","helveticoside","441860","A549","trt_cp","down",-0.495169028111827,2.1976827372108e-05,8.85292556538534e-05,-1.17154229180555,-0.0182359777215234,115,3,"ATP1A1",-92.0300559363429,FALSE,FALSE
"333","KN-62","3838","A549","trt_cp","down",-0.495077650216818,2.1976827372108e-05,8.85292556538534e-05,-1.17132609680453,0,115,3,"AKT1; CAMK2A; CHEK1; LCK; MAPK11; MAPK12; MAPK14; MAPK8; P2RX7; PRKCA; ROCK1; RPS6KB1; SGK1",-86.2778696919562,FALSE,FALSE
"334","dazoxiben",NA,"A549","trt_cp","down",-0.495011231185061,2.1976827372108e-05,8.85292556538534e-05,-1.17116895308134,0.707270161906516,115,3,"TBXAS1",-88.0564090443551,FALSE,FALSE
"335","cilomilast","151170","A549","trt_cp","down",-0.494824389817488,2.1976827372108e-05,8.85292556538534e-05,-1.17072689683076,0.69629019709178,115,3,"IL12A; IL12B; IL1B; PDE4A; PDE4B; PDE4C; PDE4D; TNF",-86.2453714645868,FALSE,FALSE
"336","BRD-K22546959","24747174","A549","trt_cp","down",-0.494618131029962,2.1976827372108e-05,8.85292556538534e-05,-1.170238900048,0.0128332308326483,115,3,NA,-87.2193334909005,FALSE,FALSE
"337","BRD-K04516579","53338819","A549","trt_cp","down",-0.494564925904513,2.1976827372108e-05,8.85292556538534e-05,-1.17011301968985,-0.819390390146503,115,3,NA,-86.904199164894,FALSE,FALSE
"338","BRD-K57457519","3234345","A549","trt_cp","down",-0.494553659819011,2.1976827372108e-05,8.85292556538534e-05,-1.17008636476016,-0.0117008636476016,115,3,NA,-84.5928858425904,FALSE,FALSE
"339","mofezolac","4237","A549","trt_cp","down",-0.49447169384696,2.20203458421518e-05,8.85292556538534e-05,-1.1698924378437,0,115,3,NA,-84.7041676514614,FALSE,FALSE
"340","BRD-K20109053","60185092","A549","trt_cp","down",-0.494157183761019,2.20203458421518e-05,8.85292556538534e-05,-1.16914832452893,-0.931683818231198,115,3,NA,-87.7540770503427,FALSE,FALSE
"341","BRD-K98240084",NA,"A549","trt_cp","down",-0.494121169032225,2.20203458421518e-05,8.85292556538534e-05,-1.1690631156901,-0.697135768074587,115,3,NA,-84.2679035688962,FALSE,FALSE
"342","BRD-K38634661","53338813","A549","trt_cp","down",-0.493664445331188,2.20203458421518e-05,8.85292556538534e-05,-1.16798253289704,-0.0116798253289704,115,3,NA,-87.8180887103128,FALSE,FALSE
"343","moxifloxacin","101526","A549","trt_cp","down",-0.493567132873738,2.20203458421518e-05,8.85292556538534e-05,-1.16775229705241,0,115,3,"TOP2A; TOP2B",-86.0907586858899,TRUE,FALSE
"344","BRD-K68253248","44504736","A549","trt_cp","down",-0.493429528473295,2.20638643121956e-05,8.85292556538534e-05,-1.16742673271881,-0.0195742253930735,115,3,NA,-83.5627905144568,FALSE,FALSE
"345","BRD-K72783841",NA,"A549","trt_cp","down",-0.492940622063404,2.20638643121956e-05,8.85292556538534e-05,-1.16627000743228,-0.0279445815740808,115,3,NA,-85.1709603718585,FALSE,FALSE
"346","BRD-K96552587","60191355","A549","trt_cp","down",-0.492878145177946,2.20638643121956e-05,8.85292556538534e-05,-1.16612219060728,-0.0216048608592311,115,3,NA,-85.0695265106752,FALSE,FALSE
"347","palmostatin-b",NA,"A549","trt_cp","down",-0.492537027364079,2.20638643121956e-05,8.85292556538534e-05,-1.16531512489285,-0.0343272419548232,115,3,NA,-86.8588986055306,FALSE,FALSE
"348","BRD-K76846644","56643204","A549","trt_cp","down",-0.492358492677597,2.21073827822394e-05,8.85292556538534e-05,-1.16489272178625,-1.05267437844815,115,3,NA,-87.1986528007563,FALSE,FALSE
"349","BRD-A56800788","2729755","A549","trt_cp","down",-0.491838293251522,2.21073827822394e-05,8.85292556538534e-05,-1.16366195896947,0,115,3,NA,-90.0683447569527,FALSE,FALSE
"350","BRD-K95041551","54638892","A549","trt_cp","down",-0.491088574890062,2.21509012522831e-05,8.85292556538534e-05,-1.16188816715793,-0.555576297464169,115,3,NA,-80.270621602458,FALSE,FALSE
"351","BRD-K13552602",NA,"A549","trt_cp","down",-0.490933492333832,2.21509012522831e-05,8.85292556538534e-05,-1.16152125048296,0,115,3,NA,-82.6873079650201,FALSE,FALSE
"352","U-99194","11957713","A549","trt_cp","down",-0.490469939754286,2.21944197223269e-05,8.85292556538534e-05,-1.16042451094437,0.663039601511088,115,3,"DRD3",-86.7466320018908,FALSE,FALSE
"353","BRD-K21640605","665093","A549","trt_cp","down",-0.490184087262844,2.21944197223269e-05,8.85292556538534e-05,-1.15974819989919,-0.934360232798059,115,3,NA,-85.7047191365319,FALSE,FALSE
"354","FGIN-1-43","3995234","A549","trt_cp","down",-0.489803800053537,2.21944197223269e-05,8.85292556538534e-05,-1.15884846158067,0,115,3,"TSPO",-87.1297171669424,FALSE,FALSE
"355","BRD-K57930080","12790923","A549","trt_cp","down",-0.489151211288032,2.22379381923707e-05,8.85292556538534e-05,-1.15730447297367,0,115,3,NA,-86.6629244465453,FALSE,FALSE
"356","BRD-K58279162","23891538","A549","trt_cp","down",-0.489117209309443,2.22379381923707e-05,8.85292556538534e-05,-1.15722402618952,0,115,3,NA,-84.5318285669266,FALSE,FALSE
"357","BRD-K92656786","54657508","A549","trt_cp","down",-0.488318505782408,2.22814566624145e-05,8.85292556538534e-05,-1.15533433820943,-0.775069627487632,115,3,NA,-82.1299141258962,FALSE,FALSE
"358","ceforanide","23637804","A549","trt_cp","down",-0.487999477446552,2.22814566624145e-05,8.85292556538534e-05,-1.15457953496747,-0.869357746349525,115,3,NA,-87.782636098637,FALSE,FALSE
"359","BRD-K00824317",NA,"A549","trt_cp","down",-0.487777462918815,2.22814566624145e-05,8.85292556538534e-05,-1.15405426098248,-0.890518174120969,115,3,NA,-86.5063420783109,FALSE,FALSE
"360","deferiprone","2972","A549","trt_cp","down",-0.48774259268942,2.22814566624145e-05,8.85292556538534e-05,-1.15397175996537,0,115,3,"CYP4F2; TF",-83.000472701489,TRUE,FALSE
"361","BRD-K68340318",NA,"A549","trt_cp","down",-0.487360292758975,2.23249751324583e-05,8.85292556538534e-05,-1.15306725966094,0,115,3,NA,-84.9838493657922,FALSE,FALSE
"362","oleylethanolamide","5283454","A549","trt_cp","down",-0.487327868882198,2.23249751324583e-05,8.85292556538534e-05,-1.15299054657762,0,115,3,"CNR1; GPR119; GPR55; KCND3; PPARA",-87.4665169778618,FALSE,FALSE
"363","GBR-12935","3456","A549","trt_cp","down",-0.487103069038078,2.23249751324583e-05,8.85292556538534e-05,-1.15245868268948,0.763162496021806,115,3,"AGTR1; SLC6A3",-87.9549751831718,FALSE,FALSE
"364","KU-C103654","44462705","A549","trt_cp","down",-0.487037895937664,2.23249751324583e-05,8.85292556538534e-05,-1.15230448677034,-0.0115230448677034,115,3,NA,-83.5401402347751,FALSE,FALSE
"365","BRD-K50521229","44489319","A549","trt_cp","down",-0.486737829239479,2.23249751324583e-05,8.85292556538534e-05,-1.1515945457051,-0.0115159454570511,115,3,NA,-83.291971953045,FALSE,FALSE
"366","BRD-K31453413","1261872","A549","trt_cp","down",-0.486617416680309,2.23249751324583e-05,8.85292556538534e-05,-1.15130965630871,-1.04200095674339,115,3,NA,-84.341763176554,FALSE,FALSE
"367","naringin","442428","A549","trt_cp","down",-0.486538430740357,2.23249751324583e-05,8.85292556538534e-05,-1.15112277998192,-0.842386078471483,115,3,"SLCO1A2",-85.7598676435831,FALSE,FALSE
"368","NCH-51","11395181","A549","trt_cp","down",-0.486386108895389,2.2368493602502e-05,8.85292556538534e-05,-1.15076239499576,-0.832722291346107,115,3,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-89.3100527849996,FALSE,FALSE
"369","RAN-30","345945","A549","trt_cp","down",-0.48634278938068,2.2368493602502e-05,8.85292556538534e-05,-1.15065990344104,-0.231180666417994,115,3,NA,-85.6554793980934,FALSE,FALSE
"370","BRD-K68097207","44495476","A549","trt_cp","down",-0.486322373224855,2.2368493602502e-05,8.85292556538534e-05,-1.1506115999555,0.812795624540189,115,3,NA,-83.5283226975498,FALSE,FALSE
"371","BRD-K40274786","54651249","A549","trt_cp","down",-0.486150153084657,2.2368493602502e-05,8.85292556538534e-05,-1.15020413671308,0.749645575224977,115,3,NA,-85.7539588749705,FALSE,FALSE
"372","BRD-K55127335","44142098","A549","trt_cp","down",-0.48565679805399,2.2368493602502e-05,8.85292556538534e-05,-1.14903688623801,-0.0114903688623801,115,3,NA,-88.3892696761995,FALSE,FALSE
"373","BRD-K16956545","54645915","A549","trt_cp","down",-0.48557820652918,2.2368493602502e-05,8.85292556538534e-05,-1.14885094307545,-0.811553021169041,115,3,NA,-85.8150161506342,FALSE,FALSE
"374","BRD-K22449070","60138073","A549","trt_cp","down",-0.485469400451465,2.24120120725458e-05,8.85292556538534e-05,-1.14859351396657,-0.0114859351396657,115,3,NA,-81.4986606791145,FALSE,FALSE
"375","BRD-K57786095","44490110","A549","trt_cp","down",-0.485445455859123,2.24120120725458e-05,8.85292556538534e-05,-1.14853686239712,-1.0891687648787,115,3,NA,-86.3733947845269,FALSE,FALSE
"376","CMPD-1","11382492","A549","trt_cp","down",-0.485333524126546,2.24120120725458e-05,8.85292556538534e-05,-1.14827203816324,-0.0229654407632648,115,3,"GNRHR; MAPK14",-89.5198140707477,FALSE,FALSE
"377","nilutamide","4493","A549","trt_cp","down",-0.485318571099299,2.24120120725458e-05,8.85292556538534e-05,-1.1482366601351,-1.04473342717409,115,3,"AR; KLK3",-81.6345623572048,TRUE,FALSE
"378","tilmicosin",NA,"A549","trt_cp","down",-0.485179559318162,2.24120120725458e-05,8.85292556538534e-05,-1.1479077660173,-1.1479077660173,115,3,NA,-83.7843693374301,FALSE,FALSE
"379","BRD-A13346522","44629407","A549","trt_cp","down",-0.485137105904151,2.24120120725458e-05,8.85292556538534e-05,-1.14780732360851,-0.740476643096792,115,3,NA,-81.9989364216497,FALSE,FALSE
"380","BRD-K09640010","54631446","A549","trt_cp","down",-0.485097590272091,2.24120120725458e-05,8.85292556538534e-05,-1.14771383182789,-1.14921988753236,115,3,NA,-83.7390687780667,FALSE,FALSE
"381","BRD-K00409771","60187515","A549","trt_cp","down",-0.48487022506076,2.24120120725458e-05,8.85292556538534e-05,-1.14717589842407,-0.0229435179684813,115,3,NA,-82.233317576617,FALSE,FALSE
"382","diphemanil","6127","A549","trt_cp","down",-0.48442434354751,2.24555305425896e-05,8.85292556538534e-05,-1.14612096764235,0.0151228150791062,115,3,NA,-82.0550697234696,FALSE,FALSE
"383","BRD-K90697054","23748550","A549","trt_cp","down",-0.484119148219037,2.24555305425896e-05,8.85292556538534e-05,-1.14539889252402,-0.582199249710012,115,3,NA,-87.9579295674781,FALSE,FALSE
"384","BRD-K97629076","619526","A549","trt_cp","down",-0.483965922142902,2.24555305425896e-05,8.85292556538534e-05,-1.14503636817737,-0.0125320781376029,115,3,NA,-87.4428819034113,FALSE,FALSE
"385","CPI-1189",NA,"A549","trt_cp","down",-0.483727654483914,2.24555305425896e-05,8.85292556538534e-05,-1.14447264019071,0,115,3,NA,-85.7736547703459,FALSE,FALSE
"386","BRD-K91987625","5932959","A549","trt_cp","down",-0.483656937079117,2.24555305425896e-05,8.85292556538534e-05,-1.14430532675674,0.358436667588857,115,3,NA,-82.5415583392421,FALSE,FALSE
"387","BRD-K67742177","46905000","A549","trt_cp","down",-0.483487660581792,2.24990490126334e-05,8.85292556538534e-05,-1.14390482800911,-0.0114390482800911,115,3,NA,-83.7843693374301,FALSE,FALSE
"388","BRD-K53461563","53338825","A549","trt_cp","down",-0.483478289884085,2.24990490126334e-05,8.85292556538534e-05,-1.14388265746119,-1.07573321578436,115,3,NA,-83.9291341684393,FALSE,FALSE
"389","BRD-A17718497","46912148","A549","trt_cp","down",-0.483328549398987,2.24990490126334e-05,8.85292556538534e-05,-1.14352837982844,0,115,3,NA,-83.3589379973214,FALSE,FALSE
"390","BRD-A00474148","44825297","A549","trt_cp","down",-0.483265523205397,2.24990490126334e-05,8.85292556538534e-05,-1.14337926337105,-0.967870415255123,115,3,NA,-85.8465295832349,FALSE,FALSE
"391","QX-222","5014","A549","trt_cp","down",-0.482440027082972,2.25425674826771e-05,8.85292556538534e-05,-1.1414261856052,0.89282606994795,115,3,NA,-85.1236902229575,FALSE,FALSE
"392","KU-C103853","44483164","A549","trt_cp","down",-0.482327823554267,2.25425674826771e-05,8.85292556538534e-05,-1.14116071831685,-0.0114116071831685,115,3,NA,-84.0285984400851,FALSE,FALSE
"393","BRD-K68252161",NA,"A549","trt_cp","down",-0.482327717820469,2.25425674826771e-05,8.85292556538534e-05,-1.14116046815659,-1.07311165826948,115,3,NA,-84.4865280075632,FALSE,FALSE
