"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0006446","BP","GO:0006446","regulation of translational initiation","4/41","257/22568",0.00119480613990996,0.00803502916091774,0.00444005607333475,"pi-103/ly-294002/ku-0063794/pentoxifylline",4
"GO:0048741","BP","GO:0048741","skeletal muscle fiber development","4/41","257/22568",0.00119480613990996,0.00803502916091774,0.00444005607333475,"entinostat/vorinostat/panobinostat/obatoclax",4
"GO:0045912","BP","GO:0045912","negative regulation of carbohydrate metabolic process","5/41","444/22568",0.00120504467084961,0.00809246900086051,0.00447179660657759,"vorinostat/dasatinib/ly-294002/panobinostat/icosapent",5
"GO:0034114","BP","GO:0034114","regulation of heterotypic cell-cell adhesion","4/41","258/22568",0.00121203830628181,0.0081279868415635,0.00449142331871102,"dasatinib/ly-294002/vandetanib/pentoxifylline",4
"GO:0008331","MF","GO:0008331","high voltage-gated calcium channel activity","3/41","116/22568",0.00122334449223027,0.00818079458478814,0.00452060421355632,"nifedipine/spironolactone/gabapentin",3
"GO:0086007","MF","GO:0086007","voltage-gated calcium channel activity involved in cardiac muscle cell action potential","3/41","116/22568",0.00122334449223027,0.00818079458478814,0.00452060421355632,"nifedipine/spironolactone/gabapentin",3
"GO:0061098","BP","GO:0061098","positive regulation of protein tyrosine kinase activity","5/41","446/22568",0.00122928587063045,0.00820901264869188,0.00453619716082563,"thioridazine/dasatinib/pentoxifylline/gabapentin/erlotinib",5
"GO:0055078","BP","GO:0055078","sodium ion homeostasis","5/41","447/22568",0.00124154143957849,0.00827925815931504,0.00457501394665435,"nifedipine/spironolactone/pentoxifylline/gabapentin/icosapent",5
"GO:0001772","CC","GO:0001772","immunological synapse","3/41","117/22568",0.0012539611232852,0.00833875402485893,0.00460789061378972,"dasatinib/ly-294002/pentoxifylline",3
"GO:0043015","MF","GO:0043015","gamma-tubulin binding","3/41","117/22568",0.0012539611232852,0.00833875402485893,0.00460789061378972,"papaverine/dasatinib/pentoxifylline",3
"GO:0017136","MF","GO:0017136","NAD-dependent histone deacetylase activity","4/41","261/22568",0.00126478151750764,0.00839282513821885,0.00463776963108482,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0031594","CC","GO:0031594","neuromuscular junction","5/41","449/22568",0.00126632459910915,0.00839282513821885,0.00463776963108482,"vorinostat/dasatinib/panobinostat/ambenonium/pentoxifylline",5
"GO:0050975","BP","GO:0050975","sensory perception of touch","2/41","29/22568",0.00126737292355654,0.00839282513821885,0.00463776963108482,"nifedipine/spironolactone",2
"GO:0007062","BP","GO:0007062","sister chromatid cohesion","4/41","262/22568",0.00128271466921102,0.00846292007962796,0.00467650321425927,"bi-2536/vorinostat/ly-294002/panobinostat",4
"GO:0070989","BP","GO:0070989","oxidative demethylation","4/41","262/22568",0.00128271466921102,0.00846292007962796,0.00467650321425927,"vemurafenib/suprofen/nifedipine/lapatinib",4
"GO:0000726","BP","GO:0000726","non-recombinational repair","3/41","118/22568",0.00128505749531263,0.00846292007962796,0.00467650321425927,"fludarabine/pi-103/ly-294002",3
"GO:0046069","BP","GO:0046069","cGMP catabolic process","3/41","118/22568",0.00128505749531263,0.00846292007962796,0.00467650321425927,"papaverine/ly-294002/pentoxifylline",3
"GO:0034109","BP","GO:0034109","homotypic cell-cell adhesion","5/41","451/22568",0.00129147323816172,0.00849344055111043,0.00469336844300366,"pi-103/dasatinib/ly-294002/vandetanib/as-605240",5
"GO:0045727","BP","GO:0045727","positive regulation of translation","5/41","452/22568",0.00130418565840868,0.00855344871979726,0.00472652820241358,"pi-103/ly-294002/ku-0063794/lapatinib/pentoxifylline",5
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","5/41","452/22568",0.00130418565840868,0.00855344871979726,0.00472652820241358,"fludarabine/bi-2536/pi-103/ly-294002/obatoclax",5
"GO:0051787","MF","GO:0051787","misfolded protein binding","3/41","119/22568",0.00131663646889596,0.00860193380767799,0.00475332045227349,"vorinostat/dasatinib/panobinostat",3
"GO:1904837","BP","GO:1904837","beta-catenin-TCF complex assembly","3/41","119/22568",0.00131663646889596,0.00860193380767799,0.00475332045227349,"entinostat/vorinostat/panobinostat",3
"GO:0045777","BP","GO:0045777","positive regulation of blood pressure","5/41","453/22568",0.00131699070461513,0.00860193380767799,0.00475332045227349,"thioridazine/rimonabant/spironolactone/pentoxifylline/gabapentin",5
"GO:0043044","BP","GO:0043044","ATP-dependent chromatin remodeling","3/41","120/22568",0.00134870088569945,0.00876291040117464,0.00484227409354912,"entinostat/vorinostat/panobinostat",3
"GO:0014904","BP","GO:0014904","myotube cell development","4/41","266/22568",0.0013562330883726,0.00876291040117464,0.00484227409354912,"entinostat/vorinostat/panobinostat/obatoclax",4
"GO:0034979","MF","GO:0034979","NAD-dependent protein deacetylase activity","4/41","266/22568",0.0013562330883726,0.00876291040117464,0.00484227409354912,"entinostat/vorinostat/piceatannol/panobinostat",4
"GO:0005958","CC","GO:0005958","DNA-dependent protein kinase-DNA ligase 4 complex","2/41","30/22568",0.00135633973910799,0.00876291040117464,0.00484227409354912,"pi-103/ly-294002",2
"GO:0036342","BP","GO:0036342","post-anal tail morphogenesis","2/41","30/22568",0.00135633973910799,0.00876291040117464,0.00484227409354912,"dasatinib/vandetanib",2
"GO:0070419","CC","GO:0070419","nonhomologous end joining complex","2/41","30/22568",0.00135633973910799,0.00876291040117464,0.00484227409354912,"pi-103/ly-294002",2
"GO:0071839","BP","GO:0071839","apoptotic process in bone marrow","2/41","30/22568",0.00135633973910799,0.00876291040117464,0.00484227409354912,"bi-2536/obatoclax",2
"GO:0097681","BP","GO:0097681","double-strand break repair via alternative nonhomologous end joining","2/41","30/22568",0.00135633973910799,0.00876291040117464,0.00484227409354912,"pi-103/ly-294002",2
"GO:0044774","BP","GO:0044774","mitotic DNA integrity checkpoint","5/41","457/22568",0.00136914555084574,0.00883367521844718,0.00488137784170198,"fludarabine/bi-2536/pi-103/dasatinib/ly-294002",5
"GO:0071872","BP","GO:0071872","cellular response to epinephrine stimulus","4/41","267/22568",0.0013750639071523,0.00885190458975466,0.00489145116305102,"flupirtine/papaverine/spironolactone/pentoxifylline",4
"GO:0006207","BP","GO:0006207","'de novo' pyrimidine nucleobase biosynthetic process","3/41","121/22568",0.00138125356853554,0.00885190458975466,0.00489145116305102,"pi-103/ly-294002/ku-0063794",3
"GO:0033590","BP","GO:0033590","response to cobalamin","3/41","121/22568",0.00138125356853554,0.00885190458975466,0.00489145116305102,"vandetanib/lapatinib/erlotinib",3
"GO:0043921","BP","GO:0043921","modulation by host of viral transcription","3/41","121/22568",0.00138125356853554,0.00885190458975466,0.00489145116305102,"entinostat/vorinostat/panobinostat",3
"GO:0052472","BP","GO:0052472","modulation by host of symbiont transcription","3/41","121/22568",0.00138125356853554,0.00885190458975466,0.00489145116305102,"entinostat/vorinostat/panobinostat",3
"GO:2001024","BP","GO:2001024","negative regulation of response to drug","4/41","268/22568",0.00139407711492157,0.00892107925654893,0.00492967621404582,"dasatinib/rimonabant/sgx-523/pentoxifylline",4
"GO:0032465","BP","GO:0032465","regulation of cytokinesis","5/41","459/22568",0.00139578966555904,0.00892107925654893,0.00492967621404582,"bi-2536/pi-103/ly-294002/nifedipine/obatoclax",5
"GO:0071806","BP","GO:0071806","protein transmembrane transport","3/41","122/22568",0.00141429732143193,0.00902726857909966,0.00498835509835006,"fludarabine/dasatinib/obatoclax",3
"GO:0001764","BP","GO:0001764","neuron migration","5/41","461/22568",0.00142281607726045,0.0090695014122698,0.0050116924308794,"fludarabine/thioridazine/dasatinib/vandetanib/lapatinib",5
"GO:0090314","BP","GO:0090314","positive regulation of protein targeting to membrane","4/41","270/22568",0.00143265450174709,0.00912002224877186,0.00503960960982779,"dasatinib/spironolactone/lapatinib/pentoxifylline",4
"GO:1903306","BP","GO:1903306","negative regulation of regulated secretory pathway","3/41","123/22568",0.00144783492969847,0.00917010582116898,0.00506728516213042,"az-628/vemurafenib/dasatinib",3
"GO:0021889","BP","GO:0021889","olfactory bulb interneuron differentiation","2/41","31/22568",0.00144821511815022,0.00917010582116898,0.00506728516213042,"dasatinib/lapatinib",2
"GO:0042996","BP","GO:0042996","regulation of Golgi to plasma membrane protein transport","2/41","31/22568",0.00144821511815022,0.00917010582116898,0.00506728516213042,"dasatinib/icosapent",2
"GO:0051389","BP","GO:0051389","inactivation of MAPKK activity","2/41","31/22568",0.00144821511815022,0.00917010582116898,0.00506728516213042,"dasatinib/vandetanib",2
"GO:0032088","BP","GO:0032088","negative regulation of NF-kappaB transcription factor activity","4/41","271/22568",0.00145222058211061,0.00918327285875781,0.0050745611015257,"piceatannol/dasatinib/vandetanib/pentoxifylline",4
"GO:0071871","BP","GO:0071871","response to epinephrine","4/41","272/22568",0.00147197285404293,0.00929584975904199,0.00513676968096125,"flupirtine/papaverine/spironolactone/pentoxifylline",4
"GO:0099533","BP","GO:0099533","positive regulation of presynaptic cytosolic calcium concentration","3/41","124/22568",0.00148186915999389,0.00932130891141274,0.00515083808841092,"rimonabant/nifedipine/spironolactone",3
"GO:0099635","MF","GO:0099635","voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels","3/41","124/22568",0.00148186915999389,0.00932130891141274,0.00515083808841092,"rimonabant/nifedipine/spironolactone",3
"GO:0099703","BP","GO:0099703","induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration","3/41","124/22568",0.00148186915999389,0.00932130891141274,0.00515083808841092,"rimonabant/nifedipine/spironolactone",3
"GO:0014856","BP","GO:0014856","skeletal muscle cell proliferation","3/41","125/22568",0.00151640276039237,0.00951343205467212,0.00525700292141565,"dasatinib/vandetanib/icosapent",3
"GO:0014857","BP","GO:0014857","regulation of skeletal muscle cell proliferation","3/41","125/22568",0.00151640276039237,0.00951343205467212,0.00525700292141565,"dasatinib/vandetanib/icosapent",3
"GO:0021551","BP","GO:0021551","central nervous system morphogenesis","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"dasatinib/lapatinib",2
"GO:0045415","BP","GO:0045415","negative regulation of interleukin-8 biosynthetic process","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"dasatinib/vandetanib",2
"GO:0046666","BP","GO:0046666","retinal cell programmed cell death","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"fludarabine/obatoclax",2
"GO:0048087","BP","GO:0048087","positive regulation of developmental pigmentation","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"fludarabine/obatoclax",2
"GO:0097136","CC","GO:0097136","Bcl-2 family protein complex","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"fludarabine/obatoclax",2
"GO:1905097","BP","GO:1905097","regulation of guanyl-nucleotide exchange factor activity","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"dasatinib/sgx-523",2
"GO:2001015","BP","GO:2001015","negative regulation of skeletal muscle cell differentiation","2/41","32/22568",0.00154298872097884,0.0095918777335425,0.00530035101710016,"dasatinib/vandetanib",2
"GO:1901298","BP","GO:1901298","regulation of hydrogen peroxide-mediated programmed cell death","3/41","126/22568",0.00155143846044986,0.00962815350914497,0.00532039655452796,"vorinostat/panobinostat/sgx-523",3
"GO:0044728","BP","GO:0044728","DNA methylation or demethylation","4/41","276/22568",0.00155286284574926,0.00962815350914497,0.00532039655452796,"rucaparib/pi-103/ly-294002/as-605240",4
"GO:0002866","BP","GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","3/41","127/22568",0.00158697897127025,0.00981415789236908,0.00542318023768099,"dasatinib/rimonabant/vandetanib",3
"GO:0098781","BP","GO:0098781","ncRNA transcription","3/41","127/22568",0.00158697897127025,0.00981415789236908,0.00542318023768099,"pi-103/ly-294002/ku-0063794",3
"GO:0034704","CC","GO:0034704","calcium channel complex","5/41","473/22568",0.00159319291016992,0.00983982356954685,0.00543736276814195,"papaverine/nifedipine/spironolactone/pentoxifylline/gabapentin",5
"GO:0014031","BP","GO:0014031","mesenchymal cell development","5/41","474/22568",0.00160804077707004,0.00991867842829232,0.00548093697147997,"dasatinib/nifedipine/vandetanib/obatoclax/lapatinib",5
"GO:0060968","BP","GO:0060968","regulation of gene silencing","5/41","475/22568",0.00162299060975701,0.00995957872227077,0.00550353795960874,"piceatannol/vandetanib/lapatinib/icosapent/erlotinib",5
"GO:0006458","BP","GO:0006458","'de novo' protein folding","3/41","128/22568",0.00162302698557139,0.00995957872227077,0.00550353795960874,"dasatinib/vandetanib/erlotinib",3
"GO:0043330","BP","GO:0043330","response to exogenous dsRNA","3/41","128/22568",0.00162302698557139,0.00995957872227077,0.00550353795960874,"piceatannol/dasatinib/vandetanib",3
"GO:0060372","BP","GO:0060372","regulation of atrial cardiac muscle cell membrane repolarization","3/41","128/22568",0.00162302698557139,0.00995957872227077,0.00550353795960874,"flupirtine/nifedipine/spironolactone",3
"GO:0051393","MF","GO:0051393","alpha-actinin binding","4/41","280/22568",0.00163680780353378,0.00996512142294054,0.00550660078629905,"nifedipine/spironolactone/pentoxifylline/icosapent",4
"GO:0032242","BP","GO:0032242","regulation of nucleoside transport","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"pentoxifylline/gabapentin",2
"GO:0032244","BP","GO:0032244","positive regulation of nucleoside transport","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"pentoxifylline/gabapentin",2
"GO:0032795","MF","GO:0032795","heterotrimeric G-protein binding","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"pentoxifylline/gabapentin",2
"GO:0032899","BP","GO:0032899","regulation of neurotrophin production","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"pentoxifylline/gabapentin",2
"GO:0032900","BP","GO:0032900","negative regulation of neurotrophin production","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"pentoxifylline/gabapentin",2
"GO:0097104","BP","GO:0097104","postsynaptic membrane assembly","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"dasatinib/vandetanib",2
"GO:0099582","MF","GO:0099582","neurotransmitter receptor activity involved in regulation of presynaptic cytosolic calcium ion concentration","2/41","33/22568",0.00164065023427188,0.00996512142294054,0.00550660078629905,"pentoxifylline/gabapentin",2
"GO:0060571","BP","GO:0060571","morphogenesis of an epithelial fold","4/41","281/22568",0.00165827848502888,0.0100545135038323,0.00555599772608892,"spironolactone/vandetanib/lapatinib/erlotinib",4
"GO:0005547","MF","GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","3/41","129/22568",0.00165958517775085,0.0100545135038323,0.00555599772608892,"dasatinib/ly-294002/vandetanib",3
"GO:0018394","BP","GO:0018394","peptidyl-lysine acetylation","5/41","478/22568",0.00166845619880427,0.0100954304008868,0.00557860788886868,"entinostat/vorinostat/piceatannol/ly-294002/panobinostat",5
"GO:1901862","BP","GO:1901862","negative regulation of muscle tissue development","4/41","282/22568",0.00167994483508967,0.0101520620706053,0.00560990183740839,"dasatinib/ly-294002/vandetanib/icosapent",4
"GO:0060055","BP","GO:0060055","angiogenesis involved in wound healing","3/41","130/22568",0.00169665620395156,0.0102271261446789,0.00565138130080611,"pi-103/ly-294002/as-605240",3
"GO:0060236","BP","GO:0060236","regulation of mitotic spindle organization","3/41","130/22568",0.00169665620395156,0.0102271261446789,0.00565138130080611,"rucaparib/bi-2536/ly-294002",3
"GO:0051385","BP","GO:0051385","response to mineralocorticoid","5/41","480/22568",0.00169928430366986,0.0102300347978509,0.00565298858597242,"rucaparib/dasatinib/nifedipine/spironolactone/as-605240",5
"GO:1902644","BP","GO:1902644","tertiary alcohol metabolic process","4/41","283/22568",0.00170180779863361,0.0102323071675726,0.00565424426890545,"nifedipine/ranirestat/spironolactone/ebpc",4
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex","4/41","284/22568",0.00172386832000576,0.0103518943951983,0.00572032666707466,"thioridazine/flupirtine/nifedipine/spironolactone",4
"GO:0010421","BP","GO:0010421","hydrogen peroxide-mediated programmed cell death","3/41","131/22568",0.00173424270212725,0.0103749927274062,0.00573309051498977,"vorinostat/panobinostat/sgx-523",3
"GO:0017081","MF","GO:0017081","chloride channel regulator activity","3/41","131/22568",0.00173424270212725,0.0103749927274062,0.00573309051498977,"thioridazine/ly-294002/icosapent",3
"GO:0097468","BP","GO:0097468","programmed cell death in response to reactive oxygen species","3/41","131/22568",0.00173424270212725,0.0103749927274062,0.00573309051498977,"vorinostat/panobinostat/sgx-523",3
"GO:0019827","BP","GO:0019827","stem cell population maintenance","4/41","285/22568",0.00174612734296246,0.0104199438939237,0.00575792996434364,"az-628/vemurafenib/dasatinib/vandetanib",4
"GO:0090313","BP","GO:0090313","regulation of protein targeting to membrane","4/41","285/22568",0.00174612734296246,0.0104199438939237,0.00575792996434364,"dasatinib/spironolactone/lapatinib/pentoxifylline",4
"GO:0098586","BP","GO:0098586","cellular response to virus","4/41","286/22568",0.00176858581065514,0.0105276119166089,0.00581742595974744,"piceatannol/dasatinib/ly-294002/obatoclax",4
"GO:1902042","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/41","286/22568",0.00176858581065514,0.0105276119166089,0.00581742595974744,"az-628/vemurafenib/obatoclax/pentoxifylline",4
"GO:0019856","BP","GO:0019856","pyrimidine nucleobase biosynthetic process","3/41","132/22568",0.0017723472921077,0.0105368477416079,0.00582252956050082,"pi-103/ly-294002/ku-0063794",3
"GO:0010715","BP","GO:0010715","regulation of extracellular matrix disassembly","3/41","133/22568",0.00181097257566381,0.0107530725289727,0.00594201265895854,"dasatinib/saxagliptin/vandetanib",3
"GO:0002377","BP","GO:0002377","immunoglobulin production","5/41","488/22568",0.00182681323181122,0.0108336386682536,0.00598653249440101,"pi-103/dasatinib/ly-294002/vandetanib/pentoxifylline",5
"GO:1902893","BP","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","4/41","289/22568",0.00183716730425102,0.0108680070802343,0.00600552404667663,"vorinostat/panobinostat/pentoxifylline/icosapent",4
"GO:2001258","BP","GO:2001258","negative regulation of cation channel activity","4/41","289/22568",0.00183716730425102,0.0108680070802343,0.00600552404667663,"dasatinib/nifedipine/spironolactone/vandetanib",4
"GO:0001727","MF","GO:0001727","lipid kinase activity","2/41","35/22568",0.00184459587052768,0.0108849419686584,0.00601488205306251,"ski-ii/pi-103",2
"GO:0002089","BP","GO:0002089","lens morphogenesis in camera-type eye","2/41","35/22568",0.00184459587052768,0.0108849419686584,0.00601488205306251,"dasatinib/vandetanib",2
"GO:0001977","BP","GO:0001977","renal system process involved in regulation of blood volume","3/41","134/22568",0.00185012113657251,0.0108905896039231,0.00601800286529044,"spironolactone/pentoxifylline/gabapentin",3
"GO:0051525","MF","GO:0051525","NFAT protein binding","3/41","134/22568",0.00185012113657251,0.0108905896039231,0.00601800286529044,"dasatinib/ly-294002/icosapent",3
"GO:0005080","MF","GO:0005080","protein kinase C binding","5/41","490/22568",0.00185976690886813,0.0109204047062601,0.00603447831591513,"entinostat/vorinostat/dasatinib/ly-294002/panobinostat",5
"GO:0030315","CC","GO:0030315","T-tubule","5/41","490/22568",0.00185976690886813,0.0109204047062601,0.00603447831591513,"thioridazine/nifedipine/spironolactone/gabapentin/icosapent",5
"GO:0044304","CC","GO:0044304","main axon","4/41","291/22568",0.00188390278608774,0.0110153363544854,0.00608693635095303,"flupirtine/nifedipine/pentoxifylline/gabapentin",4
"GO:1900543","BP","GO:1900543","negative regulation of purine nucleotide metabolic process","4/41","291/22568",0.00188390278608774,0.0110153363544854,0.00608693635095303,"rucaparib/vorinostat/panobinostat/icosapent",4
"GO:1903579","BP","GO:1903579","negative regulation of ATP metabolic process","4/41","291/22568",0.00188390278608774,0.0110153363544854,0.00608693635095303,"rucaparib/vorinostat/panobinostat/icosapent",4
"GO:0032229","BP","GO:0032229","negative regulation of synaptic transmission, GABAergic","3/41","135/22568",0.00188979554068142,0.0110153363544854,0.00608693635095303,"tiagabine/pentoxifylline/gabapentin",3
"GO:0042036","BP","GO:0042036","negative regulation of cytokine biosynthetic process","3/41","135/22568",0.00188979554068142,0.0110153363544854,0.00608693635095303,"dasatinib/vandetanib/pentoxifylline",3
"GO:0071313","BP","GO:0071313","cellular response to caffeine","3/41","135/22568",0.00188979554068142,0.0110153363544854,0.00608693635095303,"nifedipine/spironolactone/icosapent",3
"GO:0007520","BP","GO:0007520","myoblast fusion","4/41","292/22568",0.00190757769247925,0.0110918663874891,0.00612922588482099,"dasatinib/ly-294002/nifedipine/spironolactone",4
"GO:0033613","MF","GO:0033613","activating transcription factor binding","4/41","292/22568",0.00190757769247925,0.0110918663874891,0.00612922588482099,"entinostat/vorinostat/panobinostat/icosapent",4
"GO:0034644","BP","GO:0034644","cellular response to UV","5/41","493/22568",0.00191001512065557,0.0110925116873152,0.00612958246939021,"fludarabine/rucaparib/piceatannol/pi-103/ly-294002",5
"GO:0003179","BP","GO:0003179","heart valve morphogenesis","3/41","136/22568",0.00192999833597346,0.0111222158639788,0.00614599662388267,"pi-103/ly-294002/ku-0063794",3
"GO:0031258","CC","GO:0031258","lamellipodium membrane","3/41","136/22568",0.00192999833597346,0.0111222158639788,0.00614599662388267,"dasatinib/saxagliptin/vandetanib",3
"GO:0045622","BP","GO:0045622","regulation of T-helper cell differentiation","3/41","136/22568",0.00192999833597346,0.0111222158639788,0.00614599662388267,"thioridazine/dasatinib/vandetanib",3
"GO:0070603","CC","GO:0070603","SWI/SNF superfamily-type complex","3/41","136/22568",0.00192999833597346,0.0111222158639788,0.00614599662388267,"entinostat/vorinostat/panobinostat",3
"GO:0090224","BP","GO:0090224","regulation of spindle organization","3/41","136/22568",0.00192999833597346,0.0111222158639788,0.00614599662388267,"rucaparib/bi-2536/ly-294002",3
"GO:0002902","BP","GO:0002902","regulation of B cell apoptotic process","4/41","293/22568",0.00193145862738558,0.0111222158639788,0.00614599662388267,"fludarabine/dasatinib/vandetanib/pentoxifylline",4
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","4/41","293/22568",0.00193145862738558,0.0111222158639788,0.00614599662388267,"vorinostat/dasatinib/panobinostat/sgx-523",4
"GO:0038062","MF","GO:0038062","protein tyrosine kinase collagen receptor activity","2/41","36/22568",0.00195085949823723,0.0111933791667811,0.00618532057012829,"dasatinib/vandetanib",2
"GO:0071389","BP","GO:0071389","cellular response to mineralocorticoid stimulus","2/41","36/22568",0.00195085949823723,0.0111933791667811,0.00618532057012829,"nifedipine/spironolactone",2
"GO:1900453","BP","GO:1900453","negative regulation of long-term synaptic depression","2/41","36/22568",0.00195085949823723,0.0111933791667811,0.00618532057012829,"pentoxifylline/gabapentin",2
"GO:0098727","BP","GO:0098727","maintenance of cell number","4/41","294/22568",0.00195554652854599,0.011206785875129,0.00619272894857113,"az-628/vemurafenib/dasatinib/vandetanib",4
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","5/41","498/22568",0.00199597170937613,0.0114247216210149,0.00631315750119221,"fludarabine/vorinostat/pi-103/dasatinib/panobinostat",5
"GO:0086019","BP","GO:0086019","cell-cell signaling involved in cardiac conduction","4/41","296/22568",0.00200434697683736,0.0114589045390414,0.00633204655184136,"flupirtine/nifedipine/spironolactone/gabapentin",4
"GO:2000302","BP","GO:2000302","positive regulation of synaptic vesicle exocytosis","3/41","138/22568",0.00201199920310075,0.0114888768866879,0.00634860889424669,"rimonabant/nifedipine/spironolactone",3
"GO:0000768","BP","GO:0000768","syncytium formation by plasma membrane fusion","4/41","297/22568",0.00202906139565233,0.0115448266521125,0.00637952603104859,"dasatinib/ly-294002/nifedipine/spironolactone",4
"GO:0021510","BP","GO:0021510","spinal cord development","4/41","297/22568",0.00202906139565233,0.0115448266521125,0.00637952603104859,"pi-103/ly-294002/ku-0063794/spironolactone",4
"GO:0140253","BP","GO:0140253","cell-cell fusion","4/41","297/22568",0.00202906139565233,0.0115448266521125,0.00637952603104859,"dasatinib/ly-294002/nifedipine/spironolactone",4
"GO:0010763","BP","GO:0010763","positive regulation of fibroblast migration","3/41","139/22568",0.00205380228215635,0.0116098548207135,0.00641545977928422,"dasatinib/ly-294002/icosapent",3
"GO:0006949","BP","GO:0006949","syncytium formation","4/41","298/22568",0.00205398652405913,0.0116098548207135,0.00641545977928422,"dasatinib/ly-294002/nifedipine/spironolactone",4
"GO:0051482","BP","GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","4/41","298/22568",0.00205398652405913,0.0116098548207135,0.00641545977928422,"ly-456236/thioridazine/rimonabant/nifedipine",4
"GO:0008320","MF","GO:0008320","protein transmembrane transporter activity","2/41","37/22568",0.00205997004578934,0.0116098548207135,0.00641545977928422,"fludarabine/obatoclax",2
"GO:0022884","MF","GO:0022884","macromolecule transmembrane transporter activity","2/41","37/22568",0.00205997004578934,0.0116098548207135,0.00641545977928422,"fludarabine/obatoclax",2
"GO:0034988","MF","GO:0034988","Fc-gamma receptor I complex binding","2/41","37/22568",0.00205997004578934,0.0116098548207135,0.00641545977928422,"dasatinib/vandetanib",2
"GO:0038064","MF","GO:0038064","collagen receptor activity","2/41","37/22568",0.00205997004578934,0.0116098548207135,0.00641545977928422,"dasatinib/vandetanib",2
"GO:0046929","BP","GO:0046929","negative regulation of neurotransmitter secretion","2/41","37/22568",0.00205997004578934,0.0116098548207135,0.00641545977928422,"az-628/vemurafenib",2
"GO:0001784","MF","GO:0001784","phosphotyrosine residue binding","4/41","299/22568",0.00207912329591162,0.0117039667944588,0.00646746487251199,"pi-103/dasatinib/ly-294002/vandetanib",4
"GO:0090199","BP","GO:0090199","regulation of release of cytochrome c from mitochondria","4/41","300/22568",0.00210447264424149,0.0118326952449805,0.00653859859550206,"fludarabine/ly-294002/spironolactone/obatoclax",4
"GO:0101020","MF","GO:0101020","estrogen 16-alpha-hydroxylase activity","3/41","141/22568",0.00213902611714337,0.0120128109853234,0.00663812828864902,"vemurafenib/nifedipine/lapatinib",3
"GO:0060292","BP","GO:0060292","long-term synaptic depression","4/41","302/22568",0.00215581279826026,0.0120786315183372,0.00667449988749513,"thioridazine/bi-2536/pentoxifylline/gabapentin",4
"GO:0060997","BP","GO:0060997","dendritic spine morphogenesis","4/41","302/22568",0.00215581279826026,0.0120786315183372,0.00667449988749513,"vorinostat/dasatinib/panobinostat/vandetanib",4
"GO:0032241","BP","GO:0032241","positive regulation of nucleobase-containing compound transport","2/41","38/22568",0.00217191733090646,0.0121261145594403,0.00670073841890654,"pentoxifylline/gabapentin",2
"GO:0045627","BP","GO:0045627","positive regulation of T-helper 1 cell differentiation","2/41","38/22568",0.00217191733090646,0.0121261145594403,0.00670073841890654,"dasatinib/vandetanib",2
"GO:1904424","BP","GO:1904424","regulation of GTP binding","2/41","38/22568",0.00217191733090646,0.0121261145594403,0.00670073841890654,"dasatinib/sgx-523",2
"GO:0030552","MF","GO:0030552","cAMP binding","3/41","142/22568",0.00218245177483522,0.0121564603532878,0.00671750712298643,"papaverine/ly-294002/pentoxifylline",3
"GO:1902805","BP","GO:1902805","positive regulation of synaptic vesicle transport","3/41","142/22568",0.00218245177483522,0.0121564603532878,0.00671750712298643,"rimonabant/nifedipine/spironolactone",3
"GO:0099522","CC","GO:0099522","region of cytosol","4/41","304/22568",0.00220801443336376,0.0122701781098816,0.00678034612527236,"pi-103/dasatinib/ly-294002/ku-0063794",4
"GO:1901379","BP","GO:1901379","regulation of potassium ion transmembrane transport","4/41","304/22568",0.00220801443336376,0.0122701781098816,0.00678034612527236,"thioridazine/flupirtine/nifedipine/spironolactone",4
