LV	Sample	Value	X	V1	V3	disease
55,KEGG_INSULIN_SIGNALING_PATHWAY	SRR6078288	-0.04670695174288247	15	1593624	C8399	control
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078288	-0.019564639153982728	15	1593624	C8399	control
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	SRR6078288	-0.01468543627718223	15	1593624	C8399	control
58,SVM Dendritic cells resting	SRR6078288	0.02866865074472276	15	1593624	C8399	control
59,REACTOME_HIV_INFECTION	SRR6078288	-0.07557054596935027	15	1593624	C8399	control
60,IRIS_NKcell-control	SRR6078288	0.01696843426031538	15	1593624	C8399	control
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	SRR6078288	-0.040764026816168614	15	1593624	C8399	control
62,IRIS_DendriticCell-Control	SRR6078288	-0.02740957646209265	15	1593624	C8399	control
63,DMAP_ERY4	SRR6078288	0.005974212192243306	15	1593624	C8399	control
64,DMAP_DENDA2	SRR6078288	-0.006165326427921759	15	1593624	C8399	control
65,SVM NK cells resting	SRR6078288	0.0038646775859369348	15	1593624	C8399	control
66,IRIS_Neutrophil-Resting	SRR6078288	-0.008036132287720483	15	1593624	C8399	control
67,REACTOME_COLLAGEN_FORMATION	SRR6078288	-0.02026550431170584	15	1593624	C8399	control
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078288	-0.042434260071752286	15	1593624	C8399	control
69,PID_EPHBFWDPATHWAY	SRR6078288	-0.024425611654829347	15	1593624	C8399	control
70,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078288	-0.03489989494320503	15	1593624	C8399	control
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	SRR6078288	-0.041882632268201644	15	1593624	C8399	control
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.0035956178081084636	15	1593624	C8399	control
LV 73	SRR6078288	-0.04070032410794157	15	1593624	C8399	control
74,KEGG_NOTCH_SIGNALING_PATHWAY	SRR6078288	-0.009493223587434482	15	1593624	C8399	control
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.012902046372103536	15	1593624	C8399	control
76,KEGG_CELL_CYCLE	SRR6078288	-0.04810839994924964	15	1593624	C8399	control
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078288	0.003317309355454613	15	1593624	C8399	control
78,IRIS_Neutrophil-Resting	SRR6078288	-0.009997354420531247	15	1593624	C8399	control
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078288	-0.020333615948519346	15	1593624	C8399	control
80,KEGG_ENDOCYTOSIS	SRR6078288	-0.04055484828894933	15	1593624	C8399	control
LV 81	SRR6078288	-0.031262034501674314	15	1593624	C8399	control
82,REACTOME_METABOLISM_OF_RNA	SRR6078288	-0.02753190430496821	15	1593624	C8399	control
83,SVM Monocytes	SRR6078288	0.001329863072883481	15	1593624	C8399	control
84,REACTOME_RNA_POL_III_TRANSCRIPTION	SRR6078288	-0.058591825493423545	15	1593624	C8399	control
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	SRR6078288	0.011645874660873459	15	1593624	C8399	control
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	SRR6078288	-0.048039129428906965	15	1593624	C8399	control
87,REACTOME_CELL_CYCLE_MITOTIC	SRR6078288	-0.05715841416303848	15	1593624	C8399	control
88,REACTOME_MUSCLE_CONTRACTION	SRR6078288	0.004159575369124595	15	1593624	C8399	control
89,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.03711183012926099	15	1593624	C8399	control
90,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078288	-0.03943516237335199	15	1593624	C8399	control
91,KEGG_PYRUVATE_METABOLISM	SRR6078288	-0.035654232004084796	15	1593624	C8399	control
92,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.0624194688976034	15	1593624	C8399	control
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078288	-0.04658082838589898	15	1593624	C8399	control
LV 94	SRR6078288	-0.04958186649006115	15	1593624	C8399	control
95,PID_DELTANP63PATHWAY	SRR6078288	-0.01261092902465681	15	1593624	C8399	control
96,REACTOME_SIGNALLING_BY_NGF	SRR6078288	-0.04228854698614534	15	1593624	C8399	control
97,PID_DELTANP63PATHWAY	SRR6078288	-0.0031462450822808967	15	1593624	C8399	control
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	0.051584846580249186	15	1593624	C8399	control
99,DMAP_ERY3	SRR6078288	-0.03791489317544214	15	1593624	C8399	control
LV 100	SRR6078288	-0.04929526145504514	15	1593624	C8399	control
101,IRIS_Neutrophil-Resting	SRR6078288	-0.004008777432415276	15	1593624	C8399	control
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	SRR6078288	-0.05064727443428197	15	1593624	C8399	control
103,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.03668868869705842	15	1593624	C8399	control
104,SVM Mast cells resting	SRR6078288	-0.027975333439510676	15	1593624	C8399	control
105,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	SRR6078288	-0.0229538169438776	15	1593624	C8399	control
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	SRR6078288	-0.02554128551791641	15	1593624	C8399	control
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	SRR6078288	-0.056110887936001844	15	1593624	C8399	control
108,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078288	-0.02154813511246472	15	1593624	C8399	control
109,PID_ERBB1_DOWNSTREAM_PATHWAY	SRR6078288	-0.03562959072233458	15	1593624	C8399	control
110,REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	SRR6078288	-0.03533484179428372	15	1593624	C8399	control
111,PID_AURORA_A_PATHWAY	SRR6078288	-0.012954288970751406	15	1593624	C8399	control
LV 112	SRR6078288	-0.026194447884627037	15	1593624	C8399	control
113,REACTOME_METABOLISM_OF_RNA	SRR6078288	-0.02629465663181291	15	1593624	C8399	control
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.013451178244979213	15	1593624	C8399	control
LV 115	SRR6078288	-0.047080441738282505	15	1593624	C8399	control
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078288	-0.023641556821803543	15	1593624	C8399	control
117,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	SRR6078288	-0.05814361923708555	15	1593624	C8399	control
118,KEGG_CELL_CYCLE	SRR6078288	-0.007519442816696693	15	1593624	C8399	control
LV 119	SRR6078288	-0.020624494320504023	15	1593624	C8399	control
120,KEGG_PARKINSONS_DISEASE	SRR6078288	-0.02612071702746708	15	1593624	C8399	control
LV 121	SRR6078288	-0.031656458708268095	15	1593624	C8399	control
122,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078288	-0.03824725444299795	15	1593624	C8399	control
LV 123	SRR6078288	-0.021318008708287494	15	1593624	C8399	control
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	SRR6078288	-0.04821516616283787	15	1593624	C8399	control
125,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078288	-0.04487962801627091	15	1593624	C8399	control
LV 126	SRR6078288	-0.01917093346728098	15	1593624	C8399	control
127,REACTOME_NEURONAL_SYSTEM	SRR6078288	-0.02248110373754019	15	1593624	C8399	control
128,KEGG_PURINE_METABOLISM	SRR6078288	-0.02808885610333898	15	1593624	C8399	control
LV 129	SRR6078288	-0.04381217231913746	15	1593624	C8399	control
LV 130	SRR6078288	-0.0348520763156698	15	1593624	C8399	control
131,REACTOME_OPIOID_SIGNALLING	SRR6078288	-0.051334701874582764	15	1593624	C8399	control
132,REACTOME_SIGNALING_BY_SCF_KIT	SRR6078288	-0.03747165013635153	15	1593624	C8399	control
133,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.028631657292858097	15	1593624	C8399	control
134,REACTOME_DIABETES_PATHWAYS	SRR6078288	-0.03981320351736483	15	1593624	C8399	control
LV 135	SRR6078288	-0.049816666471240945	15	1593624	C8399	control
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	SRR6078288	-0.007404038117275244	15	1593624	C8399	control
LV 137	SRR6078288	-0.04613574761387321	15	1593624	C8399	control
LV 138	SRR6078288	-0.03880008745843114	15	1593624	C8399	control
139,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078288	-0.012212625388391487	15	1593624	C8399	control
140,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	SRR6078288	-0.04612076946839075	15	1593624	C8399	control
141,DMAP_ERY5	SRR6078288	-0.03481156721520927	15	1593624	C8399	control
LV 142	SRR6078288	-0.032541231072657315	15	1593624	C8399	control
LV 143	SRR6078288	-0.020543832549746354	15	1593624	C8399	control
144,REACTOME_SIGNALING_BY_RHO_GTPASES	SRR6078288	-0.04755061957207654	15	1593624	C8399	control
145,REACTOME_SIGNALING_BY_ILS	SRR6078288	-0.0391863352837465	15	1593624	C8399	control
146,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078288	-0.021547925465602087	15	1593624	C8399	control
147,PID_AURORA_B_PATHWAY	SRR6078288	0.06580103033261514	15	1593624	C8399	control
148,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.04243740209061312	15	1593624	C8399	control
LV 149	SRR6078288	-0.039919666043371646	15	1593624	C8399	control
150,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078288	-0.04204761889630943	15	1593624	C8399	control
151,IRIS_Monocyte-Day1	SRR6078288	0.011369488661835715	15	1593624	C8399	control
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	SRR6078288	-0.0027823504760622828	15	1593624	C8399	control
LV 153	SRR6078288	-0.05802640832677758	15	1593624	C8399	control
LV 154	SRR6078288	-0.03873604620766674	15	1593624	C8399	control
155,KEGG_OOCYTE_MEIOSIS	SRR6078288	-0.024043134060118772	15	1593624	C8399	control
156,DMAP_MONO2	SRR6078288	-0.010895624047368583	15	1593624	C8399	control
157,PID_HES_HEYPATHWAY	SRR6078288	-0.025404157062427022	15	1593624	C8399	control
LV 158	SRR6078288	-0.02007107310296738	15	1593624	C8399	control
LV 159	SRR6078288	-0.01529801328736568	15	1593624	C8399	control
LV 160	SRR6078288	-0.0043607384324229614	15	1593624	C8399	control
161,PID_ARF6_TRAFFICKINGPATHWAY	SRR6078288	-0.0647615431092692	15	1593624	C8399	control
162,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	SRR6078288	-0.016027616733065957	15	1593624	C8399	control
163,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	SRR6078288	-0.028137773766895652	15	1593624	C8399	control
LV 164	SRR6078288	-0.024409647153951178	15	1593624	C8399	control
165,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078288	-0.01381841376882499	15	1593624	C8399	control
LV 166	SRR6078288	-0.0455176914379709	15	1593624	C8399	control
LV 167	SRR6078288	-0.027583418261726465	15	1593624	C8399	control
168,REACTOME_MITOTIC_G1_G1_S_PHASES	SRR6078288	-0.032175344749847325	15	1593624	C8399	control
169,IRIS_Monocyte-Day7	SRR6078288	-0.026427510491324985	15	1593624	C8399	control
170,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	SRR6078288	-0.019950287577583877	15	1593624	C8399	control
171,REACTOME_CELL_CYCLE	SRR6078288	-0.10982842729486902	15	1593624	C8399	control
LV 172	SRR6078288	-0.03481139384759006	15	1593624	C8399	control
LV 173	SRR6078288	-0.02601343615793486	15	1593624	C8399	control
174,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.04531327208286659	15	1593624	C8399	control
175,SVM NK cells activated	SRR6078288	-0.009205552464032353	15	1593624	C8399	control
176,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078288	-0.10383850990930699	15	1593624	C8399	control
177,PID_CDC42_PATHWAY	SRR6078288	-0.030768817222424475	15	1593624	C8399	control
LV 178	SRR6078288	-0.015125198246226644	15	1593624	C8399	control
LV 179	SRR6078288	-0.03860935098840444	15	1593624	C8399	control
LV 180	SRR6078288	-0.0412576024903052	15	1593624	C8399	control
LV 181	SRR6078288	-0.04274025442738344	15	1593624	C8399	control
LV 182	SRR6078288	-0.01722394162833886	15	1593624	C8399	control
183,IRIS_DendriticCell-LPSstimulated	SRR6078288	-0.022986883549346495	15	1593624	C8399	control
LV 184	SRR6078288	-0.0397895021690205	15	1593624	C8399	control
185,PID_DELTANP63PATHWAY	SRR6078288	-0.022205721493386805	15	1593624	C8399	control
186,SVM T cells CD4 memory activated	SRR6078288	0.015264785454009415	15	1593624	C8399	control
187,KEGG_OOCYTE_MEIOSIS	SRR6078288	-0.008549218023998459	15	1593624	C8399	control
188,KEGG_PATHWAYS_IN_CANCER	SRR6078288	-0.02431086988198256	15	1593624	C8399	control
189,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.0317397401235363	15	1593624	C8399	control
190,MIPS_SPLICEOSOME	SRR6078288	-0.03977291288298511	15	1593624	C8399	control
191,KEGG_LYSOSOME	SRR6078288	-0.07705549923478504	15	1593624	C8399	control
LV 192	SRR6078288	-0.027573486813913882	15	1593624	C8399	control
193,DMAP_ERY3	SRR6078288	-0.029688247363221176	15	1593624	C8399	control
194,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	SRR6078288	-0.05011688108708395	15	1593624	C8399	control
195,DMAP_MONO2	SRR6078288	-0.04060161719762272	15	1593624	C8399	control
196,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.01798490831791953	15	1593624	C8399	control
197,REACTOME_METABOLISM_OF_MRNA	SRR6078288	-0.03620941681919479	15	1593624	C8399	control
LV 198	SRR6078288	-0.025068998085190402	15	1593624	C8399	control
199,KEGG_AUTOIMMUNE_THYROID_DISEASE	SRR6078288	-0.01561021226835026	15	1593624	C8399	control
LV 200	SRR6078288	-0.039167696299704916	15	1593624	C8399	control
LV 201	SRR6078288	-0.030868910390073247	15	1593624	C8399	control
LV 202	SRR6078288	-0.03667102385524195	15	1593624	C8399	control
203,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078288	-0.04843126385572857	15	1593624	C8399	control
LV 204	SRR6078288	-0.021362996117844365	15	1593624	C8399	control
205,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.02745774000059629	15	1593624	C8399	control
LV 206	SRR6078288	-0.04876391171483831	15	1593624	C8399	control
207,REACTOME_METABOLISM_OF_RNA	SRR6078288	-0.03158615699931898	15	1593624	C8399	control
208,REACTOME_HIV_INFECTION	SRR6078288	-0.04120601227255663	15	1593624	C8399	control
LV 209	SRR6078288	-0.047699988743656	15	1593624	C8399	control
210,PID_NOTCH_PATHWAY	SRR6078288	-0.036425660539712704	15	1593624	C8399	control
LV 211	SRR6078288	-0.029674948989898278	15	1593624	C8399	control
LV 212	SRR6078288	-0.03317787203397418	15	1593624	C8399	control
213,REACTOME_TELOMERE_MAINTENANCE	SRR6078288	-0.03893075786877314	15	1593624	C8399	control
LV 214	SRR6078288	-0.039493191416024705	15	1593624	C8399	control
LV 215	SRR6078288	-0.05083392564269307	15	1593624	C8399	control
216,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	SRR6078288	-0.014476360957841277	15	1593624	C8399	control
LV 217	SRR6078288	-0.02813726142621797	15	1593624	C8399	control
LV 218	SRR6078288	-0.023925996032098013	15	1593624	C8399	control
219,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078288	-0.03992399653831111	15	1593624	C8399	control
220,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	SRR6078288	-0.02271353421883868	15	1593624	C8399	control
221,DMAP_ERY4	SRR6078288	-0.03718829316104768	15	1593624	C8399	control
222,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.03302880685875293	15	1593624	C8399	control
LV 223	SRR6078288	-2.7422739783761804e-4	15	1593624	C8399	control
224,DMAP_HSC1	SRR6078288	-0.031267586020343956	15	1593624	C8399	control
LV 225	SRR6078288	-0.046542268806747195	15	1593624	C8399	control
LV 226	SRR6078288	-0.04974189895538713	15	1593624	C8399	control
LV 227	SRR6078288	-0.01612772135395755	15	1593624	C8399	control
228,SVM NK cells activated	SRR6078288	-0.008410381501520767	15	1593624	C8399	control
229,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	SRR6078288	-0.028318861616332208	15	1593624	C8399	control
230,REACTOME_CELL_CYCLE	SRR6078288	-0.020573937981243618	15	1593624	C8399	control
231,PID_AURORA_B_PATHWAY	SRR6078288	-0.029485363657714002	15	1593624	C8399	control
LV 232	SRR6078288	-0.03400939574308446	15	1593624	C8399	control
233,DMAP_ERY5	SRR6078288	-0.05957167681436812	15	1593624	C8399	control
LV 234	SRR6078288	-0.02562014029914522	15	1593624	C8399	control
235,IRIS_PlasmaCell-FromBoneMarrow	SRR6078288	-0.03987073428321537	15	1593624	C8399	control
236,REACTOME_MEIOSIS	SRR6078288	-0.019685662781812698	15	1593624	C8399	control
237,SVM Macrophages M0	SRR6078288	-0.017086721012247955	15	1593624	C8399	control
238,KEGG_ECM_RECEPTOR_INTERACTION	SRR6078288	-0.04673478556896481	15	1593624	C8399	control
LV 239	SRR6078288	-0.04406083915579938	15	1593624	C8399	control
LV 240	SRR6078288	-0.03364986855891347	15	1593624	C8399	control
241,KEGG_GLIOMA	SRR6078288	-0.050637226837319846	15	1593624	C8399	control
LV 242	SRR6078288	-0.041856148121195015	15	1593624	C8399	control
LV 243	SRR6078288	-0.04312129223368359	15	1593624	C8399	control
LV 244	SRR6078288	-0.04229797421571575	15	1593624	C8399	control
LV 245	SRR6078288	-0.03515262419025653	15	1593624	C8399	control
LV 246	SRR6078288	-0.039684481247259304	15	1593624	C8399	control
LV 247	SRR6078288	-0.02655253267794919	15	1593624	C8399	control
248,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SRR6078288	5.964265946474137e-4	15	1593624	C8399	control
LV 249	SRR6078288	-0.025758948242116494	15	1593624	C8399	control
250,DMAP_HSC1	SRR6078288	-0.029680340642902297	15	1593624	C8399	control
LV 251	SRR6078288	-0.03708005342288014	15	1593624	C8399	control
LV 252	SRR6078288	-0.03744287171297392	15	1593624	C8399	control
253,KEGG_HEMATOPOIETIC_CELL_LINEAGE	SRR6078288	-3.7781700213660244e-4	15	1593624	C8399	control
LV 254	SRR6078288	-0.033372289668663326	15	1593624	C8399	control
255,KEGG_BASAL_CELL_CARCINOMA	SRR6078288	-0.036521718309639455	15	1593624	C8399	control
LV 256	SRR6078288	-0.020761886335860867	15	1593624	C8399	control
LV 257	SRR6078288	-0.025032016732789167	15	1593624	C8399	control
LV 258	SRR6078288	-0.049070669025096075	15	1593624	C8399	control
259,KEGG_PEROXISOME	SRR6078288	-0.07972385307024407	15	1593624	C8399	control
LV 260	SRR6078288	-0.04372386061183884	15	1593624	C8399	control
LV 261	SRR6078288	-0.012867352497608614	15	1593624	C8399	control
LV 262	SRR6078288	-0.04236040815465393	15	1593624	C8399	control
LV 263	SRR6078288	-0.03716182964555431	15	1593624	C8399	control
264,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.028911673051735892	15	1593624	C8399	control
LV 265	SRR6078288	-0.03429292534116622	15	1593624	C8399	control
266,IRIS_Monocyte-Day1	SRR6078288	1.7649501186821264e-4	15	1593624	C8399	control
LV 267	SRR6078288	-0.03697652123771284	15	1593624	C8399	control
268,SVM Mast cells activated	SRR6078288	0.011028658460992047	15	1593624	C8399	control
LV 269	SRR6078288	-0.026811465376719808	15	1593624	C8399	control
270,KEGG_CELL_CYCLE	SRR6078288	-0.036025947638478356	15	1593624	C8399	control
271,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	SRR6078288	-0.011044638792219907	15	1593624	C8399	control
LV 272	SRR6078288	-0.05484168768069111	15	1593624	C8399	control
LV 273	SRR6078288	-0.02253388410028694	15	1593624	C8399	control
LV 274	SRR6078288	-0.15299109900700872	15	1593624	C8399	control
LV 275	SRR6078288	-0.03921853534162105	15	1593624	C8399	control
LV 276	SRR6078288	-0.05190596781121721	15	1593624	C8399	control
277,PID_IL4_2PATHWAY	SRR6078288	-0.004333884795041465	15	1593624	C8399	control
278,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078288	-0.013918244136044849	15	1593624	C8399	control
279,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.0399867958439586	15	1593624	C8399	control
LV 280	SRR6078288	-0.043015978991716615	15	1593624	C8399	control
281,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078288	-0.036269409223725714	15	1593624	C8399	control
282,KEGG_RNA_DEGRADATION	SRR6078288	-0.05447822478315273	15	1593624	C8399	control
283,IRIS_Monocyte-Day0	SRR6078288	-0.024569022727155908	15	1593624	C8399	control
284,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.06943104646889119	15	1593624	C8399	control
LV 285	SRR6078288	-0.045557111006536005	15	1593624	C8399	control
LV 286	SRR6078288	-0.033687192509514984	15	1593624	C8399	control
287,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	SRR6078288	-0.01702452637610116	15	1593624	C8399	control
LV 288	SRR6078288	-0.045118908332113586	15	1593624	C8399	control
LV 289	SRR6078288	-0.03755959894780116	15	1593624	C8399	control
290,PID_TCR_PATHWAY	SRR6078288	-0.032442380545329566	15	1593624	C8399	control
LV 291	SRR6078288	-0.02515233885596973	15	1593624	C8399	control
292,SVM T cells CD4 memory resting	SRR6078288	-0.07383353091818433	15	1593624	C8399	control
LV 293	SRR6078288	-0.03711776275443339	15	1593624	C8399	control
LV 294	SRR6078288	-0.051463933013773826	15	1593624	C8399	control
295,PID_ATF2_PATHWAY	SRR6078288	-0.023352211712740843	15	1593624	C8399	control
LV 296	SRR6078288	-0.030173701748373683	15	1593624	C8399	control
LV 297	SRR6078288	-0.030180358310069058	15	1593624	C8399	control
LV 298	SRR6078288	-0.04754314627743478	15	1593624	C8399	control
299,KEGG_MELANOGENESIS	SRR6078288	-0.008515981753141989	15	1593624	C8399	control
LV 300	SRR6078288	-0.0315087845414903	15	1593624	C8399	control
LV 301	SRR6078288	-0.03411993372118856	15	1593624	C8399	control
302,REACTOME_MEMBRANE_TRAFFICKING	SRR6078288	-0.08251305993416978	15	1593624	C8399	control
303,MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	SRR6078288	-0.04844507346599167	15	1593624	C8399	control
LV 304	SRR6078288	-0.03891517693687184	15	1593624	C8399	control
LV 305	SRR6078288	-0.03847301990089158	15	1593624	C8399	control
LV 306	SRR6078288	-0.043731107413899475	15	1593624	C8399	control
LV 307	SRR6078288	-0.019597864130632657	15	1593624	C8399	control
LV 308	SRR6078288	-0.04767308632534841	15	1593624	C8399	control
309,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.031240874058971815	15	1593624	C8399	control
310,REACTOME_DNA_STRAND_ELONGATION	SRR6078288	-0.031027747823835074	15	1593624	C8399	control
LV 311	SRR6078288	-0.03933323242598667	15	1593624	C8399	control
312,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.03716467141885714	15	1593624	C8399	control
LV 313	SRR6078288	-0.032083709873312855	15	1593624	C8399	control
LV 314	SRR6078288	-0.015367864856201983	15	1593624	C8399	control
315,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078288	-0.07759035699465737	15	1593624	C8399	control
LV 316	SRR6078288	-0.04993789211350378	15	1593624	C8399	control
LV 317	SRR6078288	-0.06710395064587302	15	1593624	C8399	control
LV 318	SRR6078288	-0.032295337520489874	15	1593624	C8399	control
LV 319	SRR6078288	-0.05341552355488493	15	1593624	C8399	control
320,REACTOME_METABOLISM_OF_MRNA	SRR6078288	-0.04184209636636362	15	1593624	C8399	control
321,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078288	-0.03896290816814648	15	1593624	C8399	control
LV 322	SRR6078288	-0.040862737473245744	15	1593624	C8399	control
323,REACTOME_METABOLISM_OF_MRNA	SRR6078288	-0.0245625501208813	15	1593624	C8399	control
LV 324	SRR6078288	-0.028168639533323107	15	1593624	C8399	control
325,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	SRR6078288	-0.04448622522013102	15	1593624	C8399	control
LV 326	SRR6078288	-0.021274172825301394	15	1593624	C8399	control
LV 327	SRR6078288	-0.041753292426188394	15	1593624	C8399	control
LV 328	SRR6078288	-0.024489103815647856	15	1593624	C8399	control
329,KEGG_MAPK_SIGNALING_PATHWAY	SRR6078288	-0.027587522808264636	15	1593624	C8399	control
330,MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	SRR6078288	-0.025466972457754002	15	1593624	C8399	control
331,DMAP_ERY3	SRR6078288	-0.00555868780256447	15	1593624	C8399	control
332,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.028875522149183423	15	1593624	C8399	control
333,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	SRR6078288	-0.03326332260776405	15	1593624	C8399	control
334,REACTOME_AXON_GUIDANCE	SRR6078288	-0.037030626827389584	15	1593624	C8399	control
335,KEGG_ADHERENS_JUNCTION	SRR6078288	-0.04724796845046055	15	1593624	C8399	control
LV 336	SRR6078288	-0.0486055524222428	15	1593624	C8399	control
LV 337	SRR6078288	-0.026974395399010722	15	1593624	C8399	control
338,KEGG_SPLICEOSOME	SRR6078288	-0.04445195399321646	15	1593624	C8399	control
339,REACTOME_TRNA_AMINOACYLATION	SRR6078288	-0.21797368230127137	15	1593624	C8399	control
340,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	SRR6078288	-0.016327797672653042	15	1593624	C8399	control
LV 341	SRR6078288	-0.029776437266184952	15	1593624	C8399	control
LV 342	SRR6078288	-0.03858466078317506	15	1593624	C8399	control
LV 343	SRR6078288	-0.03625352311851328	15	1593624	C8399	control
LV 344	SRR6078288	-0.03293396812162708	15	1593624	C8399	control
LV 345	SRR6078288	-0.047570880201993154	15	1593624	C8399	control
LV 346	SRR6078288	-0.0428660619858516	15	1593624	C8399	control
347,SVM T cells CD8	SRR6078288	-5.523930745312024e-4	15	1593624	C8399	control
LV 348	SRR6078288	-0.027958921359610228	15	1593624	C8399	control
LV 349	SRR6078288	-0.03976787061079775	15	1593624	C8399	control
LV 350	SRR6078288	-0.038365782823329635	15	1593624	C8399	control
351,REACTOME_METABOLISM_OF_MRNA	SRR6078288	-0.020677477432803258	15	1593624	C8399	control
