LV	Sample	Value	X	V1	V3	disease
8,PID_DELTANP63PATHWAY	SRR6078288	-0.013489637530029543	15	1593624	C8399	control
9,SVM Neutrophils	SRR6078288	-0.027739448934839542	15	1593624	C8399	control
10,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078288	-0.032895160968396425	15	1593624	C8399	control
11,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	SRR6078288	0.006811990274038538	15	1593624	C8399	control
12,SVM T cells gamma delta	SRR6078288	0.006021722401854009	15	1593624	C8399	control
13,REACTOME_GLUCOSE_METABOLISM	SRR6078288	-0.06691958533295525	15	1593624	C8399	control
14,REACTOME_GPCR_LIGAND_BINDING	SRR6078288	-0.011804080533032673	15	1593624	C8399	control
15,SVM Mast cells activated	SRR6078288	0.05202998054784339	15	1593624	C8399	control
16,REACTOME_PEPTIDE_CHAIN_ELONGATION	SRR6078288	0.03019722064697933	15	1593624	C8399	control
17,SVM B cells naive	SRR6078288	0.014739956985930424	15	1593624	C8399	control
LV 18	SRR6078288	-0.02872356956875364	15	1593624	C8399	control
19,REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	SRR6078288	-0.04049634698569971	15	1593624	C8399	control
20,REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	SRR6078288	-0.019437912924938655	15	1593624	C8399	control
21,PID_INTEGRIN1_PATHWAY	SRR6078288	-0.007961354112135572	15	1593624	C8399	control
22,KEGG_PYRUVATE_METABOLISM	SRR6078288	-0.02295825093913703	15	1593624	C8399	control
23,PID_ERA_GENOMIC_PATHWAY	SRR6078288	-0.042050512656042635	15	1593624	C8399	control
24,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078288	-0.020844908688077868	15	1593624	C8399	control
25,DMAP_MEGA2	SRR6078288	-0.02430308433961309	15	1593624	C8399	control
26,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	SRR6078288	-0.01601392547314657	15	1593624	C8399	control
27,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	SRR6078288	-0.04561977683991659	15	1593624	C8399	control
28,PID_SMAD2_3NUCLEARPATHWAY	SRR6078288	0.0042808723552066955	15	1593624	C8399	control
29,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	SRR6078288	0.022464590235963918	15	1593624	C8399	control
LV 30	SRR6078288	1.9789221966414307e-4	15	1593624	C8399	control
31,IRIS_Monocyte-Day0	SRR6078288	0.027350856781005	15	1593624	C8399	control
32,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.05780738395149909	15	1593624	C8399	control
33,IRIS_Neutrophil-Resting	SRR6078288	-0.027743665999630632	15	1593624	C8399	control
34,KEGG_HEDGEHOG_SIGNALING_PATHWAY	SRR6078288	0.03602401209276284	15	1593624	C8399	control
35,REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	SRR6078288	-0.08500043232173933	15	1593624	C8399	control
36,REACTOME_PHASE_II_CONJUGATION	SRR6078288	-0.026776470173201058	15	1593624	C8399	control
37,DMAP_ERY4	SRR6078288	-0.004572899698038978	15	1593624	C8399	control
38,DMAP_ERY3	SRR6078288	-0.07116280045679577	15	1593624	C8399	control
39,REACTOME_NEURONAL_SYSTEM	SRR6078288	-0.04836254406682704	15	1593624	C8399	control
40,DMAP_NKA3	SRR6078288	-0.009823526805291286	15	1593624	C8399	control
41,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078288	-0.050981149347586414	15	1593624	C8399	control
42,IRIS_Bcell-Memory_IgM	SRR6078288	-0.00960541341107117	15	1593624	C8399	control
43,REACTOME_CELL_CYCLE	SRR6078288	-0.0551781656574249	15	1593624	C8399	control
44,REACTOME_PHOSPHOLIPID_METABOLISM	SRR6078288	-0.0949721249636993	15	1593624	C8399	control
45,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.027986268942279992	15	1593624	C8399	control
46,REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	SRR6078288	-0.048900702633135444	15	1593624	C8399	control
47,KEGG_CARDIAC_MUSCLE_CONTRACTION	SRR6078288	-0.01509489251104341	15	1593624	C8399	control
48,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	SRR6078288	0.010649282745016576	15	1593624	C8399	control
49,IRIS_Monocyte-Day7	SRR6078288	0.010207189196656688	15	1593624	C8399	control
50,REACTOME_COLLAGEN_FORMATION	SRR6078288	-0.021028990152112573	15	1593624	C8399	control
51,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.05967053757044593	15	1593624	C8399	control
52,IRIS_Neutrophil-Resting	SRR6078288	-0.009973104413133678	15	1593624	C8399	control
53,PID_AR_TF_PATHWAY	SRR6078288	-0.020526146107520682	15	1593624	C8399	control
54,REACTOME_BIOLOGICAL_OXIDATIONS	SRR6078288	-0.021155349252961572	15	1593624	C8399	control
55,REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	SRR6078288	-0.1706796535373379	15	1593624	C8399	control
56,SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	SRR6078288	-0.08599290276823103	15	1593624	C8399	control
57,SVM Dendritic cells activated	SRR6078288	-0.028066409427685367	15	1593624	C8399	control
58,IRIS_Neutrophil-Resting	SRR6078288	-0.00597726419249605	15	1593624	C8399	control
59,PID_CD8TCRPATHWAY	SRR6078288	0.036220461491240724	15	1593624	C8399	control
60,REACTOME_NEURONAL_SYSTEM	SRR6078288	-0.016632498544943357	15	1593624	C8399	control
61,KEGG_DILATED_CARDIOMYOPATHY	SRR6078288	0.012990637392946789	15	1593624	C8399	control
62,SVM Mast cells resting	SRR6078288	-0.012946511837558135	15	1593624	C8399	control
63,REACTOME_TRANSLATION	SRR6078288	-0.0780413332121693	15	1593624	C8399	control
64,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	SRR6078288	-0.05233702695540291	15	1593624	C8399	control
65,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078288	-0.0038563889052271494	15	1593624	C8399	control
66,SVM T cells follicular helper	SRR6078288	0.016663079082751546	15	1593624	C8399	control
67,IRIS_Monocyte-Day1	SRR6078288	-0.0040197084669859945	15	1593624	C8399	control
68,IRIS_Monocyte-Day1	SRR6078288	-0.021219280672691153	15	1593624	C8399	control
69,IRIS_NKcell-control	SRR6078288	0.012494525900102483	15	1593624	C8399	control
70,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.034443489050229786	15	1593624	C8399	control
71,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078288	-0.06195952543596359	15	1593624	C8399	control
72,SVM Macrophages M1	SRR6078288	0.010534312205856527	15	1593624	C8399	control
73,KEGG_RNA_DEGRADATION	SRR6078288	-0.06718314742057996	15	1593624	C8399	control
74,KEGG_AUTOIMMUNE_THYROID_DISEASE	SRR6078288	0.013731116268011951	15	1593624	C8399	control
75,PID_MTOR_4PATHWAY	SRR6078288	-0.03637408462043842	15	1593624	C8399	control
LV 76	SRR6078288	-0.035771297023484486	15	1593624	C8399	control
77,REACTOME_CELL_JUNCTION_ORGANIZATION	SRR6078288	0.024706306938584013	15	1593624	C8399	control
78,PID_ANGIOPOIETINRECEPTOR_PATHWAY	SRR6078288	0.006793392479707476	15	1593624	C8399	control
79,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078288	-0.05541917189876855	15	1593624	C8399	control
80,SVM T cells CD4 memory activated	SRR6078288	0.01886361913340633	15	1593624	C8399	control
81,REACTOME_POTASSIUM_CHANNELS	SRR6078288	-0.041314327159155846	15	1593624	C8399	control
82,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.0015978099388177357	15	1593624	C8399	control
83,PID_NOTCH_PATHWAY	SRR6078288	-0.0943264053310336	15	1593624	C8399	control
84,REACTOME_SIGNALING_BY_ERBB4	SRR6078288	-0.00495787865147813	15	1593624	C8399	control
85,IRIS_DendriticCell-Control	SRR6078288	-0.0064123582979499	15	1593624	C8399	control
86,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078288	-0.04290929936576667	15	1593624	C8399	control
87,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	SRR6078288	-0.08261668779983543	15	1593624	C8399	control
88,KEGG_LYSOSOME	SRR6078288	-0.004048800133829054	15	1593624	C8399	control
89,REACTOME_AXON_GUIDANCE	SRR6078288	-0.03299413088771698	15	1593624	C8399	control
90,KEGG_AXON_GUIDANCE	SRR6078288	-0.007697116727054573	15	1593624	C8399	control
LV 91	SRR6078288	-0.03326939140830288	15	1593624	C8399	control
92,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.06795888054056945	15	1593624	C8399	control
93,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	SRR6078288	-0.01320118951383114	15	1593624	C8399	control
94,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078288	0.02461157961152328	15	1593624	C8399	control
95,IRIS_DendriticCell-LPSstimulated	SRR6078288	-0.008488203612536771	15	1593624	C8399	control
96,DMAP_BCELLA1	SRR6078288	-0.049825728108432596	15	1593624	C8399	control
97,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	SRR6078288	-0.039554252190597064	15	1593624	C8399	control
98,PID_ATM_PATHWAY	SRR6078288	-0.0434239673847704	15	1593624	C8399	control
99,REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	SRR6078288	-0.018529646480384295	15	1593624	C8399	control
100,REACTOME_METABOLISM_OF_NON_CODING_RNA	SRR6078288	-0.05385507891275792	15	1593624	C8399	control
101,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078288	-0.07149388486453062	15	1593624	C8399	control
102,DMAP_MONO1	SRR6078288	-0.008645539838456638	15	1593624	C8399	control
103,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	SRR6078288	-0.048403521156371324	15	1593624	C8399	control
104,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078288	-0.007228416837184816	15	1593624	C8399	control
105,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	SRR6078288	-0.07124881222505751	15	1593624	C8399	control
106,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	SRR6078288	-0.05765794931063885	15	1593624	C8399	control
107,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.02922630481019926	15	1593624	C8399	control
108,IRIS_Monocyte-Day1	SRR6078288	-0.029669656007919126	15	1593624	C8399	control
109,PID_TAP63PATHWAY	SRR6078288	-0.05176583196975715	15	1593624	C8399	control
110,KEGG_RIBOSOME	SRR6078288	-0.013161640886393981	15	1593624	C8399	control
LV 111	SRR6078288	-0.02261045290836923	15	1593624	C8399	control
112,KEGG_ENDOCYTOSIS	SRR6078288	-0.06706141636686412	15	1593624	C8399	control
113,KEGG_PURINE_METABOLISM	SRR6078288	-0.020691785198377395	15	1593624	C8399	control
114,REACTOME_NEURONAL_SYSTEM	SRR6078288	0.029937184652537016	15	1593624	C8399	control
115,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	SRR6078288	-0.0472854739575074	15	1593624	C8399	control
116,PID_P75NTRPATHWAY	SRR6078288	-0.050771482072960644	15	1593624	C8399	control
117,KEGG_HUNTINGTONS_DISEASE	SRR6078288	-0.028840053160346955	15	1593624	C8399	control
118,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	SRR6078288	-0.06457544012149248	15	1593624	C8399	control
119,REACTOME_CELL_CELL_COMMUNICATION	SRR6078288	0.011349922418856231	15	1593624	C8399	control
120,REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX	SRR6078288	-0.038874447283325536	15	1593624	C8399	control
121,REACTOME_RNA_POL_I_PROMOTER_OPENING	SRR6078288	-0.05408616599492158	15	1593624	C8399	control
122,REACTOME_INNATE_IMMUNE_SYSTEM	SRR6078288	-0.06558703351534108	15	1593624	C8399	control
123,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	-0.04405542071623764	15	1593624	C8399	control
124,REACTOME_DNA_REPAIR	SRR6078288	-0.040446006618009546	15	1593624	C8399	control
125,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	SRR6078288	-0.06212640756961259	15	1593624	C8399	control
126,SVM Dendritic cells resting	SRR6078288	0.02532180743573379	15	1593624	C8399	control
127,KEGG_PARKINSONS_DISEASE	SRR6078288	-0.0552209821510342	15	1593624	C8399	control
128,SVM Macrophages M1	SRR6078288	-0.015696737512654907	15	1593624	C8399	control
129,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	SRR6078288	0.010490957292907584	15	1593624	C8399	control
130,REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	SRR6078288	0.0158192327696633	15	1593624	C8399	control
131,PID_RHOA_PATHWAY	SRR6078288	-0.03193077396010485	15	1593624	C8399	control
132,PID_RHOA_REG_PATHWAY	SRR6078288	-0.007014891208533682	15	1593624	C8399	control
133,REACTOME_HIV_INFECTION	SRR6078288	-0.03711734413071117	15	1593624	C8399	control
LV 134	SRR6078288	0.015710688097079203	15	1593624	C8399	control
135,REACTOME_GLUCOSE_METABOLISM	SRR6078288	-0.030919398782355965	15	1593624	C8399	control
136,REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	SRR6078288	-0.05184474990404619	15	1593624	C8399	control
LV 137	SRR6078288	-0.047560598242673585	15	1593624	C8399	control
138,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	SRR6078288	-0.08307970375502105	15	1593624	C8399	control
139,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	SRR6078288	-0.054313923718352565	15	1593624	C8399	control
LV 140	SRR6078288	-0.03132363360243832	15	1593624	C8399	control
141,IRIS_DendriticCell-LPSstimulated	SRR6078288	-0.014897100661066306	15	1593624	C8399	control
LV 142	SRR6078288	-0.036780788708157625	15	1593624	C8399	control
143,REACTOME_CELL_CYCLE_MITOTIC	SRR6078288	-0.03943348085229175	15	1593624	C8399	control
LV 144	SRR6078288	-0.038549345124932244	15	1593624	C8399	control
145,REACTOME_GLUCOSE_METABOLISM	SRR6078288	-0.04554187365536498	15	1593624	C8399	control
146,KEGG_OXIDATIVE_PHOSPHORYLATION	SRR6078288	-0.05369327525012729	15	1593624	C8399	control
147,REACTOME_NEURONAL_SYSTEM	SRR6078288	-0.04499735839001567	15	1593624	C8399	control
148,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	SRR6078288	-0.020570725373351955	15	1593624	C8399	control
149,KEGG_ECM_RECEPTOR_INTERACTION	SRR6078288	0.0045657252146715285	15	1593624	C8399	control
150,KEGG_PARKINSONS_DISEASE	SRR6078288	-0.026016489368121874	15	1593624	C8399	control
151,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	SRR6078288	-0.028652560986180024	15	1593624	C8399	control
152,KEGG_PARKINSONS_DISEASE	SRR6078288	-0.07884849195078966	15	1593624	C8399	control
153,REACTOME_PI_METABOLISM	SRR6078288	-0.032443964723885096	15	1593624	C8399	control
154,MIPS_55S_RIBOSOME_MITOCHONDRIAL	SRR6078288	-0.03763300922324358	15	1593624	C8399	control
155,REACTOME_INNATE_IMMUNE_SYSTEM	SRR6078288	0.0013233744906243584	15	1593624	C8399	control
156,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	SRR6078288	-0.044442415475367765	15	1593624	C8399	control
157,REACTOME_RNA_POL_II_TRANSCRIPTION	SRR6078288	-0.052594357926862165	15	1593624	C8399	control
158,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.037667645065606874	15	1593624	C8399	control
159,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.03785122232976049	15	1593624	C8399	control
LV 160	SRR6078288	-0.054145078471210695	15	1593624	C8399	control
161,PID_NOTCH_PATHWAY	SRR6078288	-0.06778810625521606	15	1593624	C8399	control
162,KEGG_LYSOSOME	SRR6078288	-0.0224439555134788	15	1593624	C8399	control
163,REACTOME_COLLAGEN_FORMATION	SRR6078288	0.00193863098257102	15	1593624	C8399	control
164,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.06285710981754267	15	1593624	C8399	control
165,REACTOME_PROTEIN_FOLDING	SRR6078288	-0.05051303930559766	15	1593624	C8399	control
166,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078288	-0.05042159009526347	15	1593624	C8399	control
167,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	SRR6078288	-0.02993445897148897	15	1593624	C8399	control
168,PID_HDAC_CLASSI_PATHWAY	SRR6078288	-0.07346116931418038	15	1593624	C8399	control
169,REACTOME_MITOTIC_M_M_G1_PHASES	SRR6078288	-0.0300175178183511	15	1593624	C8399	control
170,PID_LKB1_PATHWAY	SRR6078288	-0.062362973220326565	15	1593624	C8399	control
LV 171	SRR6078288	-0.05531431705660374	15	1593624	C8399	control
172,SVM B cells memory	SRR6078288	0.0348206765323022	15	1593624	C8399	control
173,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	SRR6078288	-0.044203725036249496	15	1593624	C8399	control
174,REACTOME_GPCR_DOWNSTREAM_SIGNALING	SRR6078288	-0.011717501412031959	15	1593624	C8399	control
175,MIPS_C_COMPLEX_SPLICEOSOME	SRR6078288	-0.060644258935077036	15	1593624	C8399	control
176,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.033616712600391854	15	1593624	C8399	control
177,DMAP_ERY4	SRR6078288	0.014811416836682604	15	1593624	C8399	control
LV 178	SRR6078288	-0.04485005405241562	15	1593624	C8399	control
LV 179	SRR6078288	0.014811102062880697	15	1593624	C8399	control
180,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	-0.05251781943020302	15	1593624	C8399	control
LV 181	SRR6078288	-0.024611306576388197	15	1593624	C8399	control
182,REACTOME_AXON_GUIDANCE	SRR6078288	-0.06127861261531681	15	1593624	C8399	control
183,REACTOME_MEIOTIC_RECOMBINATION	SRR6078288	-0.019665944712370962	15	1593624	C8399	control
184,KEGG_SPLICEOSOME	SRR6078288	-0.06468691719028702	15	1593624	C8399	control
LV 185	SRR6078288	-0.043770975742745036	15	1593624	C8399	control
186,REACTOME_NEURONAL_SYSTEM	SRR6078288	-0.04748890283339711	15	1593624	C8399	control
187,REACTOME_SIGNALLING_BY_NGF	SRR6078288	-0.04704335455035424	15	1593624	C8399	control
188,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	SRR6078288	-0.07099296169045839	15	1593624	C8399	control
189,PID_PI3KCIAKTPATHWAY	SRR6078288	-0.02300269778679782	15	1593624	C8399	control
190,KEGG_PURINE_METABOLISM	SRR6078288	-0.024087902095198035	15	1593624	C8399	control
191,PID_MYC_REPRESSPATHWAY	SRR6078288	-0.005119347809841683	15	1593624	C8399	control
192,SVM NK cells activated	SRR6078288	0.04510227151942054	15	1593624	C8399	control
193,REACTOME_SIGNALING_BY_SCF_KIT	SRR6078288	-0.04398581619119699	15	1593624	C8399	control
194,REACTOME_DNA_REPAIR	SRR6078288	-0.027781774553223972	15	1593624	C8399	control
LV 195	SRR6078288	0.004143221611668585	15	1593624	C8399	control
LV 196	SRR6078288	-0.04636820555426171	15	1593624	C8399	control
LV 197	SRR6078288	-0.017856550678299218	15	1593624	C8399	control
198,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	SRR6078288	-0.021816947535629225	15	1593624	C8399	control
199,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	SRR6078288	-0.07369627840173579	15	1593624	C8399	control
200,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.045134701051858635	15	1593624	C8399	control
201,PID_FOXOPATHWAY	SRR6078288	-0.048028861601073905	15	1593624	C8399	control
LV 202	SRR6078288	-0.016982876120152434	15	1593624	C8399	control
203,PID_P53DOWNSTREAMPATHWAY	SRR6078288	-0.057822820660496356	15	1593624	C8399	control
204,SVM T cells CD4 memory resting	SRR6078288	-0.02371996831027876	15	1593624	C8399	control
205,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	SRR6078288	0.024742998508880294	15	1593624	C8399	control
206,REACTOME_ION_CHANNEL_TRANSPORT	SRR6078288	-0.05036283222271263	15	1593624	C8399	control
207,REACTOME_OPIOID_SIGNALLING	SRR6078288	-0.025176817035565627	15	1593624	C8399	control
208,KEGG_FOCAL_ADHESION	SRR6078288	-0.025705554556953	15	1593624	C8399	control
209,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.035758101469292446	15	1593624	C8399	control
210,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	-0.042481977175289586	15	1593624	C8399	control
211,KEGG_ERBB_SIGNALING_PATHWAY	SRR6078288	-0.05042661699186705	15	1593624	C8399	control
212,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	SRR6078288	0.009612540287883775	15	1593624	C8399	control
213,REACTOME_AXON_GUIDANCE	SRR6078288	-0.037983411700735346	15	1593624	C8399	control
214,DMAP_BCELLA1	SRR6078288	0.0151455937040687	15	1593624	C8399	control
215,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	SRR6078288	-0.05173971331909708	15	1593624	C8399	control
216,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.004324030848367147	15	1593624	C8399	control
217,KEGG_ALZHEIMERS_DISEASE	SRR6078288	-0.04239230480759815	15	1593624	C8399	control
218,REACTOME_CELL_CYCLE_MITOTIC	SRR6078288	-0.02819214066521156	15	1593624	C8399	control
LV 219	SRR6078288	-0.006567436785190079	15	1593624	C8399	control
220,KEGG_PROTEASOME	SRR6078288	-0.03221139688542029	15	1593624	C8399	control
221,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	SRR6078288	-0.03675021205892433	15	1593624	C8399	control
222,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	SRR6078288	-0.029645042310212484	15	1593624	C8399	control
223,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	SRR6078288	0.014690534720909186	15	1593624	C8399	control
224,SVM Monocytes	SRR6078288	-0.03289289234889532	15	1593624	C8399	control
LV 225	SRR6078288	-0.01404546186732064	15	1593624	C8399	control
226,REACTOME_GPCR_DOWNSTREAM_SIGNALING	SRR6078288	-0.03277057101660381	15	1593624	C8399	control
227,PID_HIF1_TFPATHWAY	SRR6078288	-0.025234392204664398	15	1593624	C8399	control
228,REACTOME_DEVELOPMENTAL_BIOLOGY	SRR6078288	-0.02870825199304519	15	1593624	C8399	control
229,REACTOME_METABOLISM_OF_RNA	SRR6078288	-0.04465917897644445	15	1593624	C8399	control
230,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	SRR6078288	0.015913220457460728	15	1593624	C8399	control
231,SVM Plasma cells	SRR6078288	-0.009952379559745888	15	1593624	C8399	control
232,KEGG_JAK_STAT_SIGNALING_PATHWAY	SRR6078288	-0.042087340379814736	15	1593624	C8399	control
233,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.05024477567224697	15	1593624	C8399	control
234,REACTOME_IMMUNE_SYSTEM	SRR6078288	-0.03804739160255256	15	1593624	C8399	control
235,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	SRR6078288	0.005496427055203057	15	1593624	C8399	control
LV 236	SRR6078288	-0.04824209285796319	15	1593624	C8399	control
237,REACTOME_CELL_CYCLE	SRR6078288	-0.03856692160109094	15	1593624	C8399	control
238,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	SRR6078288	-0.04845093522028912	15	1593624	C8399	control
LV 239	SRR6078288	-0.030442512945477174	15	1593624	C8399	control
240,REACTOME_METABOLISM_OF_PROTEINS	SRR6078288	0.004765290815992129	15	1593624	C8399	control
241,REACTOME_SEMAPHORIN_INTERACTIONS	SRR6078288	-0.07682679693086951	15	1593624	C8399	control
LV 242	SRR6078288	-0.048210009026615853	15	1593624	C8399	control
LV 243	SRR6078288	-0.02840874181277902	15	1593624	C8399	control
LV 244	SRR6078288	-0.013278692666416712	15	1593624	C8399	control
LV 245	SRR6078288	-0.03996983553626852	15	1593624	C8399	control
246,KEGG_CHEMOKINE_SIGNALING_PATHWAY	SRR6078288	0.008079053326312733	15	1593624	C8399	control
247,PID_MYC_ACTIVPATHWAY	SRR6078288	-0.04089919781473879	15	1593624	C8399	control
248,REACTOME_METABOLISM_OF_RNA	SRR6078288	-0.05631143475887043	15	1593624	C8399	control
249,KEGG_RIBOSOME	SRR6078288	-0.05964415761638713	15	1593624	C8399	control
LV 250	SRR6078288	-0.019927449942178477	15	1593624	C8399	control
251,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	SRR6078288	-0.03967990695697108	15	1593624	C8399	control
LV 252	SRR6078288	-0.02747458139909076	15	1593624	C8399	control
253,KEGG_AXON_GUIDANCE	SRR6078288	-0.02678873118494448	15	1593624	C8399	control
254,DMAP_ERY3	SRR6078288	-0.017249104120794882	15	1593624	C8399	control
LV 255	SRR6078288	-0.03895141409669402	15	1593624	C8399	control
256,REACTOME_ER_PHAGOSOME_PATHWAY	SRR6078288	-0.019011818288683015	15	1593624	C8399	control
257,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	SRR6078288	-0.03510738247615319	15	1593624	C8399	control
LV 258	SRR6078288	-0.03180967456977309	15	1593624	C8399	control
259,REACTOME_METABOLISM_OF_NUCLEOTIDES	SRR6078288	-0.0071502264581137865	15	1593624	C8399	control
260,REACTOME_CELL_CYCLE	SRR6078288	-0.027773286130714392	15	1593624	C8399	control
261,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	SRR6078288	-0.05313848906557515	15	1593624	C8399	control
LV 262	SRR6078288	-0.05243351394267792	15	1593624	C8399	control
LV 263	SRR6078288	-0.03398041963283342	15	1593624	C8399	control
264,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	SRR6078288	-5.910990649077058e-4	15	1593624	C8399	control
265,MIPS_SPLICEOSOME	SRR6078288	-0.0422583572991383	15	1593624	C8399	control
266,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	SRR6078288	-0.022946290833874224	15	1593624	C8399	control
267,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	SRR6078288	-0.04773435465758684	15	1593624	C8399	control
268,KEGG_ARGININE_AND_PROLINE_METABOLISM	SRR6078288	0.007574705205739036	15	1593624	C8399	control
LV 269	SRR6078288	-0.026147229063578303	15	1593624	C8399	control
LV 270	SRR6078288	-0.01975165004803937	15	1593624	C8399	control
