"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0030544","MF","GO:0030544","Hsp70 protein binding","2/14","195/22568",0.00631282259979246,0.0356664519754836,0.0215074082264223,"vorinostat/panobinostat",2
"GO:1903599","BP","GO:1903599","positive regulation of autophagy of mitochondrion","2/14","195/22568",0.00631282259979246,0.0356664519754836,0.0215074082264223,"vorinostat/panobinostat",2
"GO:0099604","MF","GO:0099604","ligand-gated calcium channel activity","2/14","198/22568",0.00650216145633431,0.0366206640512414,0.0220828124932109,"co-101244/icosapent",2
"GO:0031572","BP","GO:0031572","G2 DNA damage checkpoint","2/14","201/22568",0.0066940891612703,0.0375834284885113,0.0226633739629214,"bi-2536/ly-294002",2
"GO:0045668","BP","GO:0045668","negative regulation of osteoblast differentiation","2/14","202/22568",0.00675863883065437,0.0378272567053187,0.0228104060534585,"vorinostat/panobinostat",2
"GO:0043242","BP","GO:0043242","negative regulation of protein complex disassembly","2/14","205/22568",0.00695400455495195,0.0387994459748254,0.0233966508390907,"vorinostat/panobinostat",2
"GO:0033046","BP","GO:0033046","negative regulation of sister chromatid segregation","2/14","209/22568",0.00721848565147321,0.0399021845734214,0.024061618838244,"bi-2536/ly-294002",2
"GO:0033048","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","2/14","209/22568",0.00721848565147321,0.0399021845734214,0.024061618838244,"bi-2536/ly-294002",2
"GO:0051985","BP","GO:0051985","negative regulation of chromosome segregation","2/14","209/22568",0.00721848565147321,0.0399021845734214,0.024061618838244,"bi-2536/ly-294002",2
"GO:0000779","CC","GO:0000779","condensed chromosome, centromeric region","2/14","210/22568",0.00728531686808919,0.0400245475789808,0.0241354055752648,"bi-2536/ly-294002",2
"GO:0048487","MF","GO:0048487","beta-tubulin binding","2/14","210/22568",0.00728531686808919,0.0400245475789808,0.0241354055752648,"vorinostat/panobinostat",2
"GO:1903209","BP","GO:1903209","positive regulation of oxidative stress-induced cell death","2/14","211/22568",0.00735243180997338,0.0401520817033014,0.0242123105748551,"vorinostat/panobinostat",2
"GO:0030506","MF","GO:0030506","ankyrin binding","2/14","212/22568",0.00741983015169247,0.0401520817033014,0.0242123105748551,"icosapent/linopirdine",2
"GO:0038038","CC","GO:0038038","G protein-coupled receptor homodimeric complex","1/14","12/22568",0.00742062481507133,0.0401520817033014,0.0242123105748551,"phccc",1
"GO:0047676","MF","GO:0047676","arachidonate-CoA ligase activity","1/14","12/22568",0.00742062481507133,0.0401520817033014,0.0242123105748551,"icosapent",1
"GO:0098872","MF","GO:0098872","G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration","1/14","12/22568",0.00742062481507133,0.0401520817033014,0.0242123105748551,"phccc",1
"GO:0009820","BP","GO:0009820","alkaloid metabolic process","2/14","213/22568",0.00748751156805846,0.0402706703255036,0.0242838213018112,"rivastigmine/maraviroc",2
"GO:0090042","BP","GO:0090042","tubulin deacetylation","2/14","213/22568",0.00748751156805846,0.0402706703255036,0.0242838213018112,"vorinostat/panobinostat",2
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","2/14","214/22568",0.00755547573412856,0.040393603103953,0.0243579516204742,"bi-2536/ly-294002",2
"GO:0032095","BP","GO:0032095","regulation of response to food","2/14","214/22568",0.00755547573412856,0.040393603103953,0.0243579516204742,"icosapent/ly-294002",2
"GO:0001696","BP","GO:0001696","gastric acid secretion","2/14","215/22568",0.00762372232520496,0.0405165776986412,0.0244321071549595,"icosapent/ly-294002",2
"GO:0001893","BP","GO:0001893","maternal placenta development","2/14","215/22568",0.00762372232520496,0.0405165776986412,0.0244321071549595,"icosapent/ly-294002",2
"GO:0010762","BP","GO:0010762","regulation of fibroblast migration","2/14","216/22568",0.00769225101683474,0.0407598271335829,0.0245787902313063,"icosapent/ly-294002",2
"GO:0051233","CC","GO:0051233","spindle midzone","2/14","219/22568",0.00789952645418531,0.0417346663110498,0.0251666329513868,"bi-2536/ly-294002",2
"GO:0007113","BP","GO:0007113","endomitotic cell cycle","1/14","13/22568",0.00803669642584393,0.0422230332211095,0.025461125560468,"bi-2536",1
"GO:0007077","BP","GO:0007077","mitotic nuclear envelope disassembly","2/14","221/22568",0.00803911464455518,0.0422230332211095,0.025461125560468,"bi-2536/ly-294002",2
"GO:0000776","CC","GO:0000776","kinetochore","2/14","222/22568",0.00810932913968855,0.0423412249614128,0.0255323969616559,"bi-2536/ly-294002",2
"GO:0030397","BP","GO:0030397","membrane disassembly","2/14","223/22568",0.00817982347104903,0.0423412249614128,0.0255323969616559,"bi-2536/ly-294002",2
"GO:0032104","BP","GO:0032104","regulation of response to extracellular stimulus","2/14","223/22568",0.00817982347104903,0.0423412249614128,0.0255323969616559,"icosapent/ly-294002",2
"GO:0032107","BP","GO:0032107","regulation of response to nutrient levels","2/14","223/22568",0.00817982347104903,0.0423412249614128,0.0255323969616559,"icosapent/ly-294002",2
"GO:0051081","BP","GO:0051081","nuclear envelope disassembly","2/14","223/22568",0.00817982347104903,0.0423412249614128,0.0255323969616559,"bi-2536/ly-294002",2
"GO:0033047","BP","GO:0033047","regulation of mitotic sister chromatid segregation","2/14","225/22568",0.00832165035269807,0.0429512270365483,0.0259002374089738,"bi-2536/ly-294002",2
"GO:0051438","BP","GO:0051438","regulation of ubiquitin-protein transferase activity","2/14","227/22568",0.0084645927124303,0.0435634642182835,0.0262694256592664,"bi-2536/ly-294002",2
"GO:0051131","BP","GO:0051131","chaperone-mediated protein complex assembly","2/14","234/22568",0.00897363824617888,0.0460509630341157,0.0277694249451954,"vorinostat/panobinostat",2
"GO:0061050","BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","2/14","235/22568",0.0090474655268766,0.0462971735961029,0.0279178936257907,"icosapent/ly-294002",2
"GO:0010761","BP","GO:0010761","fibroblast migration","2/14","240/22568",0.00942073048748345,0.0480698812053643,0.0289868630384106,"icosapent/ly-294002",2
"GO:0005881","CC","GO:0005881","cytoplasmic microtubule","2/14","241/22568",0.00949620695899817,0.048317348476039,0.0291360895332898,"vorinostat/panobinostat",2
"GO:1905818","BP","GO:1905818","regulation of chromosome separation","2/14","242/22568",0.00957195718075998,0.0485648025800032,0.0292853080884441,"bi-2536/ly-294002",2
"GO:0045132","BP","GO:0045132","meiotic chromosome segregation","2/14","244/22568",0.00972427760367825,0.0491982519440332,0.0296672876044421,"bi-2536/ly-294002",2
"GO:0031998","BP","GO:0031998","regulation of fatty acid beta-oxidation","2/14","246/22568",0.00987768921595219,0.0497192743781023,0.0299814719867954,"icosapent/ly-294002",2
"GO:0060136","BP","GO:0060136","embryonic process involved in female pregnancy","1/14","16/22568",0.00988278150675848,0.0497192743781023,0.0299814719867954,"icosapent",1
