"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:1902656","BP","GO:1902656","calcium ion import into cytosol","3/41","125/22568",0.00151640276039237,0.0167083054150586,0.0132039714043453,"piperine/diltiazem/imatinib",3
"GO:0002448","BP","GO:0002448","mast cell mediated immunity","4/41","275/22568",0.00153235631444141,0.0168222412980986,0.0132940108251134,"psb-36/imatinib/as-605240/cgs-21680",4
"GO:0034704","CC","GO:0034704","calcium channel complex","5/41","473/22568",0.00159319291016992,0.0174262742765666,0.0137713563114956,"theobromine/nimodipine/diltiazem/amiodarone/pentoxifylline",5
"GO:1901843","BP","GO:1901843","positive regulation of high voltage-gated calcium channel activity","2/41","33/22568",0.00164065023427188,0.0178801045531375,0.0141300020176525,"nimodipine/diltiazem",2
"GO:0086001","BP","GO:0086001","cardiac muscle cell action potential","5/41","479/22568",0.00168381819283603,0.0182840692895999,0.0144492407852062,"flupirtine/ethotoin/nimodipine/diltiazem/amiodarone",5
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex","4/41","284/22568",0.00172386832000576,0.0186513839532753,0.0147395163215389,"flupirtine/diltiazem/amiodarone/enflurane",4
"GO:0048243","BP","GO:0048243","norepinephrine secretion","4/41","286/22568",0.00176858581065514,0.0190384402668343,0.0150453929720518,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0004972","MF","GO:0004972","NMDA glutamate receptor activity","3/41","132/22568",0.0017723472921077,0.0190384402668343,0.0150453929720518,"co-101244/felbamate/latrepirdine",3
"GO:0002279","BP","GO:0002279","mast cell activation involved in immune response","4/41","287/22568",0.00179124466561412,0.0191727152244483,0.0151515056301947,"psb-36/imatinib/as-605240/cgs-21680",4
"GO:0008131","MF","GO:0008131","primary amine oxidase activity","3/41","133/22568",0.00181097257566381,0.01931489255966,0.0152638632524577,"piperine/desoxypeganine/as-605240",3
"GO:0032941","BP","GO:0032941","secretion by tissue","5/41","488/22568",0.00182681323181122,0.0194147491338235,0.0153427763030058,"psb-36/theobromine/cgs-21680/pentoxifylline/enflurane",5
"GO:0071425","BP","GO:0071425","hematopoietic stem cell proliferation","2/41","35/22568",0.00184459587052768,0.0195239895996754,0.0154291051048486,"trandolapril/imatinib",2
"GO:0051593","BP","GO:0051593","response to folic acid","3/41","134/22568",0.00185012113657251,0.0195239895996754,0.0154291051048486,"pralidoxime/floxuridine/demecarium",3
"GO:0045986","BP","GO:0045986","negative regulation of smooth muscle contraction","4/41","290/22568",0.00186043296974046,0.0195639214396918,0.0154606617983972,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0017146","CC","GO:0017146","NMDA selective glutamate receptor complex","3/41","135/22568",0.00188979554068142,0.0198032071168609,0.0156497606423747,"co-101244/felbamate/latrepirdine",3
"GO:0043954","BP","GO:0043954","cellular component maintenance","4/41","293/22568",0.00193145862738558,0.0201692735410264,0.015939049740024,"co-101244/felbamate/latrepirdine/imatinib",4
"GO:0042311","BP","GO:0042311","vasodilation","5/41","498/22568",0.00199597170937613,0.0207705806006954,0.0164142410310537,"psb-36/theobromine/cgs-21680/amiodarone/pentoxifylline",5
"GO:0035588","BP","GO:0035588","G protein-coupled purinergic receptor signaling pathway","4/41","299/22568",0.00207912329591162,0.0215610121724814,0.0170388906057226,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:1901387","BP","GO:1901387","positive regulation of voltage-gated calcium channel activity","2/41","38/22568",0.00217191733090646,0.0224456422094023,0.0177379818313595,"nimodipine/diltiazem",2
"GO:1901379","BP","GO:1901379","regulation of potassium ion transmembrane transport","4/41","304/22568",0.00220801443336376,0.0227402723601072,0.0179708174175021,"flupirtine/nimodipine/amiodarone/enflurane",4
"GO:0086028","BP","GO:0086028","bundle of His cell to Purkinje myocyte signaling","3/41","144/22568",0.0022709426942863,0.0232287210060616,0.0183568207729268,"ethotoin/diltiazem/amiodarone",3
"GO:0086043","BP","GO:0086043","bundle of His cell action potential","3/41","144/22568",0.0022709426942863,0.0232287210060616,0.0183568207729268,"ethotoin/diltiazem/amiodarone",3
"GO:0036475","BP","GO:0036475","neuron death in response to oxidative stress","3/41","145/22568",0.00231601275348668,0.0235291193972868,0.0185942147915969,"rucaparib/imatinib/pentoxifylline",3
"GO:1903203","BP","GO:1903203","regulation of oxidative stress-induced neuron death","3/41","145/22568",0.00231601275348668,0.0235291193972868,0.0185942147915969,"rucaparib/imatinib/pentoxifylline",3
"GO:0045187","BP","GO:0045187","regulation of circadian sleep/wake cycle, sleep","4/41","309/22568",0.00234233624500437,0.0237161544806692,0.0187420218750349,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0014016","BP","GO:0014016","neuroblast differentiation","2/41","40/22568",0.00240428151484882,0.0240991026755917,0.0190446520274946,"pralidoxime/demecarium",2
"GO:0046448","BP","GO:0046448","tropane alkaloid metabolic process","2/41","40/22568",0.00240428151484882,0.0240991026755917,0.0190446520274946,"pralidoxime/demecarium",2
"GO:0050783","BP","GO:0050783","cocaine metabolic process","2/41","40/22568",0.00240428151484882,0.0240991026755917,0.0190446520274946,"pralidoxime/demecarium",2
"GO:0042749","BP","GO:0042749","regulation of circadian sleep/wake cycle","4/41","312/22568",0.00242558422662315,0.0242315864239653,0.0191493491575512,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0043304","BP","GO:0043304","regulation of mast cell degranulation","3/41","149/22568",0.00250184548681626,0.0248279169668488,0.0196206076867779,"psb-36/imatinib/cgs-21680",3
"GO:0050665","BP","GO:0050665","hydrogen peroxide biosynthetic process","3/41","149/22568",0.00250184548681626,0.0248279169668488,0.0196206076867779,"piperine/imatinib/as-605240",3
"GO:0055089","BP","GO:0055089","fatty acid homeostasis","4/41","315/22568",0.00251085382211854,0.0248350788940239,0.0196262674996238,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0035587","BP","GO:0035587","purinergic receptor signaling pathway","4/41","317/22568",0.00256883559418595,0.0253250009071556,0.0200134352040111,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0015232","MF","GO:0015232","heme transporter activity","2/41","42/22568",0.0026478711115355,0.0259335611806271,0.0204943584484172,"imatinib/amiodarone",2
"GO:0098903","BP","GO:0098903","regulation of membrane repolarization during action potential","2/41","42/22568",0.0026478711115355,0.0259335611806271,0.0204943584484172,"nimodipine/diltiazem",2
"GO:0086069","BP","GO:0086069","bundle of His cell to Purkinje myocyte communication","3/41","153/22568",0.00269667344750511,0.0263255059354164,0.020804098257797,"ethotoin/diltiazem/amiodarone",3
"GO:1901078","BP","GO:1901078","negative regulation of relaxation of muscle","2/41","43/22568",0.00277385025957513,0.0268168684772473,0.0211924043600817,"theobromine/pentoxifylline",2
"GO:1901898","BP","GO:1901898","negative regulation of relaxation of cardiac muscle","2/41","43/22568",0.00277385025957513,0.0268168684772473,0.0211924043600817,"theobromine/pentoxifylline",2
"GO:1902563","BP","GO:1902563","regulation of neutrophil activation","2/41","43/22568",0.00277385025957513,0.0268168684772473,0.0211924043600817,"imatinib/pentoxifylline",2
"GO:0002676","BP","GO:0002676","regulation of chronic inflammatory response","3/41","155/22568",0.00279750605532641,0.0269586033691745,0.0213044123353678,"psb-36/cgs-21680/pentoxifylline",3
"GO:0002886","BP","GO:0002886","regulation of myeloid leukocyte mediated immunity","4/41","326/22568",0.00284120506813823,0.0272919602218278,0.0215678522378915,"psb-36/imatinib/cgs-21680/pentoxifylline",4
"GO:0045576","BP","GO:0045576","mast cell activation","4/41","327/22568",0.00287264326935612,0.0275057887484354,0.0217368332135573,"psb-36/imatinib/as-605240/cgs-21680",4
"GO:0015886","BP","GO:0015886","heme transport","2/41","46/22568",0.00316840485637238,0.0301476152552214,0.0238245734591603,"imatinib/amiodarone",2
"GO:0033006","BP","GO:0033006","regulation of mast cell activation involved in immune response","3/41","162/22568",0.00316866827006831,0.0301476152552214,0.0238245734591603,"psb-36/imatinib/cgs-21680",3
"GO:0017000","BP","GO:0017000","antibiotic biosynthetic process","3/41","164/22568",0.00327999891854842,0.0311080910091444,0.0245836028205661,"piperine/imatinib/as-605240",3
"GO:0044308","CC","GO:0044308","axonal spine","2/41","47/22568",0.00330542885418463,0.0312503794195311,0.0246960482215355,"aniracetam/enflurane",2
"GO:0051953","BP","GO:0051953","negative regulation of amine transport","4/41","341/22568",0.00333820980793394,0.0314610528125095,0.0248625358088427,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0060374","BP","GO:0060374","mast cell differentiation","2/41","49/22568",0.00358767596286761,0.0337061594379757,0.0266367626347208,"imatinib/as-605240",2
"GO:0048477","BP","GO:0048477","oogenesis","4/41","353/22568",0.00377630225320272,0.0352572518780328,0.0278625350703594,"enoximone/vardenafil/anagrelide/pentoxifylline",4
"GO:2000273","BP","GO:2000273","positive regulation of signaling receptor activity","4/41","353/22568",0.00377630225320272,0.0352572518780328,0.0278625350703594,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0055090","BP","GO:0055090","acylglycerol homeostasis","4/41","355/22568",0.00385293597707199,0.0357499972857113,0.0282519340016685,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0070328","BP","GO:0070328","triglyceride homeostasis","4/41","355/22568",0.00385293597707199,0.0357499972857113,0.0282519340016685,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0060081","BP","GO:0060081","membrane hyperpolarization","3/41","175/22568",0.00393527523622809,0.0364012959351098,0.0287666318437726,"flupirtine/nimodipine/diltiazem",3
"GO:0010753","BP","GO:0010753","positive regulation of cGMP-mediated signaling","2/41","52/22568",0.0040313963041776,0.0369977778562951,0.0292380100018138,"psb-36/cgs-21680",2
"GO:0086089","MF","GO:0086089","voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization","2/41","52/22568",0.0040313963041776,0.0369977778562951,0.0292380100018138,"flupirtine/diltiazem",2
"GO:0042626","MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances","4/41","360/22568",0.00404913951847341,0.0369977778562951,0.0292380100018138,"nimodipine/imatinib/amiodarone/enflurane",4
"GO:0043492","MF","GO:0043492","ATPase activity, coupled to movement of substances","4/41","360/22568",0.00404913951847341,0.0369977778562951,0.0292380100018138,"nimodipine/imatinib/amiodarone/enflurane",4
"GO:0032418","BP","GO:0032418","lysosome localization","4/41","361/22568",0.00408917898776682,0.0372500590466175,0.0294373787313241,"psb-36/imatinib/as-605240/cgs-21680",4
"GO:0005138","MF","GO:0005138","interleukin-6 receptor binding","2/41","53/22568",0.00418469034832903,0.0380045968907336,0.0300336627870504,"tofogliflozin/pentoxifylline",2
"GO:0015874","BP","GO:0015874","norepinephrine transport","4/41","365/22568",0.00425202796422077,0.0384994797848025,0.0304247508967935,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0042755","BP","GO:0042755","eating behavior","4/41","366/22568",0.00429341724558827,0.0387571430271929,0.0306283728680203,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0015405","MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity","4/41","369/22568",0.0044192235604411,0.0397730120439699,0.0314311775280306,"nimodipine/imatinib/amiodarone/enflurane",4
"GO:0014854","BP","GO:0014854","response to inactivity","3/41","183/22568",0.00445853273791194,0.0398872316881257,0.0315214411949784,"ethotoin/amiodarone/pentoxifylline",3
"GO:0032743","BP","GO:0032743","positive regulation of interleukin-2 production","3/41","183/22568",0.00445853273791194,0.0398872316881257,0.0315214411949784,"theobromine/imatinib/pentoxifylline",3
"GO:0004119","MF","GO:0004119","cGMP-inhibited cyclic-nucleotide phosphodiesterase activity","2/41","55/22568",0.00449930065925799,0.03994050717384,0.0315635428906591,"enoximone/anagrelide",2
"GO:0001963","BP","GO:0001963","synaptic transmission, dopaminergic","4/41","371/22568",0.00450446827652917,0.03994050717384,0.0315635428906591,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0015399","MF","GO:0015399","primary active transmembrane transporter activity","4/41","371/22568",0.00450446827652917,0.03994050717384,0.0315635428906591,"nimodipine/imatinib/amiodarone/enflurane",4
"GO:0000930","CC","GO:0000930","gamma-tubulin complex","2/41","56/22568",0.00466059745635162,0.0412029810521705,0.0325612304821958,"theobromine/pentoxifylline",2
"GO:0086060","MF","GO:0086060","voltage-gated sodium channel activity involved in AV node cell action potential","2/41","57/22568",0.00482454240981545,0.0421549667703116,0.0333135504744047,"ethotoin/amiodarone",2
"GO:0086061","MF","GO:0086061","voltage-gated sodium channel activity involved in bundle of His cell action potential","2/41","57/22568",0.00482454240981545,0.0421549667703116,0.0333135504744047,"ethotoin/amiodarone",2
"GO:0086062","MF","GO:0086062","voltage-gated sodium channel activity involved in Purkinje myocyte action potential","2/41","57/22568",0.00482454240981545,0.0421549667703116,0.0333135504744047,"ethotoin/amiodarone",2
"GO:0086063","MF","GO:0086063","voltage-gated sodium channel activity involved in SA node cell action potential","2/41","57/22568",0.00482454240981545,0.0421549667703116,0.0333135504744047,"ethotoin/amiodarone",2
"GO:0086006","MF","GO:0086006","voltage-gated sodium channel activity involved in cardiac muscle cell action potential","2/41","58/22568",0.00499112584733458,0.043251036708518,0.0341797350312297,"ethotoin/amiodarone",2
"GO:0086047","BP","GO:0086047","membrane depolarization during Purkinje myocyte cell action potential","2/41","58/22568",0.00499112584733458,0.043251036708518,0.0341797350312297,"ethotoin/amiodarone",2
"GO:0050802","BP","GO:0050802","circadian sleep/wake cycle, sleep","4/41","382/22568",0.00499327951322897,0.043251036708518,0.0341797350312297,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0022410","BP","GO:0022410","circadian sleep/wake cycle process","4/41","385/22568",0.00513254849569348,0.0442018616137741,0.0349311376748649,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:2001025","BP","GO:2001025","positive regulation of response to drug","4/41","385/22568",0.00513254849569348,0.0442018616137741,0.0349311376748649,"psb-36/theobromine/cgs-21680/pentoxifylline",4
"GO:0086010","BP","GO:0086010","membrane depolarization during action potential","4/41","387/22568",0.00522683468292285,0.0448848812169622,0.0354709034431501,"ethotoin/nimodipine/diltiazem/amiodarone",4
"GO:0086013","BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","3/41","194/22568",0.00524411253927405,0.0449045865148695,0.035486475829674,"flupirtine/diltiazem/amiodarone",3
"GO:0045778","BP","GO:0045778","positive regulation of ossification","4/41","389/22568",0.0053222806215069,0.0453991827287345,0.0358773373863873,"tofogliflozin/imatinib/pentoxifylline/etoricoxib",4
"GO:0086017","BP","GO:0086017","Purkinje myocyte action potential","2/41","60/22568",0.00533216960978129,0.0453991827287345,0.0358773373863873,"ethotoin/amiodarone",2
"GO:0005267","MF","GO:0005267","potassium channel activity","4/41","391/22568",0.00541889278626239,0.0460068602844997,0.0363575630508137,"flupirtine/diltiazem/amiodarone/enflurane",4
"GO:0019934","BP","GO:0019934","cGMP-mediated signaling","4/41","392/22568",0.0054676382187927,0.0461952151713318,0.0365064131273366,"enoximone/psb-36/anagrelide/cgs-21680",4
"GO:0051290","BP","GO:0051290","protein heterotetramerization","3/41","197/22568",0.00547190570097524,0.0461952151713318,0.0365064131273366,"co-101244/felbamate/latrepirdine",3
"GO:1901897","BP","GO:1901897","regulation of relaxation of cardiac muscle","2/41","61/22568",0.00550661071441606,0.0463576188514184,0.0366347549007574,"theobromine/pentoxifylline",2
"GO:0055038","CC","GO:0055038","recycling endosome membrane","3/41","199/22568",0.00562703541950475,0.0472387259166827,0.0373310620489037,"aniracetam/nimodipine/enflurane",3
"GO:0042045","BP","GO:0042045","epithelial fluid transport","2/41","62/22568",0.00568365186241074,0.0474482023165599,0.0374966036957167,"nimodipine/diltiazem",2
"GO:0060373","BP","GO:0060373","regulation of ventricular cardiac muscle cell membrane depolarization","2/41","62/22568",0.00568365186241074,0.0474482023165599,0.0374966036957167,"ethotoin/amiodarone",2
"GO:0033003","BP","GO:0033003","regulation of mast cell activation","3/41","201/22568",0.00578479361420066,0.0481584068382205,0.0380578527250043,"psb-36/imatinib/cgs-21680",3
"GO:0009214","BP","GO:0009214","cyclic nucleotide catabolic process","3/41","202/22568",0.0058646621736352,0.0486880679622845,0.0384764248160933,"theobromine/vardenafil/pentoxifylline",3
"GO:0033028","BP","GO:0033028","myeloid cell apoptotic process","4/41","401/22568",0.00591967154677107,0.0490089934410854,0.0387300406520352,"as-605240/vicriviroc/amiodarone/pentoxifylline",4
"GO:0098914","BP","GO:0098914","membrane repolarization during atrial cardiac muscle cell action potential","2/41","64/22568",0.0060454961198879,0.0499128150724629,0.0394442983028789,"flupirtine/diltiazem",2
